language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"en","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","A was 5000 and changed by +15% and +15%. B was 1000 and changed by +10% and +15%. Find the difference between their final values.","$$5347.5$$","For A first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for A first stage is 115/100. | \[\Rightarrow \text{A first stage multiplier}=\frac{115}{100}=1.15\] | For A second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for A second stage is 115/100. | \[\Rightarrow \text{A second stage multiplier}=\frac{115}{100}=1.15\] | So the final value of A is found by applying its combined multiplier. | \[\Rightarrow \text{Final A}=5000\times1.3225=6612.5\] | For B first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for B first stage is 110/100. | \[\Rightarrow \text{B first stage multiplier}=\frac{110}{100}=1.1\] | For B second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for B second stage is 115/100. | \[\Rightarrow \text{B second stage multiplier}=\frac{115}{100}=1.15\] | So the final value of B is found by applying its combined multiplier. | \[\Rightarrow \text{Final B}=1000\times1.265=1265\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|6612.5-1265\right|=5347.5\] | So the difference between the final values is 5347.5. | \[\Rightarrow \text{Difference}=5347.5\]","PASS"
"en","PCT-CP-009","PCT-QL-017","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 5000 changed successively by +15%, +15%, and -10%. Find the final value.","$$5951.25$$","For stage 1, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 1 is 115/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{115}{100}=1.15\] | For stage 2, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 2 is 115/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{115}{100}=1.15\] | For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 3 is 90/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{90}{100}=0.9\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times1.15\times0.9=1.1903\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=5000\times1.15\times1.15\times0.9=5951.25\] | So the final value is 5951.25. | \[\Rightarrow \text{Final value}=5951.25\]","PASS"
"en","PCT-CP-010","PCT-QL-019","PCT-ES-010","Hard","contextualSuccessiveChange","COUNT","A population of 8000 first increased by 10%, then decreased by 10%, and then increased by 10%. Find the final population.","$$8712$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 2 is 90/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{90}{100}=0.9\] | For stage 3, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 3 is 110/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{110}{100}=1.1\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times0.9\times1.1=1.089\] | Now multiply the original population by the overall multiplier. | \[\Rightarrow \text{Final population}=8000\times1.1\times0.9\times1.1=8712\] | So the final population is 8712. | \[\Rightarrow \text{Final population}=8712\]","PASS"
"en","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A salary of Rs. 30000 first increased by 20% and then by 10%. Find the final salary.","$$39600$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=30000\times1.2=36000\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=30000\times1.2\times1.1=39600\] | So the final salary is Rs. 39600. | \[\Rightarrow \text{Final salary}=39600\]","PASS"
"en","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","successiveDecrease","ABSOLUTE","A salary of Rs. 20000 first decreased by 10% and then by 15%. Find the final salary.","$$15300$$","For first stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for first stage is 90/100. | \[\Rightarrow \text{first stage multiplier}=\frac{90}{100}=0.9\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=20000\times0.9=18000\] | For second stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for second stage is 85/100. | \[\Rightarrow \text{second stage multiplier}=\frac{85}{100}=0.85\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=20000\times0.9\times0.85=15300\] | So the final salary is Rs. 15300. | \[\Rightarrow \text{Final salary}=15300\]","PASS"
"en","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","increaseThenDecrease","COUNT","A production of 1000 first increased by 15% and then decreased by 20%. Find the final production.","$$920$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | Apply the first-stage multiplier to the original production. | \[\Rightarrow \text{After first stage}=1000\times1.15=1150\] | For second stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for second stage is 80/100. | \[\Rightarrow \text{second stage multiplier}=\frac{80}{100}=0.8\] | Now multiply by both stage multipliers to get the final production. | \[\Rightarrow \text{Final production}=1000\times1.15\times0.8=920\] | So the final production is 920. | \[\Rightarrow \text{Final production}=920\]","PASS"
"en","PCT-CP-004","PCT-QL-008","PCT-ES-004","Medium","decreaseThenIncrease","COUNT","A attendance of 500 first decreased by 20% and then increased by 10%. Find the final attendance.","$$440$$","For first stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for first stage is 80/100. | \[\Rightarrow \text{first stage multiplier}=\frac{80}{100}=0.8\] | Apply the first-stage multiplier to the original attendance. | \[\Rightarrow \text{After first stage}=500\times0.8=400\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Now multiply by both stage multipliers to get the final attendance. | \[\Rightarrow \text{Final attendance}=500\times0.8\times1.1=440\] | So the final attendance is 440. | \[\Rightarrow \text{Final attendance}=440\]","PASS"
"en","PCT-CP-005","PCT-QL-010","PCT-ES-005","Easy","netPercentageChange","PERCENT","A value first increased by 20% and then decreased by 15%. Find the net percentage change.","$$2\%$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | For second stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for second stage is 85/100. | \[\Rightarrow \text{second stage multiplier}=\frac{85}{100}=0.85\] | Multiply the two stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.2\times0.85=1.02\] | Now compare this overall multiplier with 1 to find the net percentage change. | \[\Rightarrow \text{Net change}=\left(1.02-1\right)\times100=2\%\] | Overall change = increase of 2%. | \[\Rightarrow \text{Net percentage change}=2\%\]","PASS"
"en","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","equivalentSingleMultiplier","ABSOLUTE","Find the equivalent single multiplier for a value that first changes by +10% and then by -5%.","$$1.045$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | For second stage, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for second stage is 95/100. | \[\Rightarrow \text{second stage multiplier}=\frac{95}{100}=0.95\] | Multiply the stage multipliers to get one equivalent multiplier. | \[\Rightarrow \text{Equivalent multiplier}=1.1\times0.95=1.045\] | So the single equivalent multiplier is 1.045. | \[\Rightarrow \text{Equivalent multiplier}=1.045\]","PASS"
"en","PCT-CP-007","PCT-QL-014","PCT-ES-007","Medium","reverseSuccessiveChange","ABSOLUTE","After successive changes of +20% and -15%, the final value became 1224. Find the original value.","$$1200$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | For second stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for second stage is 85/100. | \[\Rightarrow \text{second stage multiplier}=\frac{85}{100}=0.85\] | Multiply the stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.2\times0.85=1.02\] | The final value is already known. So divide it by the overall multiplier to get the original value. | \[\Rightarrow \text{Original value}=\frac{1224}{1.02}=1200\] | So the original value was 1200. | \[\Rightarrow \text{Original value}=1200\]","PASS"
"en","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","salary A was Rs. 40000 and changed by +10% and -10%. salary B was Rs. 20000 and changed by +15% and +15%. Find the difference between their final values.","$$13150$$","For salary A first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for salary A first stage is 110/100. | \[\Rightarrow \text{salary A first stage multiplier}=\frac{110}{100}=1.1\] | For salary A second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for salary A second stage is 90/100. | \[\Rightarrow \text{salary A second stage multiplier}=\frac{90}{100}=0.9\] | So the final value of salary A is found by applying its combined multiplier. | \[\Rightarrow \text{Final salary A}=40000\times0.99=39600\] | For salary B first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for salary B first stage is 115/100. | \[\Rightarrow \text{salary B first stage multiplier}=\frac{115}{100}=1.15\] | For salary B second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for salary B second stage is 115/100. | \[\Rightarrow \text{salary B second stage multiplier}=\frac{115}{100}=1.15\] | So the final value of salary B is found by applying its combined multiplier. | \[\Rightarrow \text{Final salary B}=20000\times1.3225=26450\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|39600-26450\right|=13150\] | So the difference between the final values is Rs. 13150. | \[\Rightarrow \text{Difference}=13150\]","PASS"
"en","PCT-CP-009","PCT-QL-018","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 5000 changed successively by +10%, +20%, -5%, and +15%. Find the final value.","$$7210.5$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for stage 2 is 120/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{120}{100}=1.2\] | For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 3 is 95/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{95}{100}=0.95\] | For stage 4, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 4 is 115/100. | \[\Rightarrow \text{stage 4 multiplier}=\frac{115}{100}=1.15\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times1.2\times0.95\times1.15=1.4421\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=5000\times1.1\times1.2\times0.95\times1.15=7210.5\] | So the final value is 7210.5. | \[\Rightarrow \text{Final value}=7210.5\]","PASS"
"en","PCT-CP-010","PCT-QL-020","PCT-ES-010","Hard","contextualSuccessiveChange","ABSOLUTE","A sales of Rs. 30000 first increased by 15%, then increased by 12%, and finally decreased by 10%. Find the final sales.","$$34776$$","For stage 1, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 1 is 115/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{115}{100}=1.15\] | For stage 2, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for stage 2 is 112/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{112}{100}=1.12\] | For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 3 is 90/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{90}{100}=0.9\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times1.12\times0.9=1.1592\] | Now multiply the original sales by the overall multiplier. | \[\Rightarrow \text{Final sales}=30000\times1.15\times1.12\times0.9=34776\] | So the final sales is Rs. 34776. | \[\Rightarrow \text{Final sales}=34776\]","PASS"
"en","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A value increased by 12% and then by 20%. If the original value was 1000, find the final value.","$$1344$$","For first stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for first stage is 112/100. | \[\Rightarrow \text{first stage multiplier}=\frac{112}{100}=1.12\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=1000\times1.12=1120\] | For second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for second stage is 120/100. | \[\Rightarrow \text{second stage multiplier}=\frac{120}{100}=1.2\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=1000\times1.12\times1.2=1344\] | So the final value is 1344. | \[\Rightarrow \text{Final value}=1344\]","PASS"
"en","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","successiveDecrease","COUNT","A population decreased by 15% and then by 25%. If the original population was 2000, find the final population.","$$1275$$","For first stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for first stage is 85/100. | \[\Rightarrow \text{first stage multiplier}=\frac{85}{100}=0.85\] | Apply the first-stage multiplier to the original population. | \[\Rightarrow \text{After first stage}=2000\times0.85=1700\] | For second stage, decrease = 25%. So the new value becomes 75% of the previous value. | \[\Rightarrow 100\%-25\%=75\%\] | 75% can also be written as the fraction 3/4. | \[\Rightarrow 75\%=\frac{3}{4}\] | So the multiplier for second stage is 75/100. | \[\Rightarrow \text{second stage multiplier}=\frac{75}{100}=0.75\] | Now multiply by both stage multipliers to get the final population. | \[\Rightarrow \text{Final population}=2000\times0.85\times0.75=1275\] | So the final population is 1275. | \[\Rightarrow \text{Final population}=1275\]","PASS"
"en","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","increaseThenDecrease","ABSOLUTE","A value increased by 20% and then decreased by 25%. If the original value was 5000, find the final value.","$$4500$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=5000\times1.2=6000\] | For second stage, decrease = 25%. So the new value becomes 75% of the previous value. | \[\Rightarrow 100\%-25\%=75\%\] | 75% can also be written as the fraction 3/4. | \[\Rightarrow 75\%=\frac{3}{4}\] | So the multiplier for second stage is 75/100. | \[\Rightarrow \text{second stage multiplier}=\frac{75}{100}=0.75\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=5000\times1.2\times0.75=4500\] | So the final value is 4500. | \[\Rightarrow \text{Final value}=4500\]","PASS"
"en","PCT-CP-004","PCT-QL-007","PCT-ES-004","Medium","decreaseThenIncrease","ABSOLUTE","A value decreased by 25% and then increased by 10%. If the original value was 10000, find the final value.","$$8250$$","For first stage, decrease = 25%. So the new value becomes 75% of the previous value. | \[\Rightarrow 100\%-25\%=75\%\] | 75% can also be written as the fraction 3/4. | \[\Rightarrow 75\%=\frac{3}{4}\] | So the multiplier for first stage is 75/100. | \[\Rightarrow \text{first stage multiplier}=\frac{75}{100}=0.75\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=10000\times0.75=7500\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=10000\times0.75\times1.1=8250\] | So the final value is 8250. | \[\Rightarrow \text{Final value}=8250\]","PASS"
"en","PCT-CP-005","PCT-QL-009","PCT-ES-005","Easy","netPercentageChange","PERCENT","A value increased by 12% and then by 20%. Find the net percentage change.","$$34.4\%$$","For first stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for first stage is 112/100. | \[\Rightarrow \text{first stage multiplier}=\frac{112}{100}=1.12\] | For second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for second stage is 120/100. | \[\Rightarrow \text{second stage multiplier}=\frac{120}{100}=1.2\] | Multiply the two stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.12\times1.2=1.344\] | Now compare this overall multiplier with 1 to find the net percentage change. | \[\Rightarrow \text{Net change}=\left(1.344-1\right)\times100=34.4\%\] | Overall change = increase of 34.4%. | \[\Rightarrow \text{Net percentage change}=34.4\%\]","PASS"
"en","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","equivalentSingleMultiplier","ABSOLUTE","Find the equivalent single multiplier for a value that first changes by +25% and then by +20%.","$$1.5$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | For second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for second stage is 120/100. | \[\Rightarrow \text{second stage multiplier}=\frac{120}{100}=1.2\] | Multiply the stage multipliers to get one equivalent multiplier. | \[\Rightarrow \text{Equivalent multiplier}=1.25\times1.2=1.5\] | So the single equivalent multiplier is 1.5. | \[\Rightarrow \text{Equivalent multiplier}=1.5\]","PASS"
"en","PCT-CP-007","PCT-QL-013","PCT-ES-007","Medium","reverseSuccessiveChange","ABSOLUTE","After successive changes of +25% and +10%, the final value became 825. Find the original value.","$$600$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Multiply the stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.25\times1.1=1.375\] | The final value is already known. So divide it by the overall multiplier to get the original value. | \[\Rightarrow \text{Original value}=\frac{825}{1.375}=600\] | So the original value was 600. | \[\Rightarrow \text{Original value}=600\]","PASS"
"en","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","A was 5000 and changed by +10% and +20%. B was 1000 and changed by +12% and +20%. Find the difference between their final values.","$$5256$$","For A first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for A first stage is 110/100. | \[\Rightarrow \text{A first stage multiplier}=\frac{110}{100}=1.1\] | For A second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for A second stage is 120/100. | \[\Rightarrow \text{A second stage multiplier}=\frac{120}{100}=1.2\] | So the final value of A is found by applying its combined multiplier. | \[\Rightarrow \text{Final A}=5000\times1.32=6600\] | For B first stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for B first stage is 112/100. | \[\Rightarrow \text{B first stage multiplier}=\frac{112}{100}=1.12\] | For B second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for B second stage is 120/100. | \[\Rightarrow \text{B second stage multiplier}=\frac{120}{100}=1.2\] | So the final value of B is found by applying its combined multiplier. | \[\Rightarrow \text{Final B}=1000\times1.344=1344\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|6600-1344\right|=5256\] | So the difference between the final values is 5256. | \[\Rightarrow \text{Difference}=5256\]","PASS"
"en","PCT-CP-009","PCT-QL-017","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 5000 changed successively by +10%, +15%, and -10%. Find the final value.","$$5692.5$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 2 is 115/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{115}{100}=1.15\] | For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 3 is 90/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{90}{100}=0.9\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times1.15\times0.9=1.1385\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=5000\times1.1\times1.15\times0.9=5692.5\] | So the final value is 5692.5. | \[\Rightarrow \text{Final value}=5692.5\]","PASS"
"en","PCT-CP-010","PCT-QL-019","PCT-ES-010","Hard","contextualSuccessiveChange","COUNT","A population of 8000 first increased by 10%, then decreased by 10%, and then increased by 10%. Find the final population.","$$8712$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 2 is 90/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{90}{100}=0.9\] | For stage 3, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 3 is 110/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{110}{100}=1.1\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times0.9\times1.1=1.089\] | Now multiply the original population by the overall multiplier. | \[\Rightarrow \text{Final population}=8000\times1.1\times0.9\times1.1=8712\] | So the final population is 8712. | \[\Rightarrow \text{Final population}=8712\]","PASS"
"en","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A salary of Rs. 50000 first increased by 10% and then by 20%. Find the final salary.","$$66000$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=50000\times1.1=55000\] | For second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for second stage is 120/100. | \[\Rightarrow \text{second stage multiplier}=\frac{120}{100}=1.2\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=50000\times1.1\times1.2=66000\] | So the final salary is Rs. 66000. | \[\Rightarrow \text{Final salary}=66000\]","PASS"
"en","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","successiveDecrease","ABSOLUTE","A salary of Rs. 20000 first decreased by 12% and then by 20%. Find the final salary.","$$14080$$","For first stage, decrease = 12%. So the new value becomes 88% of the previous value. | \[\Rightarrow 100\%-12\%=88\%\] | So the multiplier for first stage is 88/100. | \[\Rightarrow \text{first stage multiplier}=\frac{88}{100}=0.88\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=20000\times0.88=17600\] | For second stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for second stage is 80/100. | \[\Rightarrow \text{second stage multiplier}=\frac{80}{100}=0.8\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=20000\times0.88\times0.8=14080\] | So the final salary is Rs. 14080. | \[\Rightarrow \text{Final salary}=14080\]","PASS"
