Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-010:PCT-QL-019:PCT-005:en:129,PCT-CP-010,Hard,PCT-QL-019,Timeline,Population,Count/Partition output,"A population of 10000 first increased by 15%, then decreased by 5%, and then increased by 12%. Find the final population.",12236,12236 - 1,12236 + 1,-12236,A,"For stage 1, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 1 is 115/100. ? stage 1 multiplier=(115/100)=1.15 For stage 2, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for stage 2 is 95/100. ? stage 2 multiplier=(95/100)=0.95 For stage 3, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for stage 3 is 112/100. ? stage 3 multiplier=(112/100)=1.12 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.15?0.95?1.12=1.2236 Now multiply the original population by the overall multiplier. ? Final population=10000?1.15?0.95?1.12=12236 So the final population is 12236. ? Final population=12236",,
PCT-CP-001:PCT-QL-002:PCT-005:en:130,PCT-CP-001,Easy,PCT-QL-002,Timeline,Money,Final value,A salary of Rs. 20000 first increased by 20% and then by 10%. Find the final salary.,26400,26400 + 1,26400 - 1,-26400,A,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 Apply the first-stage multiplier to the original salary. ? After first stage=20000?1.2=24000 For second stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for second stage is 110/100. ? second stage multiplier=(110/100)=1.1 Now multiply by both stage multipliers to get the final salary. ? Final salary=20000?1.2?1.1=26400 So the final salary is Rs. 26400. ? Final salary=26400",,
PCT-CP-002:PCT-QL-004:PCT-005:en:131,PCT-CP-002,Easy,PCT-QL-004,Timeline,Money,Final value,A salary of Rs. 30000 first decreased by 10% and then by 15%. Find the final salary.,22950 + 1,22950 - 1,22950,-22950,C,"For first stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for first stage is 90/100. ? first stage multiplier=(90/100)=0.9 Apply the first-stage multiplier to the original salary. ? After first stage=30000?0.9=27000 For second stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for second stage is 85/100. ? second stage multiplier=(85/100)=0.85 Now multiply by both stage multipliers to get the final salary. ? Final salary=30000?0.9?0.85=22950 So the final salary is Rs. 22950. ? Final salary=22950",,
PCT-CP-003:PCT-QL-006:PCT-005:en:132,PCT-CP-003,Medium,PCT-QL-006,Timeline,Production,Count/Partition output,A production of 800 first increased by 10% and then decreased by 15%. Find the final production.,748 + 1,748 - 1,748,-748,C,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 Apply the first-stage multiplier to the original production. ? After first stage=800?1.1=880 For second stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for second stage is 85/100. ? second stage multiplier=(85/100)=0.85 Now multiply by both stage multipliers to get the final production. ? Final production=800?1.1?0.85=748 So the final production is 748. ? Final production=748",,
PCT-CP-004:PCT-QL-008:PCT-005:en:133,PCT-CP-004,Medium,PCT-QL-008,Timeline,Education,Count/Partition output,A attendance of 1600 first decreased by 15% and then increased by 15%. Find the final attendance.,1564 + 1,1564 - 1,1564,-1564,C,"For first stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for first stage is 85/100. ? first stage multiplier=(85/100)=0.85 Apply the first-stage multiplier to the original attendance. ? After first stage=1600?0.85=1360 For second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for second stage is 115/100. ? second stage multiplier=(115/100)=1.15 Now multiply by both stage multipliers to get the final attendance. ? Final attendance=1600?0.85?1.15=1564 So the final attendance is 1564. ? Final attendance=1564",,
PCT-CP-005:PCT-QL-010:PCT-005:en:134,PCT-CP-005,Easy,PCT-QL-010,Timeline,Abstract,Percentage change,A value first increased by 20% and then decreased by 12%. Find the net percentage change.,-5.6%,5.6%,5.6% - 1,5.6% + 1,B,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 For second stage, decrease = 12%. So the new value becomes 88% of the previous value. ? 100%-12%=88% So the multiplier for second stage is 88/100. ? second stage multiplier=(88/100)=0.88 Multiply the two stage multipliers to get the overall multiplier. ? Overall multiplier=1.2?0.88=1.056 Now compare this overall multiplier with 1 to find the net percentage change. ? Net change=left(1.056-1right)?100=5.6% Overall change = increase of 5.6%. ? Net percentage change=5.6%",,
PCT-CP-006:PCT-QL-012:PCT-005:en:135,PCT-CP-006,Medium,PCT-QL-012,Timeline,Abstract,Multiplier,Find the equivalent single multiplier for a value that first changes by +10% and then by -15%.,0.935 - 1,0.935,-0.935,0.935 + 1,B,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 For second stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for second stage is 85/100. ? second stage multiplier=(85/100)=0.85 Multiply the stage multipliers to get one equivalent multiplier. ? Equivalent multiplier=1.1?0.85=0.935 So the single equivalent multiplier is 0.935. ? Equivalent multiplier=0.935",,
PCT-CP-007:PCT-QL-014:PCT-005:en:136,PCT-CP-007,Medium,PCT-QL-014,Timeline,Abstract,Comparison,"After successive changes of +25% and -10%, the final value became 1125. Find the original value.",1000 - 1,1000,-1000,1000 + 1,B,"For first stage, increase = 25%. So the new value becomes 125% of the previous value. ? 100%+25%=125% So the multiplier for first stage is 125/100. ? first stage multiplier=(125/100)=1.25 For second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for second stage is 90/100. ? second stage multiplier=(90/100)=0.9 Multiply the stage multipliers to get the overall multiplier. ? Overall multiplier=1.25?0.9=1.125 The final value is already known. So divide it by the overall multiplier to get the original value. ? Original value=(1125/1.125)=1000 So the original value was 1000. ? Original value=1000",,
PCT-CP-008:PCT-QL-016:PCT-005:en:137,PCT-CP-008,Hard,PCT-QL-016,Direct,Money,Comparison,salary A was Rs. 30000 and changed by +20% and -5%. salary B was Rs. 40000 and changed by +12% and +12%. Find the difference between their final values.,-15976,15976 - 1,15976,15976 + 1,C,"For salary A first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for salary A first stage is 120/100. ? salary A first stage multiplier=(120/100)=1.2 For salary A second stage, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for salary A second stage is 95/100. ? salary A second stage multiplier=(95/100)=0.95 So the final value of salary A is found by applying its combined multiplier. ? Final salary A=30000?1.14=34200 For salary B first stage, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for salary B first stage is 112/100. ? salary B first stage multiplier=(112/100)=1.12 For salary B second stage, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for salary B second stage is 112/100. ? salary B second stage multiplier=(112/100)=1.12 So the final value of salary B is found by applying its combined multiplier. ? Final salary B=40000?1.2544=50176 Now compare the two final values. ? Difference=left|34200-50176right|=15976 So the difference between the final values is Rs. 15976. ? Difference=15976",,
PCT-CP-009:PCT-QL-018:PCT-005:en:138,PCT-CP-009,Hard,PCT-QL-018,Timeline,Abstract,Difference,"A value of 2000 changed successively by +15%, +15%, -10%, and +10%. Find the final value.",2618.55 - 1,2618.55,-2618.55,2618.55 + 1,B,"For stage 1, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 1 is 115/100. ? stage 1 multiplier=(115/100)=1.15 For stage 2, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 2 is 115/100. ? stage 2 multiplier=(115/100)=1.15 For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for stage 3 is 90/100. ? stage 3 multiplier=(90/100)=0.9 For stage 4, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 4 is 110/100. ? stage 4 multiplier=(110/100)=1.1 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.15?1.15?0.9?1.1=1.3093 Now multiply the original value by the overall multiplier. ? Final value=2000?1.15?1.15?0.9?1.1=2618.55 So the final value is 2618.55. ? Final value=2618.55",,
PCT-CP-010:PCT-QL-020:PCT-005:en:139,PCT-CP-010,Hard,PCT-QL-020,Timeline,Sales,Final value,"A sales of Rs. 40000 first increased by 10%, then increased by 20%, and finally decreased by 5%. Find the final sales.",50160 - 1,50160,-50160,50160 + 1,B,"For stage 1, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 1 is 110/100. ? stage 1 multiplier=(110/100)=1.1 For stage 2, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for stage 2 is 120/100. ? stage 2 multiplier=(120/100)=1.2 For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for stage 3 is 95/100. ? stage 3 multiplier=(95/100)=0.95 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.1?1.2?0.95=1.254 Now multiply the original sales by the overall multiplier. ? Final sales=40000?1.1?1.2?0.95=50160 So the final sales is Rs. 50160. ? Final sales=50160",,
PCT-CP-001:PCT-QL-001:PCT-005:en:140,PCT-CP-001,Easy,PCT-QL-001,Timeline,Abstract,Final value,"A value increased by 10% and then by 15%. If the original value was 10000, find the final value.",12650,12650 + 1,12650 - 1,-12650,A,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 Apply the first-stage multiplier to the original value. ? After first stage=10000?1.1=11000 For second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for second stage is 115/100. ? second stage multiplier=(115/100)=1.15 Now multiply by both stage multipliers to get the final value. ? Final value=10000?1.1?1.15=12650 So the final value is 12650. ? Final value=12650",,
PCT-CP-002:PCT-QL-003:PCT-005:en:141,PCT-CP-002,Easy,PCT-QL-003,Timeline,Population,Count/Partition output,"A population decreased by 10% and then by 20%. If the original population was 1000, find the final population.",720,720 - 1,720 + 1,-720,A,"For first stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for first stage is 90/100. ? first stage multiplier=(90/100)=0.9 Apply the first-stage multiplier to the original population. ? After first stage=1000?0.9=900 For second stage, decrease = 20%. So the new value becomes 80% of the previous value. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) So the multiplier for second stage is 80/100. ? second stage multiplier=(80/100)=0.8 Now multiply by both stage multipliers to get the final population. ? Final population=1000?0.9?0.8=720 So the final population is 720. ? Final population=720",,
PCT-CP-003:PCT-QL-005:PCT-005:en:142,PCT-CP-003,Medium,PCT-QL-005,Timeline,Abstract,Final value,"A value increased by 20% and then decreased by 25%. If the original value was 2000, find the final value.",1800 + 1,1800 - 1,1800,-1800,C,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 Apply the first-stage multiplier to the original value. ? After first stage=2000?1.2=2400 For second stage, decrease = 25%. So the new value becomes 75% of the previous value. ? 100%-25%=75% 75% can also be written as the fraction 3/4. ? 75%=(3/4) So the multiplier for second stage is 75/100. ? second stage multiplier=(75/100)=0.75 Now multiply by both stage multipliers to get the final value. ? Final value=2000?1.2?0.75=1800 So the final value is 1800. ? Final value=1800",,
PCT-CP-004:PCT-QL-007:PCT-005:en:143,PCT-CP-004,Medium,PCT-QL-007,Timeline,Abstract,Final value,"A value decreased by 25% and then increased by 10%. If the original value was 5000, find the final value.",4125,4125 - 1,4125 + 1,-4125,A,"For first stage, decrease = 25%. So the new value becomes 75% of the previous value. ? 100%-25%=75% 75% can also be written as the fraction 3/4. ? 75%=(3/4) So the multiplier for first stage is 75/100. ? first stage multiplier=(75/100)=0.75 Apply the first-stage multiplier to the original value. ? After first stage=5000?0.75=3750 For second stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for second stage is 110/100. ? second stage multiplier=(110/100)=1.1 Now multiply by both stage multipliers to get the final value. ? Final value=5000?0.75?1.1=4125 So the final value is 4125. ? Final value=4125",,
PCT-CP-005:PCT-QL-009:PCT-005:en:144,PCT-CP-005,Easy,PCT-QL-009,Timeline,Abstract,Percentage change,A value increased by 10% and then by 15%. Find the net percentage change.,26.5% + 1,26.5% - 1,26.5%,-26.5%,C,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 For second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for second stage is 115/100. ? second stage multiplier=(115/100)=1.15 Multiply the two stage multipliers to get the overall multiplier. ? Overall multiplier=1.1?1.15=1.265 Now compare this overall multiplier with 1 to find the net percentage change. ? Net change=left(1.265-1right)?100=26.5% Overall change = increase of 26.5%. ? Net percentage change=26.5%",,
PCT-CP-006:PCT-QL-011:PCT-005:en:145,PCT-CP-006,Medium,PCT-QL-011,Timeline,Abstract,Multiplier,Find the equivalent single multiplier for a value that first changes by +20% and then by +15%.,1.38 - 1,1.38,-1.38,1.38 + 1,B,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 For second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for second stage is 115/100. ? second stage multiplier=(115/100)=1.15 Multiply the stage multipliers to get one equivalent multiplier. ? Equivalent multiplier=1.2?1.15=1.38 So the single equivalent multiplier is 1.38. ? Equivalent multiplier=1.38",,
PCT-CP-007:PCT-QL-013:PCT-005:en:146,PCT-CP-007,Medium,PCT-QL-013,Timeline,Abstract,Comparison,"After successive changes of +20% and +20%, the final value became 777.6. Find the original value.",540 - 1,540,-540,540 + 1,B,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 For second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for second stage is 120/100. ? second stage multiplier=(120/100)=1.2 Multiply the stage multipliers to get the overall multiplier. ? Overall multiplier=1.2?1.2=1.44 The final value is already known. So divide it by the overall multiplier to get the original value. ? Original value=(777.6/1.44)=540 So the original value was 540. ? Original value=540",,
PCT-CP-008:PCT-QL-015:PCT-005:en:147,PCT-CP-008,Hard,PCT-QL-015,Direct,Abstract,Comparison,A was 2000 and changed by +10% and +20%. B was 5000 and changed by +12% and +20%. Find the difference between their final values.,4080 - 1,4080,-4080,4080 + 1,B,"For A first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for A first stage is 110/100. ? A first stage multiplier=(110/100)=1.1 For A second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for A second stage is 120/100. ? A second stage multiplier=(120/100)=1.2 So the final value of A is found by applying its combined multiplier. ? Final A=2000?1.32=2640 For B first stage, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for B first stage is 112/100. ? B first stage multiplier=(112/100)=1.12 For B second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for B second stage is 120/100. ? B second stage multiplier=(120/100)=1.2 So the final value of B is found by applying its combined multiplier. ? Final B=5000?1.344=6720 Now compare the two final values. ? Difference=left|2640-6720right|=4080 So the difference between the final values is 4080. ? Difference=4080",,
PCT-CP-009:PCT-QL-017:PCT-005:en:148,PCT-CP-009,Hard,PCT-QL-017,Timeline,Abstract,Difference,"A value of 2000 changed successively by +10%, +20%, and -5%. Find the final value.",2508 - 1,2508,-2508,2508 + 1,B,"For stage 1, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 1 is 110/100. ? stage 1 multiplier=(110/100)=1.1 For stage 2, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for stage 2 is 120/100. ? stage 2 multiplier=(120/100)=1.2 For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for stage 3 is 95/100. ? stage 3 multiplier=(95/100)=0.95 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.1?1.2?0.95=1.254 Now multiply the original value by the overall multiplier. ? Final value=2000?1.1?1.2?0.95=2508 So the final value is 2508. ? Final value=2508",,
PCT-CP-010:PCT-QL-019:PCT-005:en:149,PCT-CP-010,Hard,PCT-QL-019,Timeline,Population,Count/Partition output,"A population of 10000 first increased by 15%, then decreased by 5%, and then increased by 12%. Find the final population.",12236,-12236,12236 + 1,12236 - 1,A,"For stage 1, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 1 is 115/100. ? stage 1 multiplier=(115/100)=1.15 For stage 2, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for stage 2 is 95/100. ? stage 2 multiplier=(95/100)=0.95 For stage 3, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for stage 3 is 112/100. ? stage 3 multiplier=(112/100)=1.12 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.15?0.95?1.12=1.2236 Now multiply the original population by the overall multiplier. ? Final population=10000?1.15?0.95?1.12=12236 So the final population is 12236. ? Final population=12236",,
PCT-CP-001:PCT-QL-002:PCT-005:en:150,PCT-CP-001,Easy,PCT-QL-002,Timeline,Money,Final value,A salary of Rs. 40000 first increased by 10% and then by 20%. Find the final salary.,52800,52800 + 1,-52800,52800 - 1,A,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 Apply the first-stage multiplier to the original salary. ? After first stage=40000?1.1=44000 For second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for second stage is 120/100. ? second stage multiplier=(120/100)=1.2 Now multiply by both stage multipliers to get the final salary. ? Final salary=40000?1.1?1.2=52800 So the final salary is Rs. 52800. ? Final salary=52800",,
PCT-CP-002:PCT-QL-004:PCT-005:en:151,PCT-CP-002,Easy,PCT-QL-004,Timeline,Money,Final value,A salary of Rs. 30000 first decreased by 12% and then by 20%. Find the final salary.,21120 + 1,-21120,21120,21120 - 1,C,"For first stage, decrease = 12%. So the new value becomes 88% of the previous value. ? 100%-12%=88% So the multiplier for first stage is 88/100. ? first stage multiplier=(88/100)=0.88 Apply the first-stage multiplier to the original salary. ? After first stage=30000?0.88=26400 For second stage, decrease = 20%. So the new value becomes 80% of the previous value. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) So the multiplier for second stage is 80/100. ? second stage multiplier=(80/100)=0.8 Now multiply by both stage multipliers to get the final salary. ? Final salary=30000?0.88?0.8=21120 So the final salary is Rs. 21120. ? Final salary=21120",,
PCT-CP-003:PCT-QL-006:PCT-005:en:152,PCT-CP-003,Medium,PCT-QL-006,Timeline,Production,Count/Partition output,A production of 400 first increased by 20% and then decreased by 10%. Find the final production.,432,-432,432 + 1,432 - 1,A,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 Apply the first-stage multiplier to the original production. ? After first stage=400?1.2=480 For second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for second stage is 90/100. ? second stage multiplier=(90/100)=0.9 Now multiply by both stage multipliers to get the final production. ? Final production=400?1.2?0.9=432 So the final production is 432. ? Final production=432",,
PCT-CP-004:PCT-QL-008:PCT-005:en:153,PCT-CP-004,Medium,PCT-QL-008,Timeline,Education,Count/Partition output,A attendance of 800 first decreased by 20% and then increased by 10%. Find the final attendance.,704 + 1,-704,704,704 - 1,C,"For first stage, decrease = 20%. So the new value becomes 80% of the previous value. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) So the multiplier for first stage is 80/100. ? first stage multiplier=(80/100)=0.8 Apply the first-stage multiplier to the original attendance. ? After first stage=800?0.8=640 For second stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for second stage is 110/100. ? second stage multiplier=(110/100)=1.1 Now multiply by both stage multipliers to get the final attendance. ? Final attendance=800?0.8?1.1=704 So the final attendance is 704. ? Final attendance=704",,
PCT-CP-005:PCT-QL-010:PCT-005:en:154,PCT-CP-005,Easy,PCT-QL-010,Timeline,Abstract,Percentage change,A value first increased by 10% and then decreased by 5%. Find the net percentage change.,-4.5%,4.5% + 1,4.5% - 1,4.5%,D,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 For second stage, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for second stage is 95/100. ? second stage multiplier=(95/100)=0.95 Multiply the two stage multipliers to get the overall multiplier. ? Overall multiplier=1.1?0.95=1.045 Now compare this overall multiplier with 1 to find the net percentage change. ? Net change=left(1.045-1right)?100=4.5% Overall change = increase of 4.5%. ? Net percentage change=4.5%",,
PCT-CP-006:PCT-QL-012:PCT-005:en:155,PCT-CP-006,Medium,PCT-QL-012,Timeline,Abstract,Multiplier,Find the equivalent single multiplier for a value that first changes by +15% and then by -10%.,1.035 + 1,1.035 - 1,-1.035,1.035,D,"For first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for first stage is 115/100. ? first stage multiplier=(115/100)=1.15 For second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for second stage is 90/100. ? second stage multiplier=(90/100)=0.9 Multiply the stage multipliers to get one equivalent multiplier. ? Equivalent multiplier=1.15?0.9=1.035 So the single equivalent multiplier is 1.035. ? Equivalent multiplier=1.035",,
PCT-CP-007:PCT-QL-014:PCT-005:en:156,PCT-CP-007,Medium,PCT-QL-014,Timeline,Abstract,Comparison,"After successive changes of +25% and -10%, the final value became 562.5. Find the original value.",-500,500 + 1,500 - 1,500,D,"For first stage, increase = 25%. So the new value becomes 125% of the previous value. ? 100%+25%=125% So the multiplier for first stage is 125/100. ? first stage multiplier=(125/100)=1.25 For second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for second stage is 90/100. ? second stage multiplier=(90/100)=0.9 Multiply the stage multipliers to get the overall multiplier. ? Overall multiplier=1.25?0.9=1.125 The final value is already known. So divide it by the overall multiplier to get the original value. ? Original value=(562.5/1.125)=500 So the original value was 500. ? Original value=500",,
PCT-CP-008:PCT-QL-016:PCT-005:en:157,PCT-CP-008,Hard,PCT-QL-016,Direct,Money,Comparison,salary A was Rs. 30000 and changed by +10% and -10%. salary B was Rs. 40000 and changed by +15% and +15%. Find the difference between their final values.,-23200,23200 + 1,23200 - 1,23200,D,"For salary A first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for salary A first stage is 110/100. ? salary A first stage multiplier=(110/100)=1.1 For salary A second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for salary A second stage is 90/100. ? salary A second stage multiplier=(90/100)=0.9 So the final value of salary A is found by applying its combined multiplier. ? Final salary A=30000?0.99=29700 For salary B first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for salary B first stage is 115/100. ? salary B first stage multiplier=(115/100)=1.15 For salary B second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for salary B second stage is 115/100. ? salary B second stage multiplier=(115/100)=1.15 So the final value of salary B is found by applying its combined multiplier. ? Final salary B=40000?1.3225=52900 Now compare the two final values. ? Difference=left|29700-52900right|=23200 So the difference between the final values is Rs. 23200. ? Difference=23200",,
PCT-CP-009:PCT-QL-018:PCT-005:en:158,PCT-CP-009,Hard,PCT-QL-018,Timeline,Abstract,Difference,"A value of 2000 changed successively by +10%, +15%, -10%, and +10%. Find the final value.",-2504.7,2504.7 + 1,2504.7 - 1,2504.7,D,"For stage 1, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 1 is 110/100. ? stage 1 multiplier=(110/100)=1.1 For stage 2, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 2 is 115/100. ? stage 2 multiplier=(115/100)=1.15 For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for stage 3 is 90/100. ? stage 3 multiplier=(90/100)=0.9 For stage 4, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 4 is 110/100. ? stage 4 multiplier=(110/100)=1.1 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.1?1.15?0.9?1.1=1.2524 Now multiply the original value by the overall multiplier. ? Final value=2000?1.1?1.15?0.9?1.1=2504.7 So the final value is 2504.7. ? Final value=2504.7",,
PCT-CP-010:PCT-QL-020:PCT-005:en:159,PCT-CP-010,Hard,PCT-QL-020,Timeline,Sales,Final value,"A sales of Rs. 40000 first increased by 10%, then increased by 20%, and finally decreased by 5%. Find the final sales.",-50160,50160 + 1,50160 - 1,50160,D,"For stage 1, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 1 is 110/100. ? stage 1 multiplier=(110/100)=1.1 For stage 2, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for stage 2 is 120/100. ? stage 2 multiplier=(120/100)=1.2 For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for stage 3 is 95/100. ? stage 3 multiplier=(95/100)=0.95 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.1?1.2?0.95=1.254 Now multiply the original sales by the overall multiplier. ? Final sales=40000?1.1?1.2?0.95=50160 So the final sales is Rs. 50160. ? Final sales=50160",,
PCT-CP-001:PCT-QL-001:PCT-005:en:160,PCT-CP-001,Easy,PCT-QL-001,Timeline,Abstract,Final value,"A value increased by 15% and then by 25%. If the original value was 2000, find the final value.",2875,2875 + 1,-2875,2875 - 1,A,"For first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for first stage is 115/100. ? first stage multiplier=(115/100)=1.15 Apply the first-stage multiplier to the original value. ? After first stage=2000?1.15=2300 For second stage, increase = 25%. So the new value becomes 125% of the previous value. ? 100%+25%=125% So the multiplier for second stage is 125/100. ? second stage multiplier=(125/100)=1.25 Now multiply by both stage multipliers to get the final value. ? Final value=2000?1.15?1.25=2875 So the final value is 2875. ? Final value=2875",,
