"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"en","PCT-CP-006","PCT-QL-051","PCT-ES-006","Hard","dilutedPercent","PERCENT","If 3 litres of water is added to 300 litres of 33.33% alcohol solution, what will be the percentage of alcohol now?","$$33\%$$","Given | $$\text{Alcohol}=\frac{33.33}{100}\times300$$ | Calculation | $$\frac{300\times33.33}{303}$$ | = | $$=$$33\%$$$$ | Answer | $$$$33\%$$$$ | Thus, the new concentration is $$33\%$$.","PASS"
"en","PCT-CP-001","PCT-QL-004","PCT-ES-001","Easy","valueAsPercent","PERCENT","What percentage of 200 is 200?","$$100\%$$","Given | $$\frac{200}{200}\times100$$ | Calculation | $$200\times\frac{100}{200}$$ | = | $$=$$100\%$$$$ | Answer | $$$$100\%$$$$ | So, the required percentage is $$100\%$$.","PASS"
"en","PCT-CP-002","PCT-QL-012","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","If 35% is added to a number, it becomes 540. Find the number.","$$400$$","Given | $$100+35=135\%$$ | Calculation | $$\frac{540\times100}{135}$$ | = | $$=$$400$$$$ | Answer | $$$$400$$$$ | Therefore, the original value is $$400$$.","PASS"
"en","PCT-CP-003","PCT-QL-024","PCT-ES-003","Medium","compoundGrowth","ABSOLUTE","The population of a town is 8400. If it grows at 12% every year, what will it be after 2 years?","$$10536.96$$","Given | $$1+\frac{12}{100}=\frac{112}{100}$$ | Calculation | $$8400\left(\frac{112}{100}\right)^2$$ | = | $$=$$10536.96$$$$ | Answer | $$$$10536.96$$$$ | So, the value after the stated periods is $$10536.96$$.","PASS"
"en","PCT-CP-004","PCT-QL-032","PCT-ES-004","Medium","restoreAfterIncrease","PERCENT","The price of an item is increased by 50%. By what percent should the new price be reduced to bring it back to the original?","$$33.33\%$$","Given | $$\text{New base}=100+50=150$$ | Calculation | $$\frac{50\times100}{150}$$ | = | $$=$$33.33\%$$$$ | Answer | $$$$33.33\%$$$$ | Thus, the required reduction is $$33.33\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-036","PCT-ES-005","Medium","incomePartition","ABSOLUTE","A man spends 30% of his income on food, 15% on rent and 20% on other things. If he saves Rs. 1750, find his total income.","$$5000$$","Given | $$100-30-15-20=35\%$$ | Calculation | $$\frac{1750\times100}{35}$$ | = | $$=$$5000$$$$ | Answer | $$$$5000$$$$ | Accordingly, the total income is $$5000$$.","PASS"
"en","PCT-CP-006","PCT-QL-052","PCT-ES-006","Hard","freshFromDry","ABSOLUTE","Fresh grapes have 80% water and dry grapes have 10% water. If the dry grapes weigh 60 kg, what was their weight when fresh?","$$270$$","Given | $$\text{Dry solid}=\frac{90}{100}\times60$$ | Calculation | $$\text{Fresh weight}=\frac{60\times90}{20}$$ | = | $$=$$270$$$$ | Answer | $$$$270$$$$ | Therefore, the fresh weight was $$270$$.","PASS"
"en","PCT-CP-001","PCT-QL-005","PCT-ES-001","Easy","directRelation","ABSOLUTE","A is 50% of B. If B is 200, find A.","$$100$$","Given | $$50\%\text{ of }200$$ | Calculation | $$\frac{50}{100}\times200$$ | = | $$=$$100$$$$ | Answer | $$$$100$$$$ | Accordingly, the required quantity is $$100$$.","PASS"
"en","PCT-CP-002","PCT-QL-013","PCT-ES-002","Medium","reverseDecrease","ABSOLUTE","If 28% is subtracted from a number, it becomes 2880. Find the number.","$$4000$$","Given | $$100-28=72\%$$ | Calculation | $$\frac{2880\times100}{72}$$ | = | $$=$$4000$$$$ | Answer | $$$$4000$$$$ | Accordingly, the original value is $$4000$$.","PASS"
"en","PCT-CP-003","PCT-QL-025","PCT-ES-003","Medium","compoundDecay","ABSOLUTE","A machine's value falls by 32% every year. If it is Rs. 12500 now, find its value after 2 years.","$$5780$$","Given | $$1-\frac{32}{100}=\frac{68}{100}$$ | Calculation | $$12500\left(\frac{68}{100}\right)^2$$ | = | $$=$$5780$$$$ | Answer | $$$$5780$$$$ | Therefore, the remaining value is $$5780$$.","PASS"
"en","PCT-CP-004","PCT-QL-033","PCT-ES-004","Hard","revenueChange","PERCENT","If the tax on an item is reduced by 30% and its sale increases by 40%, find the total change in revenue percent.","$$-2\%$$","Given | $$\frac{70}{100}\times\frac{140}{100}$$ | Calculation | $$\left(\frac{70\times140}{10000}-1\right)100$$ | = | $$=$$-2\%$$$$ | Answer | $$$$-2\%$$$$ | Thus, the net change in revenue is $$-2\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-037","PCT-ES-005","Hard","successiveExpense","ABSOLUTE","A person spends 15% of his salary on food and 10% of the remaining on rent. If he still has Rs. 15300 left, find his salary.","$$20000$$","Given | $$\text{Remaining fraction}=\frac{85}{100}\times\frac{90}{100}$$ | Calculation | $$\frac{15300\times10000}{85\times90}$$ | = | $$=$$20000$$$$ | Answer | $$$$20000$$$$ | Accordingly, the salary is $$20000$$.","PASS"
"en","PCT-CP-006","PCT-QL-053","PCT-ES-006","Hard","addPureComponent","ABSOLUTE","How much pure alcohol should be added to 240000 mL of 33.33% solution to make it 40% strong?","$$26680$$","Given | $$\text{Non-alcohol}=\frac{66.67}{100}\times240000$$ | Calculation | $$\text{Final volume}=\frac{240000\times66.67}{60}$$ | = | $$\text{Alcohol added}=\text{Final volume}-240000=$$26680$$$$ | Answer | $$$$26680$$$$ | So, the pure alcohol added is $$26680$$.","PASS"
"en","PCT-CP-001","PCT-QL-006","PCT-ES-001","Medium","moreToLess","PERCENT","A is 35% more than B. By what percent is B less than A?","$$25.93\%$$","Given | $$B=100,\ A=135$$ | Calculation | $$\frac{35}{135}\times100$$ | = | $$=$$25.93\%$$$$ | Answer | $$$$25.93\%$$$$ | Accordingly, the smaller quantity is less by $$25.93\%$$.","PASS"
"en","PCT-CP-002","PCT-QL-014","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","After increasing a number by 35%, it becomes 405. Find the old number.","$$300$$","Given | $$100+35=135\%$$ | Calculation | $$\frac{405\times100}{135}$$ | = | $$=$$300$$$$ | Answer | $$$$300$$$$ | Therefore, the original value is $$300$$.","PASS"
"en","PCT-CP-003","PCT-QL-026","PCT-ES-003","Medium","areaChange","PERCENT","The length and breadth of a rectangle are increased by 50% and 20% respectively. Find the percentage increase in area.","$$80\%$$","Given | $$\frac{150}{100}\times\frac{120}{100}$$ | Calculation | $$\left(\frac{150}{100}\times\frac{120}{100}-1\right)100$$ | = | $$=$$80\%$$$$ | Answer | $$$$80\%$$$$ | Hence, the percentage change in area is $$80\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-034","PCT-ES-004","Hard","invarianceDecrease","PERCENT","Working hours of a factory increased by 16.66%. By what percent should the hourly wage be decreased to keep the total bill same?","$$14.28\%$$","Given | $$\text{New base}=100+16.66=116.66$$ | Calculation | $$\frac{16.66\times100}{116.66}$$ | = | $$=$$14.28\%$$$$ | Answer | $$$$14.28\%$$$$ | Thus, the required decrease is $$14.28\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-038","PCT-ES-005","Medium","winnerVotes","COUNT","In an election between two candidates, the winner got 60% votes and won by 400 votes. Find the total votes polled.","$$2000$$","Given | $$60-(100-60)=20\%$$ | Calculation | $$\frac{400\times100}{20}$$ | = | $$=$$2000$$$$ | Answer | $$$$2000$$$$ | Therefore, the total number of votes is $$2000$$.","PASS"
"en","PCT-CP-006","PCT-QL-054","PCT-ES-006","Hard","evaporationOriginal","ABSOLUTE","A solution has 62.5% sugar. If 50 kg water flies away, the sugar becomes 75%. Find the original weight.","$$300$$","Given | $$\frac{62.5}{100}W=\frac{75}{100}(W-50)$$ | Calculation | $$62.5W=75W-3750$$ | = | $$=$$300$$$$ | Answer | $$$$300$$$$ | Accordingly, the original weight was $$300$$.","PASS"
"en","PCT-CP-001","PCT-QL-007","PCT-ES-001","Medium","lessToMore","PERCENT","A is 22% less than B. By what percent is B more than A?","$$28.21\%$$","Given | $$B=100,\ A=78$$ | Calculation | $$\frac{22}{78}\times100$$ | = | $$=$$28.21\%$$$$ | Answer | $$$$28.21\%$$$$ | Hence, the larger quantity is more by $$28.21\%$$.","PASS"
"en","PCT-CP-002","PCT-QL-015","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","A man's salary is increased by 12% and becomes Rs. 1120. Find his original salary.","$$1000$$","Given | $$100+12=112\%$$ | Calculation | $$\frac{1120\times100}{112}$$ | = | $$=$$1000$$$$ | Answer | $$$$1000$$$$ | Therefore, the original value is $$1000$$.","PASS"
"en","PCT-CP-003","PCT-QL-027","PCT-ES-003","Easy","squareAreaChange","PERCENT","If the side of a square is increased by 50%, find the percentage increase in its area.","$$125\%$$","Given | $$\text{Side factor}=\frac{150}{100}$$ | Calculation | $$\left[\left(\frac{150}{100}\right)^2-1\right]100$$ | = | $$=$$125\%$$$$ | Answer | $$$$125\%$$$$ | Therefore, the percentage change in area is $$125\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-035","PCT-ES-004","Easy","circleAreaDecrease","PERCENT","If the radius of a circle is decreased by 40%, find the percentage decrease in its area.","$$64\%$$","Given | $$\text{Radius factor}=\frac{60}{100}$$ | Calculation | $$\left[1-\left(\frac{60}{100}\right)^2\right]100$$ | = | $$=$$64\%$$$$ | Answer | $$$$64\%$$$$ | Hence, the percentage decrease in area is $$64\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-039","PCT-ES-005","Hard","cancelledVotes","COUNT","In an election, 20% votes were cancelled. The winner got 60% of the valid votes and won by 2400 votes. Find the total votes.","$$15000$$","Given | $$\text{Effective gap}=\frac{80\times20}{100}\%$$ | Calculation | $$\frac{2400\times10000}{80\times20}$$ | = | $$=$$15000$$$$ | Answer | $$$$15000$$$$ | Therefore, the total votes are $$15000$$.","PASS"
"en","PCT-CP-006","PCT-QL-055","PCT-ES-006","Easy","alloyComplement","ABSOLUTE","An alloy of copper and zinc has 25% copper. Find the weight of zinc in 100 kg of the alloy.","$$75$$","Given | $$100-25=75\%$$ | Calculation | $$\frac{100\times75}{100}$$ | = | $$=$$75$$$$ | Answer | $$$$75$$$$ | Therefore, the weight of zinc is $$75$$.","PASS"
"en","PCT-CP-001","PCT-QL-008","PCT-ES-001","Medium","ratioFromPercentEquality","RATIO","If 20% of A is equal to 15% of B, find the ratio A:B.","$$3 : 4$$","Given | $$20A=15B$$ | Calculation | $$A:B=15:20$$ | = | $$=$$3 : 4$$$$ | Answer | $$$$3 : 4$$$$ | Accordingly, the required ratio is $$3 : 4$$.","PASS"
"en","PCT-CP-002","PCT-QL-016","PCT-ES-002","Medium","increaseByAmount","ABSOLUTE","Adding 44 to a number is the same as increasing it by 22%. Find the number.","$$200$$","Given | $$22\%=44$$ | Calculation | $$\frac{44\times100}{22}$$ | = | $$=$$200$$$$ | Answer | $$$$200$$$$ | Therefore, the original value is $$200$$.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Medium","successiveIncrease","PERCENT","Two successive increases of 30% and 25% are equal to a single increase of how much?","$$62.5\%$$","Given | $$30+25+\frac{30\times25}{100}$$ | Calculation | $$55+\frac{750}{100}$$ | = | $$=$$62.5\%$$$$ | Answer | $$$$62.5\%$$$$ | Hence, the single equivalent increase is $$62.5\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-040","PCT-ES-005","Medium","passMarks","COUNT","A student needs 30% marks to pass. He gets 160 marks and fails by 20 marks. Find the maximum marks.","$$600$$","Given | $$160+20=180$$ | Calculation | $$\frac{180\times100}{30}$$ | = | $$=$$600$$$$ | Answer | $$$$600$$$$ | Accordingly, the maximum marks are $$600$$.","PASS"
"en","PCT-CP-006","PCT-QL-048","PCT-ES-006","Hard","dilutionAddWater","ABSOLUTE","A mixture of 160 litres has 37.5% acid. How much water should be added to make it 10% acid?","$$440$$","Given | $$\text{Acid}=\frac{37.5}{100}\times160$$ | Calculation | $$\text{Final volume}=\frac{60\times100}{10}$$ | = | $$\text{Water}=\frac{60\times100}{10}-160=$$440$$$$ | Answer | $$$$440$$$$ | Hence, the water added is $$440$$.","PASS"
"en","PCT-CP-001","PCT-QL-009","PCT-ES-001","Easy","reversePercent","ABSOLUTE","If 30% of a number is 200, then what is the number?","$$666.67$$","30% corresponds to 200. | $$30\%=200$$ | 1% | $$\frac{200}{30}$$ | 100% | $$\frac{200\times100}{30}$$ | = | $$$$666.67$$$$ | Therefore, the number is $$666.67$$.","PASS"
"en","PCT-CP-002","PCT-QL-017","PCT-ES-002","Easy","percentOfKnownNumber","ABSOLUTE","If 40% of a number is 200, find 10% of that number.","$$50$$","Given | $$40\%=200$$ | Calculation | $$10\%=\frac{200\times10}{40}$$ | = | $$=$$50$$$$ | Answer | $$$$50$$$$ | So, the required amount is $$50$$.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","successiveIncrease","PERCENT","The population of a town increases by 45% in the first year and by 15% in the second year. Find the total percentage increase.","$$66.75\%$$","Given | $$45+15+\frac{45\times15}{100}$$ | Calculation | $$60+\frac{675}{100}$$ | = | $$=$$66.75\%$$$$ | Answer | $$$$66.75\%$$$$ | Hence, the single equivalent increase is $$66.75\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-041","PCT-ES-005","Easy","partToTotal","COUNT","In a school, 60% students are boys. If there are 480 girls, find the total number of students.","$$1200$$","Given | $$\text{Known part}=40\%$$ | Calculation | $$\frac{480\times100}{40}$$ | = | $$=$$1200$$$$ | Answer | $$$$1200$$$$ | Therefore, the total is $$1200$$.","PASS"
"en","PCT-CP-006","PCT-QL-049","PCT-ES-006","Hard","dryFromFresh","ABSOLUTE","900 kg of fresh fruit has 75% water, and dry fruit has 10% water. How many kg of dry fruit can be made from 900 kg of fresh fruit?","$$250$$","Given | $$\text{Solid matter}=\frac{25}{100}\times900$$ | Calculation | $$\text{Dry weight}=\frac{900\times25}{90}$$ | = | $$=$$250$$$$ | Answer | $$$$250$$$$ | Accordingly, the weight of dry fruit is $$250$$.","PASS"
"en","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","percentOf","ABSOLUTE","In an election, 50% of the 5000 registered voters cast their vote. How many votes were cast?","$$2500$$","50% of 5000 | $$50\%\text{ of }5000$$ | = | $$\frac{50}{100}\times5000$$ | = | $$\frac{50\times5000}{100}$$ | = | $$$$2500$$$$ | Hence, the required value is $$2500$$.","PASS"
"en","PCT-CP-002","PCT-QL-018","PCT-ES-002","Medium","differenceOfPercents","ABSOLUTE","The difference between 40% and 50% of a number is 600. Find the number.","$$6000$$","Given | $$|40-50|\%=600$$ | Calculation | $$\frac{600\times100}{|40-50|}$$ | = | $$=$$6000$$$$ | Answer | $$$$6000$$$$ | Accordingly, the number is $$6000$$.","PASS"
"en","PCT-CP-003","PCT-QL-022","PCT-ES-003","Medium","successiveChange","PERCENT","A number is increased by 50% and then decreased by 30%. Find the total change percent.","$$5\%$$","Equivalent percentage change | $$a+b+\frac{ab}{100}$$ | = | $$50+(-30)+\frac{50\times(-30)}{100}$$ | = | $$20+\frac{-1500}{100}$$ | = | $$$$5\%$$$$ | Hence, the overall change is $$5\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Medium","invarianceDecrease","PERCENT","The length of a rectangle increases by 22%. By what percent should the breadth be decreased to keep the area same?","$$18.03\%$$","Given | $$\text{New base}=100+22=122$$ | Calculation | $$\frac{22\times100}{122}$$ | = | $$=$$18.03\%$$$$ | Answer | $$$$18.03\%$$$$ | Hence, the required decrease is $$18.03\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-042","PCT-ES-005","Easy","complementOfTotal","COUNT","Out of 12000 people, 40% are men. Find the number of women.","$$7200$$","Given | $$100-40=60\%$$ | Calculation | $$\frac{12000\times60}{100}$$ | = | $$=$$7200$$$$ | Answer | $$$$7200$$$$ | Therefore, the required number is $$7200$$.","PASS"
"en","PCT-CP-006","PCT-QL-050","PCT-ES-006","Hard","addSolute","ABSOLUTE","In 160 litres of salt solution, there is 37.5% salt. How much salt should be added to make it a 60% solution?","$$90$$","Given | $$\text{Water}=\frac{62.5}{100}\times160$$ | Calculation | $$\text{Final volume}=\frac{160\times62.5}{40}$$ | = | $$\text{Solute added}=\text{Final volume}-160=$$90$$$$ | Answer | $$$$90$$$$ | Hence, the pure solute added is $$90$$.","PASS"
"en","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","percentOf","ABSOLUTE","In an election, 25% of the 2000 registered voters cast their vote. How many votes were cast?","$$500$$","25% of 2000 | $$25\%\text{ of }2000$$ | = | $$\frac{25}{100}\times2000$$ | = | $$\frac{25\times2000}{100}$$ | = | $$$$500$$$$ | Hence, the required value is $$500$$.","PASS"
"en","PCT-CP-002","PCT-QL-019","PCT-ES-002","Hard","restoreAfterDecrease","PERCENT","By what percent should a number be increased to bring it back to its original value after a 37.5% decrease?","$$60\%$$","Given | $$\text{Remaining}=100-37.5=62.5$$ | Calculation | $$\frac{37.5\times100}{62.5}$$ | = | $$=$$60\%$$$$ | Answer | $$$$60\%$$$$ | So, the required increase is $$60\%$$.","PASS"
"en","PCT-CP-003","PCT-QL-023","PCT-ES-003","Medium","successiveChange","PERCENT","The price of an item is increased by 50% and then decreased by 20%. Find the net change in price percent.","$$20\%$$","Equivalent percentage change | $$a+b+\frac{ab}{100}$$ | = | $$50+(-20)+\frac{50\times(-20)}{100}$$ | = | $$30+\frac{-1000}{100}$$ | = | $$$$20\%$$$$ | Hence, the overall change is $$20\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-031","PCT-ES-004","Hard","invarianceDecrease","PERCENT","If a car's speed increases by 66.66%, by what percent will the time taken decrease for the same distance?","$$40\%$$","Given | $$\text{New base}=100+66.66=166.66$$ | Calculation | $$\frac{66.66\times100}{166.66}$$ | = | $$=$$40\%$$$$ | Answer | $$$$40\%$$$$ | Thus, the required decrease is $$40\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-043","PCT-ES-005","Medium","moreMarksBase","ABSOLUTE","In an exam, A gets 60% more marks than B. If A gets 480, find the marks of B.","$$300$$","Given | $$100+60=160\%$$ | Calculation | $$\frac{480\times100}{160}$$ | = | $$=$$300$$$$ | Answer | $$$$300$$$$ | So, the smaller score is $$300$$.","PASS"
"en","PCT-CP-006","PCT-QL-051","PCT-ES-006","Hard","dilutedPercent","PERCENT","If 1 litres of water is added to 100 litres of 66.66% alcohol solution, what will be the percentage of alcohol now?","$$66\%$$","Given | $$\text{Alcohol}=\frac{66.66}{100}\times100$$ | Calculation | $$\frac{100\times66.66}{101}$$ | = | $$=$$66\%$$$$ | Answer | $$$$66\%$$$$ | Hence, the new concentration is $$66\%$$.","PASS"
"en","PCT-CP-001","PCT-QL-003","PCT-ES-001","Easy","percentToFraction","FRACTION","Convert 10% into its simplest fractional form.","$$\frac{1}{10}$$","Given | $$10\%=\frac{10}{100}$$ | Calculation | $$\frac{10}{100}$$ | = | $$=$$\frac{1}{10}$$$$ | Answer | $$$$\frac{1}{10}$$$$ | Thus, the percentage in fractional form is $$\frac{1}{10}$$.","PASS"
"en","PCT-CP-002","PCT-QL-010","PCT-ES-002","Easy","increaseNewValue","ABSOLUTE","If 100 is increased by 5%, find the new number.","$$105$$","Given | $$100\times\frac{100+5}{100}$$ | Calculation | $$100\times\frac{105}{100}$$ | = | $$=$$105$$$$ | Answer | $$$$105$$$$ | Hence, the increased value is $$105$$.","PASS"
"en","PCT-CP-003","PCT-QL-024","PCT-ES-003","Medium","compoundGrowth","ABSOLUTE","The population of a town is 8400. If it grows at 18% every year, what will it be after 2 years?","$$11696.16$$","Given | $$1+\frac{18}{100}=\frac{118}{100}$$ | Calculation | $$8400\left(\frac{118}{100}\right)^2$$ | = | $$=$$11696.16$$$$ | Answer | $$$$11696.16$$$$ | Accordingly, the value after the stated periods is $$11696.16$$.","PASS"
"en","PCT-CP-004","PCT-QL-032","PCT-ES-004","Medium","restoreAfterIncrease","PERCENT","The price of an item is increased by 80%. By what percent should the new price be reduced to bring it back to the original?","$$44.44\%$$","Given | $$\text{New base}=100+80=180$$ | Calculation | $$\frac{80\times100}{180}$$ | = | $$=$$44.44\%$$$$ | Answer | $$$$44.44\%$$$$ | Hence, the required reduction is $$44.44\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-044","PCT-ES-005","Medium","partToTotal","COUNT","If 25% people in a village are literate and 1875 people are illiterate, find the total population.","$$2500$$","Given | $$\text{Known part}=75\%$$ | Calculation | $$\frac{1875\times100}{75}$$ | = | $$=$$2500$$$$ | Answer | $$$$2500$$$$ | Accordingly, the total is $$2500$$.","PASS"
"en","PCT-CP-006","PCT-QL-052","PCT-ES-006","Hard","freshFromDry","ABSOLUTE","Fresh grapes have 80% water and dry grapes have 30% water. If the dry grapes weigh 80 kg, what was their weight when fresh?","$$280$$","Given | $$\text{Dry solid}=\frac{70}{100}\times80$$ | Calculation | $$\text{Fresh weight}=\frac{80\times70}{20}$$ | = | $$=$$280$$$$ | Answer | $$$$280$$$$ | So, the fresh weight was $$280$$.","PASS"
"en","PCT-CP-001","PCT-QL-004","PCT-ES-001","Easy","valueAsPercent","PERCENT","What percentage of 1000 is 1200?","$$120\%$$","Given | $$\frac{1200}{1000}\times100$$ | Calculation | $$1200\times\frac{100}{1000}$$ | = | $$=$$120\%$$$$ | Answer | $$$$120\%$$$$ | Therefore, the required percentage is $$120\%$$.","PASS"
"en","PCT-CP-002","PCT-QL-011","PCT-ES-002","Easy","decreaseNewValue","ABSOLUTE","If 500 is decreased by 15%, find the new number.","$$425$$","Given | $$500\times\frac{100-15}{100}$$ | Calculation | $$500\times\frac{85}{100}$$ | = | $$=$$425$$$$ | Answer | $$$$425$$$$ | Hence, the reduced value is $$425$$.","PASS"
"en","PCT-CP-003","PCT-QL-025","PCT-ES-003","Medium","compoundDecay","ABSOLUTE","A machine's value falls by 32% every year. If it is Rs. 4500 now, find its value after 2 years.","$$2080.8$$","Given | $$1-\frac{32}{100}=\frac{68}{100}$$ | Calculation | $$4500\left(\frac{68}{100}\right)^2$$ | = | $$=$$2080.8$$$$ | Answer | $$$$2080.8$$$$ | Thus, the remaining value is $$2080.8$$.","PASS"
"en","PCT-CP-004","PCT-QL-033","PCT-ES-004","Hard","revenueChange","PERCENT","If the tax on an item is reduced by 80% and its sale increases by 30%, find the total change in revenue percent.","$$-74\%$$","Given | $$\frac{20}{100}\times\frac{130}{100}$$ | Calculation | $$\left(\frac{20\times130}{10000}-1\right)100$$ | = | $$=$$-74\%$$$$ | Answer | $$$$-74\%$$$$ | Thus, the net change in revenue is $$-74\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-045","PCT-ES-005","Medium","twoShareRemainder","ABSOLUTE","A man gave 20% of his money to his wife, 25% to his son and the remaining Rs. 6600 to his daughter. How much did he have at first?","$$12000$$","Given | $$100-20-25=55\%$$ | Calculation | $$\frac{6600\times100}{55}$$ | = | $$=$$12000$$$$ | Answer | $$$$12000$$$$ | Therefore, the original amount is $$12000$$.","PASS"
"en","PCT-CP-006","PCT-QL-053","PCT-ES-006","Hard","addPureComponent","ABSOLUTE","How much pure alcohol should be added to 40000 mL of 33.33% solution to make it 60% strong?","$$26670$$","Given | $$\text{Non-alcohol}=\frac{66.67}{100}\times40000$$ | Calculation | $$\text{Final volume}=\frac{40000\times66.67}{40}$$ | = | $$\text{Alcohol added}=\text{Final volume}-40000=$$26670$$$$ | Answer | $$$$26670$$$$ | Therefore, the pure alcohol added is $$26670$$.","PASS"
"en","PCT-CP-001","PCT-QL-005","PCT-ES-001","Easy","directRelation","ABSOLUTE","A is 5% of B. If B is 500, find A.","$$25$$","Given | $$5\%\text{ of }500$$ | Calculation | $$\frac{5}{100}\times500$$ | = | $$=$$25$$$$ | Answer | $$$$25$$$$ | Therefore, the required quantity is $$25$$.","PASS"
"en","PCT-CP-002","PCT-QL-012","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","If 35% is added to a number, it becomes 1080. Find the number.","$$800$$","Given | $$100+35=135\%$$ | Calculation | $$\frac{1080\times100}{135}$$ | = | $$=$$800$$$$ | Answer | $$$$800$$$$ | Thus, the original value is $$800$$.","PASS"
"en","PCT-CP-003","PCT-QL-026","PCT-ES-003","Medium","areaChange","PERCENT","The length and breadth of a rectangle are increased by 40% and 50% respectively. Find the percentage increase in area.","$$110\%$$","Given | $$\frac{140}{100}\times\frac{150}{100}$$ | Calculation | $$\left(\frac{140}{100}\times\frac{150}{100}-1\right)100$$ | = | $$=$$110\%$$$$ | Answer | $$$$110\%$$$$ | So, the percentage change in area is $$110\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-034","PCT-ES-004","Hard","invarianceDecrease","PERCENT","Working hours of a factory increased by 33.33%. By what percent should the hourly wage be decreased to keep the total bill same?","$$25\%$$","Given | $$\text{New base}=100+33.33=133.33$$ | Calculation | $$\frac{33.33\times100}{133.33}$$ | = | $$=$$25\%$$$$ | Answer | $$$$25\%$$$$ | Hence, the required decrease is $$25\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-046","PCT-ES-005","Medium","partToTotal","ABSOLUTE","An alloy contains 15% copper and the rest is zinc. If there is 850 kg zinc, find the total weight of the alloy.","$$1000$$","Given | $$\text{Known part}=85\%$$ | Calculation | $$\frac{850\times100}{85}$$ | = | $$=$$1000$$$$ | Answer | $$$$1000$$$$ | Accordingly, the total is $$1000$$.","PASS"
"en","PCT-CP-006","PCT-QL-054","PCT-ES-006","Hard","evaporationOriginal","ABSOLUTE","A solution has 62.5% sugar. If 20 kg water flies away, the sugar becomes 75%. Find the original weight.","$$120$$","Given | $$\frac{62.5}{100}W=\frac{75}{100}(W-20)$$ | Calculation | $$62.5W=75W-1500$$ | = | $$=$$120$$$$ | Answer | $$$$120$$$$ | Accordingly, the original weight was $$120$$.","PASS"
"en","PCT-CP-002","PCT-QL-013","PCT-ES-002","Medium","reverseDecrease","ABSOLUTE","If 35% is subtracted from a number, it becomes 65. Find the number.","$$100$$","Given | $$100-35=65\%$$ | Calculation | $$\frac{65\times100}{65}$$ | = | $$=$$100$$$$ | Answer | $$$$100$$$$ | So, the original value is $$100$$.","PASS"
"en","PCT-CP-003","PCT-QL-027","PCT-ES-003","Easy","squareAreaChange","PERCENT","If the side of a square is increased by 20%, find the percentage increase in its area.","$$44\%$$","Given | $$\text{Side factor}=\frac{120}{100}$$ | Calculation | $$\left[\left(\frac{120}{100}\right)^2-1\right]100$$ | = | $$=$$44\%$$$$ | Answer | $$$$44\%$$$$ | So, the percentage change in area is $$44\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-035","PCT-ES-004","Easy","circleAreaDecrease","PERCENT","If the radius of a circle is decreased by 15%, find the percentage decrease in its area.","$$27.75\%$$","Given | $$\text{Radius factor}=\frac{85}{100}$$ | Calculation | $$\left[1-\left(\frac{85}{100}\right)^2\right]100$$ | = | $$=$$27.75\%$$$$ | Answer | $$$$27.75\%$$$$ | Thus, the percentage decrease in area is $$27.75\%$$.","PASS"
"en","PCT-CP-005","PCT-QL-047","PCT-ES-005","Medium","loserVotes","COUNT","Two candidates contested an election. One got 40% votes and lost by 800 votes. Find the total number of votes.","$$4000$$","Given | $$(100-40)-40=20\%$$ | Calculation | $$\frac{800\times100}{20}$$ | = | $$=$$4000$$$$ | Answer | $$$$4000$$$$ | Thus, the total number of votes is $$4000$$.","PASS"
"en","PCT-CP-006","PCT-QL-055","PCT-ES-006","Easy","alloyComplement","ABSOLUTE","An alloy of copper and zinc has 5% copper. Find the weight of zinc in 120 kg of the alloy.","$$114$$","Given | $$100-5=95\%$$ | Calculation | $$\frac{120\times95}{100}$$ | = | $$=$$114$$$$ | Answer | $$$$114$$$$ | Thus, the weight of zinc is $$114$$.","PASS"
