"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"pa","PCT-CP-002","PCT-QL-014","PCT-ES-002","Easy","reverseIncrease","ABSOLUTE","20% ਵਾਧੇ ਤੋਂ ਬਾਅਦ ਇੱਕ ਸੰਖਿਆ 1100 ਹੋ ਜਾਂਦੀ ਹੈ। ਪੁਰਾਣੀ ਸੰਖਿਆ ਕੀ ਸੀ?","916.67","After 20% increase, the value becomes 1100. | Original value = 1100 x 100 / 120 = 916.67. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 916.67 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-015","PCT-ES-002","Easy","reverseIncrease","ABSOLUTE","ਇੱਕ ਵਿਅਕਤੀ ਦੀ ਤਨਖਾਹ 15% ਵੱਧ ਕੇ Rs. 11000 ਹੋ ਗਈ। ਪੁਰਾਣੀ ਤਨਖਾਹ ਪਤਾ ਕਰੋ।","9565.22","After 15% increase, the value becomes 11000. | Original value = 11000 x 100 / 115 = 9565.22. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 9565.22 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-016","PCT-ES-002","Medium","increaseByAmount","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਵਿੱਚ 600 ਜੋੜਨਾ, ਉਸ ਵਿੱਚ 28% ਵਾਧੇ ਦੇ ਬਰਾਬਰ ਹੈ। ਸੰਖਿਆ ਪਤਾ ਕਰੋ।","2142.86","The increase amount is 600, which is 28% of the original value. | Original value = 600 x 100 / 28. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | Original value = 2142.86. | ਅਤੇ ਸਹੀ ਉੱਤਰ 2142.86 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-017","PCT-ES-002","Medium","percentOfKnownNumber","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਦਾ 80% = 500 ਹੈ। ਉਸੇ ਸੰਖਿਆ ਦਾ 30% ਕਿੰਨਾ ਹੋਵੇਗਾ?","187.5","80% of the number is 500. | First find 30% of the same number directly. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 187.5 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-018","PCT-ES-002","Medium","differenceOfPercents","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਦੇ 10% ਅਤੇ 40% ਦਾ ਫਰਕ 300 ਹੈ। ਸੰਖਿਆ ਪਤਾ ਕਰੋ।","1000","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | The difference between 10% and 40% is 30%. | This difference equals 300. | Original number = 300 x 100 / 30 = 1000. | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ 1000 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-019","PCT-ES-002","Medium","restoreAfterDecrease","PERCENT","45% ਕਮੀ ਤੋਂ ਬਾਅਦ ਪੁਰਾਣੇ ਮੁੱਲ ਤੇ ਲਿਆਉਣ ਲਈ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਕਰਨਾ ਪਵੇਗਾ?","81.82%","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | After a decrease of 45%, the remaining value is 55%. | Required increase to restore = 45 x 100 / 55. | Required increase = 81.82%. | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ 81.82% ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-010","PCT-ES-002","Medium","increaseNewValue","ABSOLUTE","ਜੇਕਰ 2400 ਵਿੱਚ 32% ਵਾਧਾ ਕੀਤਾ ਜਾਵੇ, ਤਾਂ ਨਵਾਂ ਮੁੱਲ ਪਤਾ ਕਰੋ।","3168","Original value = 2400. | Increase = 32% of 2400 = 768. | New value = 2400 + 768 = 3168. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 3168 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-011","PCT-ES-002","Medium","decreaseNewValue","ABSOLUTE","ਜੇਕਰ 1500 ਵਿੱਚ 35% ਦੀ ਕਮੀ ਕੀਤੀ ਜਾਵੇ, ਤਾਂ ਨਵਾਂ ਮੁੱਲ ਪਤਾ ਕਰੋ।","975","Original value = 1500. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Decrease = 35% of 1500 = 525. | New value = 1500 - 525 = 975. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 975 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-012","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਵਿੱਚ ਉਸਦਾ 45% ਜੋੜਨ ਤੇ 5400 ਮਿਲਦਾ ਹੈ। ਸੰਖਿਆ ਪਤਾ ਕਰੋ।","3724.14","After 45% increase, the value becomes 5400. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Original value = 5400 x 100 / 145 = 3724.14. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 3724.14 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-013","PCT-ES-002","Medium","reverseDecrease","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਵਿਚੋਂ ਉਸਦਾ 12% ਘਟਾਉਣ ਤੇ 14400 ਮਿਲਦਾ ਹੈ। ਸੰਖਿਆ ਪਤਾ ਕਰੋ।","16363.64","After 12% decrease, the value becomes 14400. | Original value = 14400 x 100 / 88 = 16363.64. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 16363.64 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-014","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","18% ਵਾਧੇ ਤੋਂ ਬਾਅਦ ਇੱਕ ਸੰਖਿਆ 9600 ਹੋ ਜਾਂਦੀ ਹੈ। ਪੁਰਾਣੀ ਸੰਖਿਆ ਕੀ ਸੀ?","8135.59","After 18% increase, the value becomes 9600. | Original value = 9600 x 100 / 118 = 8135.59. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 8135.59 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-015","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","ਇੱਕ ਵਿਅਕਤੀ ਦੀ ਤਨਖਾਹ 22% ਵੱਧ ਕੇ Rs. 8640 ਹੋ ਗਈ। ਪੁਰਾਣੀ ਤਨਖਾਹ ਪਤਾ ਕਰੋ।","7081.97","After 22% increase, the value becomes 8640. | Original value = 8640 x 100 / 122 = 7081.97. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 7081.97 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-015","PCT-ES-002","Hard","reverseIncrease","ABSOLUTE","ਇੱਕ ਵਿਅਕਤੀ ਦੀ ਤਨਖਾਹ 37.5% ਵੱਧ ਕੇ Rs. 82143 ਹੋ ਗਈ। ਪੁਰਾਣੀ ਤਨਖਾਹ ਪਤਾ ਕਰੋ।","59740.36","After 37.5% increase, the value becomes 82143. | Original value = 82143 x 100 / 137.5 = 59740.36. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 59740.36 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-016","PCT-ES-002","Hard","increaseByAmount","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਵਿੱਚ 300 ਜੋੜਨਾ, ਉਸ ਵਿੱਚ 16.66% ਵਾਧੇ ਦੇ ਬਰਾਬਰ ਹੈ। ਸੰਖਿਆ ਪਤਾ ਕਰੋ।","1800.72","The increase amount is 300, which is 16.66% of the original value. | Original value = 300 x 100 / 16.66. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | Original value = 1800.72. | ਅਤੇ ਸਹੀ ਉੱਤਰ 1800.72 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-017","PCT-ES-002","Hard","percentOfKnownNumber","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਦਾ 80% = 300 ਹੈ। ਉਸੇ ਸੰਖਿਆ ਦਾ 50% ਕਿੰਨਾ ਹੋਵੇਗਾ?","187.5","80% of the number is 300. | First find 50% of the same number directly. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 187.5 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-018","PCT-ES-002","Hard","differenceOfPercents","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਦੇ 10% ਅਤੇ 60% ਦਾ ਫਰਕ 120 ਹੈ। ਸੰਖਿਆ ਪਤਾ ਕਰੋ।","240","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | The difference between 10% and 60% is 50%. | This difference equals 120. | Original number = 120 x 100 / 50 = 240. | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ 240 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-019","PCT-ES-002","Hard","restoreAfterDecrease","PERCENT","62.5% ਕਮੀ ਤੋਂ ਬਾਅਦ ਪੁਰਾਣੇ ਮੁੱਲ ਤੇ ਲਿਆਉਣ ਲਈ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਕਰਨਾ ਪਵੇਗਾ?","166.67%","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | After a decrease of 62.5%, the remaining value is 37.5%. | Required increase to restore = 62.5 x 100 / 37.5. | Required increase = 166.67%. | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ 166.67% ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-010","PCT-ES-002","Hard","increaseNewValue","ABSOLUTE","ਜੇਕਰ 483 ਵਿੱਚ 66.66% ਵਾਧਾ ਕੀਤਾ ਜਾਵੇ, ਤਾਂ ਨਵਾਂ ਮੁੱਲ ਪਤਾ ਕਰੋ।","804.97","Original value = 483. | Increase = 66.66% of 483 = 321.9678. | New value = 483 + 321.9678 = 804.97. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 804.97 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-011","PCT-ES-002","Hard","decreaseNewValue","ABSOLUTE","ਜੇਕਰ 594 ਵਿੱਚ 14.28% ਦੀ ਕਮੀ ਕੀਤੀ ਜਾਵੇ, ਤਾਂ ਨਵਾਂ ਮੁੱਲ ਪਤਾ ਕਰੋ।","509.18","Original value = 594. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Decrease = 14.28% of 594 = 84.8232. | New value = 594 - 84.8232 = 509.18. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 509.18 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-012","PCT-ES-002","Hard","reverseIncrease","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਵਿੱਚ ਉਸਦਾ 12.5% ਜੋੜਨ ਤੇ 82143 ਮਿਲਦਾ ਹੈ। ਸੰਖਿਆ ਪਤਾ ਕਰੋ।","73016","After 12.5% increase, the value becomes 82143. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Original value = 82143 x 100 / 112.5 = 73016. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 73016 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-013","PCT-ES-002","Hard","reverseDecrease","ABSOLUTE","ਕਿਸੇ ਸੰਖਿਆ ਵਿਚੋਂ ਉਸਦਾ 16.66% ਘਟਾਉਣ ਤੇ 82143 ਮਿਲਦਾ ਹੈ। ਸੰਖਿਆ ਪਤਾ ਕਰੋ।","98563.71","After 16.66% decrease, the value becomes 82143. | Original value = 82143 x 100 / 83.34 = 98563.71. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 98563.71 ਹੈ।","PASS"
"pa","PCT-CP-002","PCT-QL-014","PCT-ES-002","Hard","reverseIncrease","ABSOLUTE","33.33% ਵਾਧੇ ਤੋਂ ਬਾਅਦ ਇੱਕ ਸੰਖਿਆ 82143 ਹੋ ਜਾਂਦੀ ਹੈ। ਪੁਰਾਣੀ ਸੰਖਿਆ ਕੀ ਸੀ?","61608.79","After 33.33% increase, the value becomes 82143. | Original value = 82143 x 100 / 133.33 = 61608.79. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 61608.79 ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-022","PCT-ES-003","Easy","successiveChange","PERCENT","ਇੱਕ ਸੰਖਿਆ ਨੂੰ ਪਹਿਲਾਂ 60% ਵਧਾਇਆ ਗਿਆ ਅਤੇ ਫਿਰ 25% ਘਟਾਇਆ ਗਿਆ। ਕੁੱਲ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਪਤਾ ਕਰੋ।","20%","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | First change factor = 1.6. | Second change factor = 0.75. | Net factor = 1.2. Net percentage change = 20%. | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ 20% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-021","PCT-ES-003","Easy","successiveIncrease","PERCENT","ਇੱਕ ਸ਼ਹਿਰ ਦੀ ਆਬਾਦੀ ਪਹਿਲੇ ਸਾਲ 80% ਅਤੇ ਦੂਜੇ ਸਾਲ 30% ਵਧਦੀ ਹੈ। ਕੁੱਲ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਪਤਾ ਕਰੋ।","134%","ਹੁਣ ਦਿੱਤੇ ਮੁੱਲਾਂ ਨਾਲ ਗਣਨਾ ਕਰੋ। | First change factor = 1.8. | Second change factor = 1.3. | The calculation gives 134%. | ਇਸ ਲਈ, ਅੰਤਿਮ ਉੱਤਰ 134% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-020","PCT-ES-003","Easy","successiveIncrease","PERCENT","10% ਅਤੇ 40% ਦੇ ਦੋ ਲਗਾਤਾਰ ਵਾਧੇ ਕਿਸ ਇੱਕ ਵਾਧੇ ਦੇ ਬਰਾਬਰ ਹੋਣਗੇ?","54%","First change factor = 1.1. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Second change factor = 1.4. | Net factor = 1.54. Net percentage change = 54%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 54% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-027","PCT-ES-003","Easy","squareAreaChange","PERCENT","ਇੱਕ ਵਰਗ ਦੀ ਭੁਜਾ 40% ਵਧਾ ਦਿੱਤੀ ਜਾਵੇ, ਤਾਂ ਖੇਤਰਫਲ ਵਿੱਚ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਹੋਵੇਗਾ?","96%","Side changes by 40%. | Area depends on side squared, so factor = 1.4 x 1.4. | Net percentage change = 96%. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 96% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-026","PCT-ES-003","Easy","areaChange","PERCENT","ਇੱਕ ਆਇਤ ਦੀ ਲੰਬਾਈ 45% ਅਤੇ ਚੌੜਾਈ 60% ਵਧਾਈ ਗਈ। ਖੇਤਰਫਲ ਵਿੱਚ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਪਤਾ ਕਰੋ।","132%","First change factor = 1.45. | Second change factor = 1.6. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | Net factor = 2.32. Net percentage change = 132%. | ਅਤੇ ਸਹੀ ਉੱਤਰ 132% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-025","PCT-ES-003","Easy","compoundDecay","ABSOLUTE","ਇੱਕ ਮਸ਼ੀਨ ਦੀ ਕੀਮਤ ਹਰ ਸਾਲ 25% ਘਟਦੀ ਹੈ। ਹੁਣ ਕੀਮਤ Rs. 10000 ਹੈ। 2 ਸਾਲ ਬਾਅਦ ਕੀਮਤ ਕਿੰਨੀ ਹੋਵੇਗੀ?","5625","Initial value = 10000. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Decay factor for one step = 0.75. | After two steps, value = 10000 x 0.75 x 0.75 = 5625. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 5625 ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-024","PCT-ES-003","Easy","compoundGrowth","ABSOLUTE","ਇੱਕ ਸ਼ਹਿਰ ਦੀ ਆਬਾਦੀ 5000 ਹੈ। ਇਹ ਹਰ ਸਾਲ 20% ਵਧਦੀ ਹੈ। 2 ਸਾਲ ਬਾਅਦ ਆਬਾਦੀ ਕਿੰਨੀ ਹੋਵੇਗੀ?","7200","Initial value = 5000. | Growth factor for one step = 1.2. | After two steps, value = 5000 x 1.2 x 1.2 = 7200. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 7200 ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-023","PCT-ES-003","Easy","successiveChange","PERCENT","ਕਿਸੇ ਚੀਜ਼ ਦਾ ਰੇਟ ਪਹਿਲਾਂ 80% ਵਧਿਆ ਅਤੇ ਫਿਰ 20% ਘਟਿਆ। ਕੁੱਲ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਹੋਇਆ?","44%","First change factor = 1.8. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Second change factor = 0.8. | Net factor = 1.44. Net percentage change = 44%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 44% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-022","PCT-ES-003","Easy","successiveChange","PERCENT","ਇੱਕ ਸੰਖਿਆ ਨੂੰ ਪਹਿਲਾਂ 10% ਵਧਾਇਆ ਗਿਆ ਅਤੇ ਫਿਰ 25% ਘਟਾਇਆ ਗਿਆ। ਕੁੱਲ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਪਤਾ ਕਰੋ।","-17.5%","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | First change factor = 1.1. | Second change factor = 0.75. | Net factor = 0.825. Net percentage change = -17.5%. | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ -17.5% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-021","PCT-ES-003","Easy","successiveIncrease","PERCENT","ਇੱਕ ਸ਼ਹਿਰ ਦੀ ਆਬਾਦੀ ਪਹਿਲੇ ਸਾਲ 40% ਅਤੇ ਦੂਜੇ ਸਾਲ 30% ਵਧਦੀ ਹੈ। ਕੁੱਲ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਪਤਾ ਕਰੋ।","82%","ਹੁਣ ਦਿੱਤੇ ਮੁੱਲਾਂ ਨਾਲ ਗਣਨਾ ਕਰੋ। | First change factor = 1.4. | Second change factor = 1.3. | The calculation gives 82%. | ਇਸ ਲਈ, ਅੰਤਿਮ ਉੱਤਰ 82% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-020","PCT-ES-003","Medium","successiveIncrease","PERCENT","30% ਅਤੇ 40% ਦੇ ਦੋ ਲਗਾਤਾਰ ਵਾਧੇ ਕਿਸ ਇੱਕ ਵਾਧੇ ਦੇ ਬਰਾਬਰ ਹੋਣਗੇ?","82%","First change factor = 1.3. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Second change factor = 1.4. | Net factor = 1.82. Net percentage change = 82%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 82% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-027","PCT-ES-003","Medium","squareAreaChange","PERCENT","ਇੱਕ ਵਰਗ ਦੀ ਭੁਜਾ 32% ਵਧਾ ਦਿੱਤੀ ਜਾਵੇ, ਤਾਂ ਖੇਤਰਫਲ ਵਿੱਚ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਹੋਵੇਗਾ?","74.24%","Side changes by 32%. | Area depends on side squared, so factor = 1.32 x 1.32. | Net percentage change = 74.24%. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 74.24% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-026","PCT-ES-003","Medium","areaChange","PERCENT","ਇੱਕ ਆਇਤ ਦੀ ਲੰਬਾਈ 45% ਅਤੇ ਚੌੜਾਈ 60% ਵਧਾਈ ਗਈ। ਖੇਤਰਫਲ ਵਿੱਚ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਪਤਾ ਕਰੋ।","132%","First change factor = 1.45. | Second change factor = 1.6. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | Net factor = 2.32. Net percentage change = 132%. | ਅਤੇ ਸਹੀ ਉੱਤਰ 132% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-025","PCT-ES-003","Medium","compoundDecay","ABSOLUTE","ਇੱਕ ਮਸ਼ੀਨ ਦੀ ਕੀਮਤ ਹਰ ਸਾਲ 45% ਘਟਦੀ ਹੈ। ਹੁਣ ਕੀਮਤ Rs. 12500 ਹੈ। 2 ਸਾਲ ਬਾਅਦ ਕੀਮਤ ਕਿੰਨੀ ਹੋਵੇਗੀ?","3781.25","Initial value = 12500. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Decay factor for one step = 0.55. | After two steps, value = 12500 x 0.55 x 0.55 = 3781.25. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 3781.25 ਹੈ।","PASS"
