"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"en","PCT-CP-006","PCT-QL-052","PCT-ES-006","Hard","freshFromDry","ABSOLUTE","Fresh grapes have 80% water and dry grapes have 10% water. If the dry grapes weigh 300 kg, what was their weight when fresh?","1350","Our objective is to find the required quantity. | We apply the standard rule: | $$\(freshFromDry\)$$ | Plugging in the parameters: | $$\(1350\)$$ | Calculating the final value. | Therefore, we get 1350.","PASS"
"en","PCT-CP-001","PCT-QL-005","PCT-ES-001","Easy","directRelation","ABSOLUTE","A is 50% of B. If B is 200, find A.","100","Our objective is to find the required quantity. | We apply the standard rule: | $$\(directRelation\)$$ | Plugging in the parameters: | $$\(100\)$$ | Calculating the final value. | Therefore, we get 100.","PASS"
"en","PCT-CP-002","PCT-QL-013","PCT-ES-002","Medium","reverseDecrease","ABSOLUTE","If 22% is subtracted from a number, it becomes 14400. Find the number.","18461.54","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(reverseDecrease\)$$ | Inserting the given numbers: | $$\(18461.54\)$$ | Solving it yields the final answer. | The computed result is 18461.54.","PASS"
"en","PCT-CP-003","PCT-QL-025","PCT-ES-003","Medium","compoundDecay","ABSOLUTE","A machine's value falls by 32% every year. If it is Rs. 12500 now, find its value after 2 years.","5780","Our objective is to find the required quantity. | We apply the standard rule: | $$\(compoundDecay\)$$ | Plugging in the parameters: | $$\(5780\)$$ | Calculating the final value. | Therefore, we get 5780.","PASS"
"en","PCT-CP-004","PCT-QL-033","PCT-ES-004","Hard","revenueChange","PERCENT","If the tax on an item is reduced by 30% and its sale increases by 40%, find the total change in revenue percent.","-2%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(revenueChange\)$$ | Substitute the values: | $$\(-2%\)$$ | Simplify the expression to get the result. | Thus, the answer is -2%.","PASS"
"en","PCT-CP-005","PCT-QL-037","PCT-ES-005","Hard","successiveExpense","ABSOLUTE","A person spends 80% of his salary on food and 50% of the remaining on rent. If he still has Rs. 600 left, find his salary.","6000","Our objective is to find the required quantity. | We apply the standard rule: | $$\(successiveExpense\)$$ | Plugging in the parameters: | $$\(6000\)$$ | Calculating the final value. | Therefore, we get 6000.","PASS"
"en","PCT-CP-006","PCT-QL-053","PCT-ES-006","Hard","addPureComponent","ABSOLUTE","How much pure alcohol should be added to 135 mL of 62.5% solution to make it 75% strong?","67.5","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(addPureComponent\)$$ | Substitute the values: | $$\(67.5\)$$ | Simplify the expression to get the result. | Thus, the answer is 67.5.","PASS"
"en","PCT-CP-001","PCT-QL-006","PCT-ES-001","Medium","moreToLess","PERCENT","A is 35% more than B. By what percent is B less than A?","25.93%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(moreToLess\)$$ | Plugging in the parameters: | $$\(25.93%\)$$ | Calculating the final value. | Therefore, we get 25.93%.","PASS"
"en","PCT-CP-002","PCT-QL-014","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","After increasing a number by 45%, it becomes 5400. Find the old number.","3724.14","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(reverseIncrease\)$$ | Substitute the values: | $$\(3724.14\)$$ | Simplify the expression to get the result. | Thus, the answer is 3724.14.","PASS"
"en","PCT-CP-003","PCT-QL-026","PCT-ES-003","Medium","areaChange","PERCENT","The length and breadth of a rectangle are increased by 50% and 20% respectively. Find the percentage increase in area.","80%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(areaChange\)$$ | Plugging in the parameters: | $$\(80%\)$$ | Calculating the final value. | Therefore, we get 80%.","PASS"
"en","PCT-CP-004","PCT-QL-034","PCT-ES-004","Hard","invarianceDecrease","PERCENT","Working hours of a factory increased by 16.66%. By what percent should the hourly wage be decreased to keep the total bill same?","14.28%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(invarianceDecrease\)$$ | Plugging in the parameters: | $$\(14.28%\)$$ | Calculating the final value. | Therefore, we get 14.28%.","PASS"
"en","PCT-CP-005","PCT-QL-038","PCT-ES-005","Medium","winnerVotes","COUNT","In an election between two candidates, the winner got 60% votes and won by 2400 votes. Find the total votes polled.","12000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(winnerVotes\)$$ | Substitute the values: | $$\(12000\)$$ | Simplify the expression to get the result. | Thus, the answer is 12000.","PASS"
"en","PCT-CP-006","PCT-QL-054","PCT-ES-006","Hard","evaporationOriginal","ABSOLUTE","A solution has 37.5% sugar. If 2400 kg water flies away, the sugar becomes 75%. Find the original weight.","4800","Our objective is to find the required quantity. | We apply the standard rule: | $$\(evaporationOriginal\)$$ | Plugging in the parameters: | $$\(4800\)$$ | Calculating the final value. | Therefore, we get 4800.","PASS"
"en","PCT-CP-001","PCT-QL-007","PCT-ES-001","Medium","lessToMore","PERCENT","A is 22% less than B. By what percent is B more than A?","28.21%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(lessToMore\)$$ | Inserting the given numbers: | $$\(28.21%\)$$ | Solving it yields the final answer. | The computed result is 28.21%.","PASS"
"en","PCT-CP-002","PCT-QL-015","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","A man's salary is increased by 28% and becomes Rs. 8640. Find his original salary.","6750","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(reverseIncrease\)$$ | Inserting the given numbers: | $$\(6750\)$$ | Solving it yields the final answer. | The computed result is 6750.","PASS"
"en","PCT-CP-003","PCT-QL-027","PCT-ES-003","Easy","squareAreaChange","PERCENT","If the side of a square is increased by 50%, find the percentage increase in its area.","125%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(squareAreaChange\)$$ | Plugging in the parameters: | $$\(125%\)$$ | Calculating the final value. | Therefore, we get 125%.","PASS"
"en","PCT-CP-004","PCT-QL-035","PCT-ES-004","Easy","circleAreaDecrease","PERCENT","If the radius of a circle is decreased by 40%, find the percentage decrease in its area.","64%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(circleAreaDecrease\)$$ | Inserting the given numbers: | $$\(64%\)$$ | Solving it yields the final answer. | The computed result is 64%.","PASS"
"en","PCT-CP-005","PCT-QL-039","PCT-ES-005","Hard","cancelledVotes","COUNT","In an election, 10% votes were cancelled. The winner got 60% of the valid votes and won by 4620 votes. Find the total votes.","25667","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(cancelledVotes\)$$ | Inserting the given numbers: | $$\(25667\)$$ | Solving it yields the final answer. | The computed result is 25667.","PASS"
"en","PCT-CP-006","PCT-QL-055","PCT-ES-006","Easy","alloyComplement","ABSOLUTE","An alloy of copper and zinc has 25% copper. Find the weight of zinc in 100 kg of the alloy.","75","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(alloyComplement\)$$ | Inserting the given numbers: | $$\(75\)$$ | Solving it yields the final answer. | The computed result is 75.","PASS"
"en","PCT-CP-001","PCT-QL-008","PCT-ES-001","Medium","ratioFromPercentEquality","RATIO","If 20% of A is equal to 15% of B, find the ratio A:B.","3:4","Our objective is to find the required quantity. | We apply the standard rule: | $$\(ratioFromPercentEquality\)$$ | Plugging in the parameters: | $$\(3:4\)$$ | Calculating the final value. | Therefore, we get 3:4.","PASS"
"en","PCT-CP-002","PCT-QL-016","PCT-ES-002","Medium","increaseByAmount","ABSOLUTE","Adding 450 to a number is the same as increasing it by 45%. Find the number.","1000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(increaseByAmount\)$$ | Substitute the values: | $$\(1000\)$$ | Simplify the expression to get the result. | Thus, the answer is 1000.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Medium","successiveIncrease","PERCENT","Two successive increases of 30% and 25% are equal to a single increase of how much?","62.5%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(successiveIncrease\)$$ | Substitute the values: | $$\(62.5%\)$$ | Simplify the expression to get the result. | Thus, the answer is 62.5%.","PASS"
"en","PCT-CP-005","PCT-QL-040","PCT-ES-005","Medium","passMarks","COUNT","A student needs 35% marks to pass. He gets 135 marks and fails by 5 marks. Find the maximum marks.","400","Our objective is to find the required quantity. | We apply the standard rule: | $$\(passMarks\)$$ | Plugging in the parameters: | $$\(400\)$$ | Calculating the final value. | Therefore, we get 400.","PASS"
"en","PCT-CP-001","PCT-QL-009","PCT-ES-001","Easy","reversePercent","ABSOLUTE","If 30% of a number is 200, then what is the number?","666.67","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(reversePercent\)$$ | Substitute the values: | $$\(666.67\)$$ | Simplify the expression to get the result. | Thus, the answer is 666.67.","PASS"
"en","PCT-CP-002","PCT-QL-017","PCT-ES-002","Easy","percentOfKnownNumber","ABSOLUTE","If 40% of a number is 200, find 10% of that number.","50","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(percentOfKnownNumber\)$$ | Inserting the given numbers: | $$\(50\)$$ | Solving it yields the final answer. | The computed result is 50.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","successiveIncrease","PERCENT","The population of a town increases by 45% in the first year and by 15% in the second year. Find the total percentage increase.","66.75%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(successiveIncrease\)$$ | Substitute the values: | $$\(66.75%\)$$ | Simplify the expression to get the result. | Thus, the answer is 66.75%.","PASS"
"en","PCT-CP-005","PCT-QL-041","PCT-ES-005","Easy","partToTotal","COUNT","In a school, 20% students are boys. If there are 200 girls, find the total number of students.","250","Our objective is to find the required quantity. | We apply the standard rule: | $$\(partToTotal\)$$ | Plugging in the parameters: | $$\(250\)$$ | Calculating the final value. | Therefore, we get 250.","PASS"
"en","PCT-CP-006","PCT-QL-049","PCT-ES-006","Hard","dryFromFresh","ABSOLUTE","150 kg of fresh fruit has 75% water, and dry fruit has 10% water. How many kg of dry fruit can be made from 150 kg of fresh fruit?","41.67","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(dryFromFresh\)$$ | Substitute the values: | $$\(41.67\)$$ | Simplify the expression to get the result. | Thus, the answer is 41.67.","PASS"
"en","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","percentOf","ABSOLUTE","In an election, 50% of the 5000 registered voters cast their vote. How many votes were cast?","2500","We need to calculate 50% of the base value 5000. | The formula to find $x\%$ of $y$ is: | $$\frac{x}{100} \times y$$ | Substitute $x = 50$ and $y = 5000$: | $$\frac{50}{100} \times 5000$$ | Simplify the multiplication: | $$\frac{50 \times 5000}{100} = 2500$$ | Therefore, 50% of 5000 is 2500.","PASS"
"en","PCT-CP-002","PCT-QL-018","PCT-ES-002","Medium","differenceOfPercents","ABSOLUTE","The difference between 40% and 50% of a number is 600. Find the number.","6000","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(differenceOfPercents\)$$ | Inserting the given numbers: | $$\(6000\)$$ | Solving it yields the final answer. | The computed result is 6000.","PASS"
"en","PCT-CP-003","PCT-QL-022","PCT-ES-003","Medium","successiveChange","PERCENT","A number is increased by 50% and then decreased by 30%. Find the total change percent.","5%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(successiveChange\)$$ | Plugging in the parameters: | $$\(5%\)$$ | Calculating the final value. | Therefore, we get 5%.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Medium","invarianceDecrease","PERCENT","The length of a rectangle increases by 22%. By what percent should the breadth be decreased to keep the area same?","18.03%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(invarianceDecrease\)$$ | Inserting the given numbers: | $$\(18.03%\)$$ | Solving it yields the final answer. | The computed result is 18.03%.","PASS"
"en","PCT-CP-005","PCT-QL-042","PCT-ES-005","Easy","complementOfTotal","COUNT","Out of 12000 people, 40% are men. Find the number of women.","7200","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(complementOfTotal\)$$ | Substitute the values: | $$\(7200\)$$ | Simplify the expression to get the result. | Thus, the answer is 7200.","PASS"
"en","PCT-CP-006","PCT-QL-050","PCT-ES-006","Hard","addSolute","ABSOLUTE","In 315 litres of salt solution, there is 62.5% salt. How much salt should be added to make it a 75% solution?","157.5","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(addSolute\)$$ | Substitute the values: | $$\(157.5\)$$ | Simplify the expression to get the result. | Thus, the answer is 157.5.","PASS"
"en","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","percentOf","ABSOLUTE","In an election, 25% of the 2000 registered voters cast their vote. How many votes were cast?","500","We need to calculate 25% of the base value 2000. | The formula to find $x\%$ of $y$ is: | $$\frac{x}{100} \times y$$ | Substitute $x = 25$ and $y = 2000$: | $$\frac{25}{100} \times 2000$$ | Simplify the multiplication: | $$\frac{25 \times 2000}{100} = 500$$ | Therefore, 25% of 2000 is 500.","PASS"
"en","PCT-CP-002","PCT-QL-019","PCT-ES-002","Hard","restoreAfterDecrease","PERCENT","By what percent should a number be increased to bring it back to its original value after a 37.5% decrease?","60%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(restoreAfterDecrease\)$$ | Plugging in the parameters: | $$\(60%\)$$ | Calculating the final value. | Therefore, we get 60%.","PASS"
"en","PCT-CP-003","PCT-QL-023","PCT-ES-003","Medium","successiveChange","PERCENT","The price of an item is increased by 50% and then decreased by 20%. Find the net change in price percent.","20%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(successiveChange\)$$ | Plugging in the parameters: | $$\(20%\)$$ | Calculating the final value. | Therefore, we get 20%.","PASS"
"en","PCT-CP-004","PCT-QL-031","PCT-ES-004","Hard","invarianceDecrease","PERCENT","If a car's speed increases by 66.66%, by what percent will the time taken decrease for the same distance?","40%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(invarianceDecrease\)$$ | Plugging in the parameters: | $$\(40%\)$$ | Calculating the final value. | Therefore, we get 40%.","PASS"
"en","PCT-CP-006","PCT-QL-051","PCT-ES-006","Hard","dilutedPercent","PERCENT","If 2400 litres of water is added to 315 litres of 12.5% alcohol solution, what will be the percentage of alcohol now?","1.45%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(dilutedPercent\)$$ | Substitute the values: | $$\(1.45%\)$$ | Simplify the expression to get the result. | Thus, the answer is 1.45%.","PASS"
"en","PCT-CP-001","PCT-QL-003","PCT-ES-001","Easy","percentToFraction","FRACTION","Convert 10% into its simplest fractional form.","1/10","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(percentToFraction\)$$ | Inserting the given numbers: | $$\(1/10\)$$ | Solving it yields the final answer. | The computed result is 1/10.","PASS"
"en","PCT-CP-002","PCT-QL-010","PCT-ES-002","Easy","increaseNewValue","ABSOLUTE","If 100 is increased by 5%, find the new number.","105","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(increaseNewValue\)$$ | Inserting the given numbers: | $$\(105\)$$ | Solving it yields the final answer. | The computed result is 105.","PASS"
"en","PCT-CP-003","PCT-QL-024","PCT-ES-003","Medium","compoundGrowth","ABSOLUTE","The population of a town is 8400. If it grows at 18% every year, what will it be after 2 years?","11696.16","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(compoundGrowth\)$$ | Substitute the values: | $$\(11696.16\)$$ | Simplify the expression to get the result. | Thus, the answer is 11696.16.","PASS"
"en","PCT-CP-004","PCT-QL-032","PCT-ES-004","Medium","restoreAfterIncrease","PERCENT","The price of an item is increased by 80%. By what percent should the new price be reduced to bring it back to the original?","44.44%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(restoreAfterIncrease\)$$ | Plugging in the parameters: | $$\(44.44%\)$$ | Calculating the final value. | Therefore, we get 44.44%.","PASS"
"en","PCT-CP-005","PCT-QL-044","PCT-ES-005","Medium","partToTotal","COUNT","If 10% people in a village are literate and 600 people are illiterate, find the total population.","667","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(partToTotal\)$$ | Inserting the given numbers: | $$\(667\)$$ | Solving it yields the final answer. | The computed result is 667.","PASS"
"en","PCT-CP-006","PCT-QL-052","PCT-ES-006","Hard","freshFromDry","ABSOLUTE","Fresh grapes have 80% water and dry grapes have 30% water. If the dry grapes weigh 800 kg, what was their weight when fresh?","2800","Our objective is to find the required quantity. | We apply the standard rule: | $$\(freshFromDry\)$$ | Plugging in the parameters: | $$\(2800\)$$ | Calculating the final value. | Therefore, we get 2800.","PASS"
"en","PCT-CP-001","PCT-QL-004","PCT-ES-001","Easy","valueAsPercent","PERCENT","What percentage of 1000 is 1200?","120%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(valueAsPercent\)$$ | Substitute the values: | $$\(120%\)$$ | Simplify the expression to get the result. | Thus, the answer is 120%.","PASS"
"en","PCT-CP-002","PCT-QL-011","PCT-ES-002","Easy","decreaseNewValue","ABSOLUTE","If 500 is decreased by 15%, find the new number.","425","Our objective is to find the required quantity. | We apply the standard rule: | $$\(decreaseNewValue\)$$ | Plugging in the parameters: | $$\(425\)$$ | Calculating the final value. | Therefore, we get 425.","PASS"
"en","PCT-CP-003","PCT-QL-025","PCT-ES-003","Medium","compoundDecay","ABSOLUTE","A machine's value falls by 32% every year. If it is Rs. 4500 now, find its value after 2 years.","2080.8","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(compoundDecay\)$$ | Substitute the values: | $$\(2080.8\)$$ | Simplify the expression to get the result. | Thus, the answer is 2080.8.","PASS"
"en","PCT-CP-004","PCT-QL-033","PCT-ES-004","Hard","revenueChange","PERCENT","If the tax on an item is reduced by 80% and its sale increases by 30%, find the total change in revenue percent.","-74%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(revenueChange\)$$ | Plugging in the parameters: | $$\(-74%\)$$ | Calculating the final value. | Therefore, we get -74%.","PASS"
"en","PCT-CP-005","PCT-QL-045","PCT-ES-005","Medium","twoShareRemainder","ABSOLUTE","A man gave 20% of his money to his wife, 25% to his son and the remaining Rs. 2400 to his daughter. How much did he have at first?","4363.64","Our objective is to find the required quantity. | We apply the standard rule: | $$\(twoShareRemainder\)$$ | Plugging in the parameters: | $$\(4363.64\)$$ | Calculating the final value. | Therefore, we get 4363.64.","PASS"
"en","PCT-CP-006","PCT-QL-053","PCT-ES-006","Hard","addPureComponent","ABSOLUTE","How much pure alcohol should be added to 135 mL of 66.66% solution to make it 75% strong?","45.04","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(addPureComponent\)$$ | Substitute the values: | $$\(45.04\)$$ | Simplify the expression to get the result. | Thus, the answer is 45.04.","PASS"
"en","PCT-CP-001","PCT-QL-005","PCT-ES-001","Easy","directRelation","ABSOLUTE","A is 5% of B. If B is 500, find A.","25","Our objective is to find the required quantity. | We apply the standard rule: | $$\(directRelation\)$$ | Plugging in the parameters: | $$\(25\)$$ | Calculating the final value. | Therefore, we get 25.","PASS"
"en","PCT-CP-002","PCT-QL-012","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","If 12% is added to a number, it becomes 5400. Find the number.","4821.43","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(reverseIncrease\)$$ | Substitute the values: | $$\(4821.43\)$$ | Simplify the expression to get the result. | Thus, the answer is 4821.43.","PASS"
"en","PCT-CP-003","PCT-QL-026","PCT-ES-003","Medium","areaChange","PERCENT","The length and breadth of a rectangle are increased by 40% and 50% respectively. Find the percentage increase in area.","110%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(areaChange\)$$ | Inserting the given numbers: | $$\(110%\)$$ | Solving it yields the final answer. | The computed result is 110%.","PASS"
"en","PCT-CP-004","PCT-QL-034","PCT-ES-004","Hard","invarianceDecrease","PERCENT","Working hours of a factory increased by 33.33%. By what percent should the hourly wage be decreased to keep the total bill same?","25%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(invarianceDecrease\)$$ | Plugging in the parameters: | $$\(25%\)$$ | Calculating the final value. | Therefore, we get 25%.","PASS"
"en","PCT-CP-005","PCT-QL-046","PCT-ES-005","Medium","partToTotal","ABSOLUTE","An alloy contains 15% copper and the rest is zinc. If there is 120 kg zinc, find the total weight of the alloy.","141.18","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(partToTotal\)$$ | Substitute the values: | $$\(141.18\)$$ | Simplify the expression to get the result. | Thus, the answer is 141.18.","PASS"
"en","PCT-CP-006","PCT-QL-054","PCT-ES-006","Hard","evaporationOriginal","ABSOLUTE","A solution has 62.5% sugar. If 200 kg water flies away, the sugar becomes 75%. Find the original weight.","1200","Our objective is to find the required quantity. | We apply the standard rule: | $$\(evaporationOriginal\)$$ | Plugging in the parameters: | $$\(1200\)$$ | Calculating the final value. | Therefore, we get 1200.","PASS"
"en","PCT-CP-002","PCT-QL-013","PCT-ES-002","Medium","reverseDecrease","ABSOLUTE","If 28% is subtracted from a number, it becomes 9600. Find the number.","13333.33","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(reverseDecrease\)$$ | Inserting the given numbers: | $$\(13333.33\)$$ | Solving it yields the final answer. | The computed result is 13333.33.","PASS"
"en","PCT-CP-003","PCT-QL-027","PCT-ES-003","Easy","squareAreaChange","PERCENT","If the side of a square is increased by 20%, find the percentage increase in its area.","44%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(squareAreaChange\)$$ | Plugging in the parameters: | $$\(44%\)$$ | Calculating the final value. | Therefore, we get 44%.","PASS"
"en","PCT-CP-004","PCT-QL-035","PCT-ES-004","Easy","circleAreaDecrease","PERCENT","If the radius of a circle is decreased by 15%, find the percentage decrease in its area.","27.75%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(circleAreaDecrease\)$$ | Substitute the values: | $$\(27.75%\)$$ | Simplify the expression to get the result. | Thus, the answer is 27.75%.","PASS"
"en","PCT-CP-005","PCT-QL-047","PCT-ES-005","Medium","loserVotes","COUNT","Two candidates contested an election. One got 40% votes and lost by 3600 votes. Find the total number of votes.","18000","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(loserVotes\)$$ | Inserting the given numbers: | $$\(18000\)$$ | Solving it yields the final answer. | The computed result is 18000.","PASS"
"en","PCT-CP-006","PCT-QL-055","PCT-ES-006","Easy","alloyComplement","ABSOLUTE","An alloy of copper and zinc has 5% copper. Find the weight of zinc in 120 kg of the alloy.","114","Our objective is to find the required quantity. | We apply the standard rule: | $$\(alloyComplement\)$$ | Plugging in the parameters: | $$\(114\)$$ | Calculating the final value. | Therefore, we get 114.","PASS"
"en","PCT-CP-001","PCT-QL-007","PCT-ES-001","Medium","lessToMore","PERCENT","A is 45% less than B. By what percent is B more than A?","81.82%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(lessToMore\)$$ | Substitute the values: | $$\(81.82%\)$$ | Simplify the expression to get the result. | Thus, the answer is 81.82%.","PASS"
"en","PCT-CP-002","PCT-QL-014","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","After increasing a number by 12%, it becomes 14400. Find the old number.","12857.14","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(reverseIncrease\)$$ | Substitute the values: | $$\(12857.14\)$$ | Simplify the expression to get the result. | Thus, the answer is 12857.14.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Medium","successiveIncrease","PERCENT","Two successive increases of 45% and 60% are equal to a single increase of how much?","132%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(successiveIncrease\)$$ | Substitute the values: | $$\(132%\)$$ | Simplify the expression to get the result. | Thus, the answer is 132%.","PASS"
"en","PCT-CP-005","PCT-QL-036","PCT-ES-005","Medium","incomePartition","ABSOLUTE","A man spends 15% of his income on food, 15% on rent and 15% on other things. If he saves Rs. 800, find his total income.","1454.55","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(incomePartition\)$$ | Substitute the values: | $$\(1454.55\)$$ | Simplify the expression to get the result. | Thus, the answer is 1454.55.","PASS"
"en","PCT-CP-006","PCT-QL-048","PCT-ES-006","Hard","dilutionAddWater","ABSOLUTE","A mixture of 225 litres has 62.5% acid. How much water should be added to make it 10% acid?","1181.25","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(dilutionAddWater\)$$ | Substitute the values: | $$\(1181.25\)$$ | Simplify the expression to get the result. | Thus, the answer is 1181.25.","PASS"
"en","PCT-CP-001","PCT-QL-008","PCT-ES-001","Medium","ratioFromPercentEquality","RATIO","If 15% of A is equal to 10% of B, find the ratio A:B.","2:3","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(ratioFromPercentEquality\)$$ | Substitute the values: | $$\(2:3\)$$ | Simplify the expression to get the result. | Thus, the answer is 2:3.","PASS"
"en","PCT-CP-002","PCT-QL-015","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","A man's salary is increased by 32% and becomes Rs. 5400. Find his original salary.","4090.91","Our objective is to find the required quantity. | We apply the standard rule: | $$\(reverseIncrease\)$$ | Plugging in the parameters: | $$\(4090.91\)$$ | Calculating the final value. | Therefore, we get 4090.91.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","successiveIncrease","PERCENT","The population of a town increases by 50% in the first year and by 20% in the second year. Find the total percentage increase.","80%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(successiveIncrease\)$$ | Plugging in the parameters: | $$\(80%\)$$ | Calculating the final value. | Therefore, we get 80%.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Medium","invarianceIncrease","PERCENT","The price of petrol falls by 45%. By what percent can a person increase his consumption so that the total cost remains same?","81.82%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(invarianceIncrease\)$$ | Substitute the values: | $$\(81.82%\)$$ | Simplify the expression to get the result. | Thus, the answer is 81.82%.","PASS"
"en","PCT-CP-005","PCT-QL-037","PCT-ES-005","Hard","successiveExpense","ABSOLUTE","A person spends 80% of his salary on food and 30% of the remaining on rent. If he still has Rs. 450 left, find his salary.","3214.29","Our objective is to find the required quantity. | We apply the standard rule: | $$\(successiveExpense\)$$ | Plugging in the parameters: | $$\(3214.29\)$$ | Calculating the final value. | Therefore, we get 3214.29.","PASS"
"en","PCT-CP-006","PCT-QL-049","PCT-ES-006","Hard","dryFromFresh","ABSOLUTE","120 kg of fresh fruit has 85% water, and dry fruit has 15% water. How many kg of dry fruit can be made from 120 kg of fresh fruit?","21.18","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(dryFromFresh\)$$ | Substitute the values: | $$\(21.18\)$$ | Simplify the expression to get the result. | Thus, the answer is 21.18.","PASS"
"en","PCT-CP-001","PCT-QL-009","PCT-ES-001","Easy","reversePercent","ABSOLUTE","If 40% of a number is 200, then what is the number?","500","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(reversePercent\)$$ | Inserting the given numbers: | $$\(500\)$$ | Solving it yields the final answer. | The computed result is 500.","PASS"
"en","PCT-CP-002","PCT-QL-016","PCT-ES-002","Medium","increaseByAmount","ABSOLUTE","Adding 300 to a number is the same as increasing it by 12%. Find the number.","2500","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(increaseByAmount\)$$ | Substitute the values: | $$\(2500\)$$ | Simplify the expression to get the result. | Thus, the answer is 2500.","PASS"
"en","PCT-CP-003","PCT-QL-022","PCT-ES-003","Medium","successiveChange","PERCENT","A number is increased by 50% and then decreased by 10%. Find the total change percent.","35%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(successiveChange\)$$ | Plugging in the parameters: | $$\(35%\)$$ | Calculating the final value. | Therefore, we get 35%.","PASS"
"en","PCT-CP-005","PCT-QL-038","PCT-ES-005","Medium","winnerVotes","COUNT","In an election between two candidates, the winner got 60% votes and won by 3600 votes. Find the total votes polled.","18000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(winnerVotes\)$$ | Substitute the values: | $$\(18000\)$$ | Simplify the expression to get the result. | Thus, the answer is 18000.","PASS"
