"Question ID","Canonical Problem","Difficulty","Topology","Question Language ID","Explanation Style ID","Question","Answer","Explanation","Divisor","Remainder","Quotient","Dividend","Lower Bound","Upper Bound"
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:98","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 367, divisor = 18, and quotient = 20.","7","Rearrange the division formula and simplify.

Answer:

7","18","7","20","367","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:99","CP-008","Easy","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 559

Divisor = 15

Quotient = 37","4","Rearrange the division formula and simplify.

Answer:

4","15","4","37","559","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:100","CP-008","Medium","Missing Component","QL-024","ES-003","Find the remainder if dividend = 13063, divisor = 47, and quotient = 277.","44","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

44","47","44","277","13063","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:101","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 852

Divisor = 18

Quotient = 47","6","Rearrange the division formula and simplify.

Answer:

6","18","6","47","852","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:102","CP-008","Easy","Missing Component","QL-024","ES-003","Find the remainder if dividend = 162, divisor = 11, and quotient = 14.","8","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

8","11","8","14","162","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:103","CP-008","Easy","Missing Component","QL-025","ES-003","A dividend 230 is divided by 20 and gives quotient 11. Determine the remainder.","10","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

10","20","10","11","230","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:104","CP-008","Hard","Missing Component","QL-025","ES-003","A dividend 92765 is divided by 50 and gives quotient 1855. Determine the remainder.","15","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

15","50","15","1855","92765","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:105","CP-008","Hard","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 24867

Divisor = 5

Quotient = 4973","2","Rearrange the division formula and simplify.

Answer:

2","5","2","4973","24867","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:106","CP-008","Easy","Missing Component","QL-024","ES-003","Find the remainder if dividend = 726, divisor = 19, and quotient = 38.","4","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

4","19","4","38","726","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:107","CP-008","Medium","Missing Component","QL-025","ES-004","A dividend 442 is divided by 2 and gives quotient 221. Determine the remainder.","0","Rearrange the division formula and simplify.

Answer:

0","2","0","221","442","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:108","CP-008","Easy","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 195

Divisor = 16

Quotient = 12","3","Rearrange the division formula and simplify.

Answer:

3","16","3","12","195","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:109","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 569

Divisor = 15

Quotient = 37","14","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

14","15","14","37","569","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:110","CP-008","Easy","Missing Component","QL-024","ES-003","Find the remainder if dividend = 226, divisor = 9, and quotient = 25.","1","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

1","9","1","25","226","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:111","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 173, divisor = 17, and quotient = 10.","3","Rearrange the division formula and simplify.

Answer:

3","17","3","10","173","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:112","CP-008","Hard","Missing Component","QL-025","ES-003","A dividend 50788 is divided by 44 and gives quotient 1154. Determine the remainder.","12","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

12","44","12","1154","50788","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:113","CP-008","Medium","Missing Component","QL-025","ES-004","A dividend 2763 is divided by 10 and gives quotient 276. Determine the remainder.","3","Rearrange the division formula and simplify.

Answer:

3","10","3","276","2763","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:114","CP-008","Medium","Missing Component","QL-024","ES-003","Find the remainder if dividend = 9819, divisor = 21, and quotient = 467.","12","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

12","21","12","467","9819","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:115","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 150

Divisor = 9

Quotient = 16","6","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

6","9","6","16","150","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:116","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 1360, divisor = 6, and quotient = 226.","4","Rearrange the division formula and simplify.

Answer:

4","6","4","226","1360","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:117","CP-008","Medium","Missing Component","QL-025","ES-003","A dividend 10067 is divided by 28 and gives quotient 359. Determine the remainder.","15","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

15","28","15","359","10067","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:118","CP-008","Medium","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 7530

Divisor = 40

Quotient = 188","10","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

10","40","10","188","7530","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:119","CP-008","Easy","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 165

Divisor = 20

Quotient = 8","5","Rearrange the division formula and simplify.

Answer:

5","20","5","8","165","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:120","CP-008","Medium","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 5925

Divisor = 28

Quotient = 211","17","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

17","28","17","211","5925","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:121","CP-008","Medium","Missing Component","QL-024","ES-003","Find the remainder if dividend = 5228, divisor = 19, and quotient = 275.","3","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

3","19","3","275","5228","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:122","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 24027

Divisor = 50

Quotient = 480","27","Rearrange the division formula and simplify.

Answer:

27","50","27","480","24027","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:123","CP-008","Easy","Missing Component","QL-025","ES-004","A dividend 198 is divided by 10 and gives quotient 19. Determine the remainder.","8","Rearrange the division formula and simplify.

Answer:

8","10","8","19","198","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:124","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 65, divisor = 4, and quotient = 16.","1","Rearrange the division formula and simplify.

Answer:

1","4","1","16","65","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:125","CP-008","Medium","Missing Component","QL-025","ES-003","A dividend 10638 is divided by 34 and gives quotient 312. Determine the remainder.","30","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

30","34","30","312","10638","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:126","CP-008","Medium","Missing Component","QL-025","ES-004","A dividend 823 is divided by 11 and gives quotient 74. Determine the remainder.","9","Rearrange the division formula and simplify.

Answer:

9","11","9","74","823","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:127","CP-008","Hard","Missing Component","QL-025","ES-003","A dividend 203853 is divided by 41 and gives quotient 4972. Determine the remainder.","1","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

1","41","1","4972","203853","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:128","CP-008","Hard","Missing Component","QL-024","ES-004","Find the remainder if dividend = 102792, divisor = 45, and quotient = 2284.","12","Rearrange the division formula and simplify.

Answer:

12","45","12","2284","102792","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:129","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 8406, divisor = 23, and quotient = 365.","11","Rearrange the division formula and simplify.

Answer:

11","23","11","365","8406","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:130","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 585, divisor = 13, and quotient = 45.","0","Rearrange the division formula and simplify.

Answer:

0","13","0","45","585","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:131","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 359, divisor = 16, and quotient = 22.","7","Rearrange the division formula and simplify.

Answer:

7","16","7","22","359","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:132","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 602, divisor = 14, and quotient = 43.","0","Rearrange the division formula and simplify.

Answer:

0","14","0","43","602","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:133","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 20

Divisor = 3

Quotient = 6","2","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

2","3","2","6","20","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:134","CP-008","Easy","Missing Component","QL-025","ES-004","A dividend 98 is divided by 2 and gives quotient 49. Determine the remainder.","0","Rearrange the division formula and simplify.

Answer:

0","2","0","49","98","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:135","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 540

Divisor = 15

Quotient = 36","0","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

0","15","0","36","540","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:136","CP-008","Medium","Missing Component","QL-025","ES-004","A dividend 390 is divided by 3 and gives quotient 130. Determine the remainder.","0","Rearrange the division formula and simplify.

Answer:

0","3","0","130","390","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:137","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 69

Divisor = 6

Quotient = 11","3","Rearrange the division formula and simplify.

Answer:

3","6","3","11","69","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:138","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 4600

Divisor = 44

Quotient = 104","24","Rearrange the division formula and simplify.

Answer:

24","44","24","104","4600","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:139","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 128

Divisor = 9

Quotient = 14","2","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

2","9","2","14","128","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:140","CP-008","Medium","Missing Component","QL-024","ES-003","Find the remainder if dividend = 3439, divisor = 50, and quotient = 68.","39","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

39","50","39","68","3439","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:141","CP-008","Easy","Missing Component","QL-025","ES-004","A dividend 107 is divided by 7 and gives quotient 15. Determine the remainder.","2","Rearrange the division formula and simplify.

Answer:

2","7","2","15","107","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:142","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 5089

Divisor = 48

Quotient = 106","1","Rearrange the division formula and simplify.

Answer:

1","48","1","106","5089","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:143","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 6934, divisor = 33, and quotient = 210.","4","Rearrange the division formula and simplify.

Answer:

4","33","4","210","6934","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:144","CP-008","Easy","Missing Component","QL-025","ES-003","A dividend 144 is divided by 17 and gives quotient 8. Determine the remainder.","8","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

8","17","8","8","144","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:145","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 8638

Divisor = 26

Quotient = 332","6","Rearrange the division formula and simplify.

Answer:

6","26","6","332","8638","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:146","CP-008","Easy","Missing Component","QL-024","ES-003","Find the remainder if dividend = 525, divisor = 16, and quotient = 32.","13","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

13","16","13","32","525","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:147","CP-008","Easy","Missing Component","QL-025","ES-003","A dividend 510 is divided by 16 and gives quotient 31. Determine the remainder.","14","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

14","16","14","31","510","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:148","CP-008","Hard","Missing Component","QL-024","ES-004","Find the remainder if dividend = 162940, divisor = 47, and quotient = 3466.","38","Rearrange the division formula and simplify.

Answer:

38","47","38","3466","162940","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:149","CP-008","Medium","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 12263

Divisor = 27

Quotient = 454","5","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

5","27","5","454","12263","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:150","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 382

Divisor = 9

Quotient = 42","4","Rearrange the division formula and simplify.

Answer:

4","9","4","42","382","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:151","CP-008","Hard","Missing Component","QL-025","ES-003","A dividend 430929 is divided by 93 and gives quotient 4633. Determine the remainder.","60","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

60","93","60","4633","430929","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:152","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 348, divisor = 20, and quotient = 17.","8","Rearrange the division formula and simplify.

Answer:

8","20","8","17","348","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:153","CP-008","Easy","Missing Component","QL-025","ES-004","A dividend 133 is divided by 3 and gives quotient 44. Determine the remainder.","1","Rearrange the division formula and simplify.

Answer:

1","3","1","44","133","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:154","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 2882, divisor = 10, and quotient = 288.","2","Rearrange the division formula and simplify.

Answer:

2","10","2","288","2882","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:155","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 181

Divisor = 9

Quotient = 20","1","Rearrange the division formula and simplify.

Answer:

1","9","1","20","181","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:156","CP-008","Hard","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 78486

Divisor = 21

Quotient = 3737","9","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

9","21","9","3737","78486","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:157","CP-008","Easy","Missing Component","QL-024","ES-003","Find the remainder if dividend = 331, divisor = 20, and quotient = 16.","11","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

11","20","11","16","331","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:158","CP-008","Easy","Missing Component","QL-025","ES-003","A dividend 276 is divided by 7 and gives quotient 39. Determine the remainder.","3","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

3","7","3","39","276","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:159","CP-008","Easy","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 81

Divisor = 2

Quotient = 40","1","Rearrange the division formula and simplify.

Answer:

1","2","1","40","81","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:160","CP-008","Easy","Missing Component","QL-025","ES-004","A dividend 177 is divided by 4 and gives quotient 44. Determine the remainder.","1","Rearrange the division formula and simplify.

Answer:

1","4","1","44","177","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:161","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 9802, divisor = 47, and quotient = 208.","26","Rearrange the division formula and simplify.

Answer:

26","47","26","208","9802","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:162","CP-008","Medium","Missing Component","QL-024","ES-003","Find the remainder if dividend = 1560, divisor = 5, and quotient = 312.","0","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

0","5","0","312","1560","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:163","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 5748, divisor = 32, and quotient = 179.","20","Rearrange the division formula and simplify.

Answer:

20","32","20","179","5748","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:164","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 461, divisor = 12, and quotient = 38.","5","Rearrange the division formula and simplify.

Answer:

5","12","5","38","461","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:165","CP-008","Easy","Missing Component","QL-024","ES-003","Find the remainder if dividend = 840, divisor = 17, and quotient = 49.","7","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

7","17","7","49","840","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:166","CP-008","Medium","Missing Component","QL-024","ES-003","Find the remainder if dividend = 647, divisor = 36, and quotient = 17.","35","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

35","36","35","17","647","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:167","CP-008","Hard","Missing Component","QL-025","ES-004","A dividend 288684 is divided by 60 and gives quotient 4811. Determine the remainder.","24","Rearrange the division formula and simplify.

Answer:

24","60","24","4811","288684","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:168","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 401, divisor = 9, and quotient = 44.","5","Rearrange the division formula and simplify.

Answer:

5","9","5","44","401","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:169","CP-008","Hard","Missing Component","QL-024","ES-003","Find the remainder if dividend = 137710, divisor = 38, and quotient = 3623.","36","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

36","38","36","3623","137710","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:170","CP-008","Hard","Missing Component","QL-025","ES-004","A dividend 78363 is divided by 25 and gives quotient 3134. Determine the remainder.","13","Rearrange the division formula and simplify.

Answer:

13","25","13","3134","78363","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:171","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 2701, divisor = 6, and quotient = 450.","1","Rearrange the division formula and simplify.

Answer:

1","6","1","450","2701","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:172","CP-008","Easy","Missing Component","QL-024","ES-003","Find the remainder if dividend = 292, divisor = 7, and quotient = 41.","5","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

5","7","5","41","292","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:173","CP-008","Hard","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 113380

Divisor = 37

Quotient = 3064","12","Rearrange the division formula and simplify.

Answer:

12","37","12","3064","113380","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:174","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 3720

Divisor = 12

Quotient = 310","0","Rearrange the division formula and simplify.

Answer:

0","12","0","310","3720","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:175","CP-008","Hard","Missing Component","QL-025","ES-004","A dividend 59583 is divided by 44 and gives quotient 1354. Determine the remainder.","7","Rearrange the division formula and simplify.

Answer:

7","44","7","1354","59583","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:176","CP-008","Medium","Missing Component","QL-025","ES-003","A dividend 11203 is divided by 29 and gives quotient 386. Determine the remainder.","9","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

9","29","9","386","11203","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:177","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 229

Divisor = 18

Quotient = 12","13","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

13","18","13","12","229","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:178","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 405

Divisor = 35

Quotient = 11","20","Rearrange the division formula and simplify.

Answer:

20","35","20","11","405","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:179","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 122

Divisor = 3

Quotient = 40","2","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

2","3","2","40","122","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:180","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 8771, divisor = 28, and quotient = 313.","7","Rearrange the division formula and simplify.

Answer:

7","28","7","313","8771","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:181","CP-008","Easy","Missing Component","QL-025","ES-003","A dividend 380 is divided by 16 and gives quotient 23. Determine the remainder.","12","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

12","16","12","23","380","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:182","CP-008","Medium","Missing Component","QL-024","ES-004","Find the remainder if dividend = 7781, divisor = 32, and quotient = 243.","5","Rearrange the division formula and simplify.

Answer:

5","32","5","243","7781","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:183","CP-008","Medium","Missing Component","QL-025","ES-003","A dividend 10507 is divided by 29 and gives quotient 362. Determine the remainder.","9","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

9","29","9","362","10507","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:184","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 508

Divisor = 11

Quotient = 46","2","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

2","11","2","46","508","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:185","CP-008","Easy","Missing Component","QL-025","ES-004","A dividend 46 is divided by 2 and gives quotient 23. Determine the remainder.","0","Rearrange the division formula and simplify.

Answer:

0","2","0","23","46","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:186","CP-008","Easy","Missing Component","QL-024","ES-004","Find the remainder if dividend = 333, divisor = 11, and quotient = 30.","3","Rearrange the division formula and simplify.

Answer:

3","11","3","30","333","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:187","CP-008","Easy","Missing Component","QL-024","ES-003","Find the remainder if dividend = 156, divisor = 9, and quotient = 17.","3","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

3","9","3","17","156","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:188","CP-008","Medium","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 17568

Divisor = 41

Quotient = 428","20","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

20","41","20","428","17568","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:189","CP-008","Hard","Missing Component","QL-025","ES-004","A dividend 395536 is divided by 86 and gives quotient 4599. Determine the remainder.","22","Rearrange the division formula and simplify.

Answer:

22","86","22","4599","395536","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:190","CP-008","Hard","Missing Component","QL-024","ES-003","Find the remainder if dividend = 303814, divisor = 87, and quotient = 3492.","10","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

10","87","10","3492","303814","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:191","CP-008","Medium","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 1585

Divisor = 5

Quotient = 317","0","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

0","5","0","317","1585","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:192","CP-008","Medium","Missing Component","QL-026","ES-004","Remainder = ?

Dividend = 12928

Divisor = 40

Quotient = 323","8","Rearrange the division formula and simplify.

Answer:

8","40","8","323","12928","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:193","CP-008","Easy","Missing Component","QL-026","ES-003","Remainder = ?

Dividend = 347

Divisor = 12

Quotient = 28","11","Use Dividend = Divisor * Quotient + Remainder.

Substitute the known values.

Answer:

11","12","11","28","347","",""
"NS-REM-002:CP-008:NS-REM-002-HUMAN-REVIEW-500:CP-008:194","CP-008","Medium","Missing Component","QL-025","ES-004","A dividend 13254 is divided by 36 and gives quotient 368. Determine the remainder.","6","Rearrange the division formula and simplify.

Answer:

6","36","6","368","13254","",""
