"Question ID","Canonical Problem","Difficulty","Topology","Question Language ID","Explanation Style ID","Question","Answer","Explanation","Divisor","Remainder","Quotient","Dividend","Lower Bound","Upper Bound"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:93","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 462 and 4029 leave remainder 4 when divided by 18?","198","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

198","18","4","","","462","4029"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:94","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 961 and 8144 that leave remainder 15 when divided by 27.","266","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

266","27","15","","","961","8144"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:95","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 29 and 61 that leave remainder 3 when divided by 5.","6","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

6","5","3","","","29","61"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:96","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 394 and 4770 that leave remainder 17 when divided by 25.","175","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

175","25","17","","","394","4770"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:97","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 167 to 182 that give remainder 0 on division by 15.","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","15","0","","","167","182"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:98","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 105 to 341 that give remainder 0 on division by 5.","48","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

48","5","0","","","105","341"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:99","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 165 and 312 leave remainder 0 when divided by 4?","37","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

37","4","0","","","165","312"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:100","CP-004","Hard","Range Counting","QL-013","ES-008","Count the numbers from 4455 to 40134 that give remainder 40 on division by 99.","360","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

360","99","40","","","4455","40134"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:101","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 12 and 446 leave remainder 3 when divided by 13?","34","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

34","13","3","","","12","446"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:102","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 103 to 382 that give remainder 1 on division by 3.","94","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

94","3","1","","","103","382"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:103","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 188 and 446 that leave remainder 8 when divided by 11.","23","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

23","11","8","","","188","446"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:104","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 180 and 210 leave remainder 3 when divided by 8?","3","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

3","8","3","","","180","210"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:105","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 1860 and 4175 leave remainder 2 when divided by 6?","386","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

386","6","2","","","1860","4175"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:106","CP-004","Hard","Range Counting","QL-014","ES-007","Find the number of integers between 3250 and 35564 that leave remainder 5 when divided by 54.","598","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

598","54","5","","","3250","35564"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:107","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 162 and 751 leave remainder 1 when divided by 5?","118","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

118","5","1","","","162","751"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:108","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 53 and 108 leave remainder 15 when divided by 16?","3","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

3","16","15","","","53","108"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:109","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 1497 and 1547 leave remainder 20 when divided by 50?","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","50","20","","","1497","1547"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:110","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 654 to 4559 that give remainder 22 on division by 36.","109","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

109","36","22","","","654","4559"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:111","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 693 and 5222 leave remainder 11 when divided by 22?","206","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

206","22","11","","","693","5222"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:112","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 213 to 3685 that give remainder 20 on division by 42.","83","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

83","42","20","","","213","3685"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:113","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 125 and 353 leave remainder 11 when divided by 16?","14","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

14","16","11","","","125","353"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:114","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 50 and 81 that leave remainder 11 when divided by 13.","3","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

3","13","11","","","50","81"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:115","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 1650 and 1997 leave remainder 8 when divided by 9?","39","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

39","9","8","","","1650","1997"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:116","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 181 to 399 that give remainder 8 on division by 10.","22","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

22","10","8","","","181","399"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:117","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 982 and 7463 that leave remainder 7 when divided by 11.","589","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

589","11","7","","","982","7463"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:118","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 56 and 60 leave remainder 2 when divided by 4?","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","4","2","","","56","60"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:119","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 85 to 100 that give remainder 3 on division by 15.","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","15","3","","","85","100"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:120","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 72 and 316 that leave remainder 5 when divided by 8.","30","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

30","8","5","","","72","316"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:121","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 134 and 461 leave remainder 8 when divided by 10?","33","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

33","10","8","","","134","461"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:122","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 103 to 120 that give remainder 3 on division by 17.","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","17","3","","","103","120"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:123","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 855 to 4502 that give remainder 14 on division by 15.","243","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

243","15","14","","","855","4502"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:124","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 1695 and 1725 leave remainder 15 when divided by 30?","2","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

2","30","15","","","1695","1725"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:125","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 664 to 7854 that give remainder 7 on division by 23.","313","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

313","23","7","","","664","7854"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:126","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 6182 and 45918 leave remainder 7 when divided by 74?","537","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

537","74","7","","","6182","45918"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:127","CP-004","Hard","Range Counting","QL-012","ES-007","How many numbers between 9273 and 36325 leave remainder 3 when divided by 21?","1288","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1288","21","3","","","9273","36325"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:128","CP-004","Hard","Range Counting","QL-014","ES-007","Find the number of integers between 4236 and 40630 that leave remainder 16 when divided by 85.","428","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

428","85","16","","","4236","40630"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:129","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 1818 to 3583 that give remainder 12 on division by 21.","85","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

85","21","12","","","1818","3583"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:130","CP-004","Hard","Range Counting","QL-014","ES-008","Find the number of integers between 8997 and 13023 that leave remainder 5 when divided by 87.","46","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

46","87","5","","","8997","13023"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:131","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 6237 and 38023 leave remainder 3 when divided by 20?","1590","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1590","20","3","","","6237","38023"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:132","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 37 to 228 that give remainder 6 on division by 20.","10","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

10","20","6","","","37","228"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:133","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 983 and 2826 leave remainder 13 when divided by 21?","87","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

87","21","13","","","983","2826"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:134","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 69 to 425 that give remainder 6 on division by 13.","28","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

28","13","6","","","69","425"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:135","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 1057 and 1813 that leave remainder 1 when divided by 13.","58","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

58","13","1","","","1057","1813"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:136","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 1975 and 2000 that leave remainder 14 when divided by 25.","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","25","14","","","1975","2000"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:137","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 13 to 289 that give remainder 1 on division by 18.","16","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

16","18","1","","","13","289"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:138","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 25 to 401 that give remainder 10 on division by 15.","26","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

26","15","10","","","25","401"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:139","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 184 and 188 that leave remainder 3 when divided by 4.","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","4","3","","","184","188"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:140","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 58 and 63 that leave remainder 1 when divided by 5.","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","5","1","","","58","63"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:141","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 1660 and 5646 that leave remainder 3 when divided by 39.","102","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

102","39","3","","","1660","5646"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:142","CP-004","Hard","Range Counting","QL-013","ES-008","Count the numbers from 6462 to 32652 that give remainder 49 on division by 58.","452","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

452","58","49","","","6462","32652"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:143","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 197 and 266 that leave remainder 0 when divided by 10.","7","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

7","10","0","","","197","266"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:144","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 148 and 242 that leave remainder 7 when divided by 8.","12","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

12","8","7","","","148","242"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:145","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 616 and 5005 leave remainder 36 when divided by 43?","102","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

102","43","36","","","616","5005"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:146","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 181 and 200 that leave remainder 2 when divided by 19.","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","19","2","","","181","200"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:147","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 136 and 370 that leave remainder 8 when divided by 11.","21","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

21","11","8","","","136","370"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:148","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 1282 and 5178 leave remainder 1 when divided by 14?","278","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

278","14","1","","","1282","5178"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:149","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 69 and 213 leave remainder 4 when divided by 20?","7","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

7","20","4","","","69","213"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:150","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 317 and 3400 leave remainder 14 when divided by 46?","67","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

67","46","14","","","317","3400"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:151","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 1324 to 8935 that give remainder 1 on division by 4.","1903","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1903","4","1","","","1324","8935"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:152","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 701 to 1952 that give remainder 6 on division by 7.","179","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

179","7","6","","","701","1952"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:153","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 9441 and 9499 leave remainder 41 when divided by 58?","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","58","41","","","9441","9499"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:154","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 146 and 161 leave remainder 6 when divided by 15?","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","15","6","","","146","161"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:155","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 84 to 437 that give remainder 3 on division by 13.","27","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

27","13","3","","","84","437"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:156","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 484 and 2290 leave remainder 24 when divided by 38?","47","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

47","38","24","","","484","2290"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:157","CP-004","Hard","Range Counting","QL-014","ES-008","Find the number of integers between 1090 and 14651 that leave remainder 6 when divided by 25.","542","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

542","25","6","","","1090","14651"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:158","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 1425 to 1736 that give remainder 6 on division by 19.","17","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

17","19","6","","","1425","1736"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:159","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 9903 and 46559 leave remainder 30 when divided by 41?","894","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

894","41","30","","","9903","46559"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:160","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 169 and 176 that leave remainder 5 when divided by 7.","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","7","5","","","169","176"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:161","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 101 and 123 that leave remainder 8 when divided by 11.","2","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

2","11","8","","","101","123"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:162","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 187 to 277 that give remainder 7 on division by 8.","11","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

11","8","7","","","187","277"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:163","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 351 and 3165 leave remainder 10 when divided by 18?","157","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

157","18","10","","","351","3165"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:164","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 808 and 8515 that leave remainder 3 when divided by 46.","168","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

168","46","3","","","808","8515"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:165","CP-004","Hard","Range Counting","QL-012","ES-007","How many numbers between 4851 and 24950 leave remainder 34 when divided by 92?","218","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

218","92","34","","","4851","24950"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:166","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 1323 and 8370 leave remainder 1 when divided by 15?","469","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

469","15","1","","","1323","8370"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:167","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 31 to 217 that give remainder 2 on division by 19.","10","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

10","19","2","","","31","217"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:168","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 384 to 6343 that give remainder 1 on division by 8.","745","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

745","8","1","","","384","6343"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:169","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 39 to 128 that give remainder 7 on division by 17.","6","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

6","17","7","","","39","128"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:170","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 84 to 168 that give remainder 8 on division by 9.","9","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

9","9","8","","","84","168"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:171","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 1915 to 3365 that give remainder 1 on division by 3.","484","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

484","3","1","","","1915","3365"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:172","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 535 and 4648 that leave remainder 2 when divided by 4.","1028","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1028","4","2","","","535","4648"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:173","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 1779 to 9935 that give remainder 10 on division by 47.","174","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

174","47","10","","","1779","9935"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:174","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 128 to 2101 that give remainder 1 on division by 39.","50","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

50","39","1","","","128","2101"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:175","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 1909 to 3184 that give remainder 28 on division by 29.","44","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

44","29","28","","","1909","3184"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:176","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 199 and 218 leave remainder 14 when divided by 19?","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","19","14","","","199","218"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:177","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 1635 and 1967 leave remainder 13 when divided by 16?","21","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

21","16","13","","","1635","1967"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:178","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 1358 to 4642 that give remainder 0 on division by 16.","206","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

206","16","0","","","1358","4642"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:179","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 679 and 2744 that leave remainder 10 when divided by 21.","99","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

99","21","10","","","679","2744"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:180","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 174 and 202 that leave remainder 13 when divided by 14.","2","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

2","14","13","","","174","202"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:181","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 193 to 195 that give remainder 0 on division by 2.","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","2","0","","","193","195"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:182","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 1279 to 9286 that give remainder 17 on division by 32.","250","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

250","32","17","","","1279","9286"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:183","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 62 and 202 leave remainder 0 when divided by 5?","28","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

28","5","0","","","62","202"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:184","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 137 and 139 that leave remainder 1 when divided by 2.","2","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

2","2","1","","","137","139"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:185","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 131 and 410 that leave remainder 1 when divided by 3.","93","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

93","3","1","","","131","410"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:186","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 149 to 248 that give remainder 1 on division by 2.","50","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

50","2","1","","","149","248"
