"Question ID","Canonical Problem","Difficulty","Topology","Question Language ID","Explanation Style ID","Question","Answer","Explanation","Divisor","Remainder","Quotient","Dividend","Lower Bound","Upper Bound"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:356","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 1128 that gives remainder 13 when divided by 14?","1119","Check numbers satisfying the remainder condition near the bound.

Answer:

1119","14","13","","","","1128"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:357","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 10 when divided by 13. Find the greatest such number less than 284.","283","Check numbers satisfying the remainder condition near the bound.

Answer:

283","13","10","","","","284"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:358","CP-003","Hard","Bounded Search","QL-011","ES-005","Which is the largest number less than 33762 that gives remainder 31 when divided by 41?","33733","Use the remainder condition and the given bound.

The required number is:

33733","41","31","","","","33762"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:359","CP-003","Hard","Bounded Search","QL-010","ES-005","Find the greatest number below 20489 that leaves remainder 4 on division by 7.","20486","Use the remainder condition and the given bound.

The required number is:

20486","7","4","","","","20489"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:360","CP-003","Medium","Bounded Search","QL-010","ES-005","Find the greatest number below 8351 that leaves remainder 4 on division by 6.","8350","Use the remainder condition and the given bound.

The required number is:

8350","6","4","","","","8351"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:361","CP-003","Medium","Bounded Search","QL-010","ES-005","Find the greatest number below 2354 that leaves remainder 17 on division by 19.","2335","Use the remainder condition and the given bound.

The required number is:

2335","19","17","","","","2354"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:362","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 10 when divided by 14. Find the greatest such number less than 214.","206","Use the remainder condition and the given bound.

The required number is:

206","14","10","","","","214"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:363","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 1 when divided by 2. Find the greatest such number less than 76.","75","Check numbers satisfying the remainder condition near the bound.

Answer:

75","2","1","","","","76"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:364","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 18 when divided by 20. Find the greatest such number less than 154.","138","Use the remainder condition and the given bound.

The required number is:

138","20","18","","","","154"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:365","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 495 that leaves remainder 7 on division by 9.","493","Check numbers satisfying the remainder condition near the bound.

Answer:

493","9","7","","","","495"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:366","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 256 that gives remainder 5 when divided by 19?","252","Check numbers satisfying the remainder condition near the bound.

Answer:

252","19","5","","","","256"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:367","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 499 that leaves remainder 2 on division by 3.","497","Check numbers satisfying the remainder condition near the bound.

Answer:

497","3","2","","","","499"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:368","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 10 when divided by 22. Find the greatest such number less than 9810.","9800","Check numbers satisfying the remainder condition near the bound.

Answer:

9800","22","10","","","","9810"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:369","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 315 that gives remainder 1 when divided by 5?","311","Use the remainder condition and the given bound.

The required number is:

311","5","1","","","","315"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:370","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 8 when divided by 19. Find the greatest such number less than 529.","521","Check numbers satisfying the remainder condition near the bound.

Answer:

521","19","8","","","","529"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:371","CP-003","Medium","Bounded Search","QL-010","ES-006","Find the greatest number below 2401 that leaves remainder 1 on division by 31.","2388","Check numbers satisfying the remainder condition near the bound.

Answer:

2388","31","1","","","","2401"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:372","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 459 that gives remainder 3 when divided by 19?","440","Check numbers satisfying the remainder condition near the bound.

Answer:

440","19","3","","","","459"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:373","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 1 when divided by 3. Find the greatest such number less than 1602.","1600","Check numbers satisfying the remainder condition near the bound.

Answer:

1600","3","1","","","","1602"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:374","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 4808 that gives remainder 7 when divided by 10?","4807","Use the remainder condition and the given bound.

The required number is:

4807","10","7","","","","4808"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:375","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 0 when divided by 20. Find the greatest such number less than 5355.","5340","Use the remainder condition and the given bound.

The required number is:

5340","20","0","","","","5355"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:376","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 30561 that leaves remainder 5 on division by 36.","30533","Check numbers satisfying the remainder condition near the bound.

Answer:

30533","36","5","","","","30561"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:377","CP-003","Hard","Bounded Search","QL-011","ES-005","Which is the largest number less than 49078 that gives remainder 64 when divided by 66?","49036","Use the remainder condition and the given bound.

The required number is:

49036","66","64","","","","49078"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:378","CP-003","Hard","Bounded Search","QL-010","ES-005","Find the greatest number below 19120 that leaves remainder 1 on division by 85.","19041","Use the remainder condition and the given bound.

The required number is:

19041","85","1","","","","19120"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:379","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 0 when divided by 2. Find the greatest such number less than 5785.","5784","Use the remainder condition and the given bound.

The required number is:

5784","2","0","","","","5785"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:380","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 16 when divided by 40. Find the greatest such number less than 6972.","6936","Use the remainder condition and the given bound.

The required number is:

6936","40","16","","","","6972"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:381","CP-003","Hard","Bounded Search","QL-011","ES-006","Which is the largest number less than 7831 that gives remainder 11 when divided by 33?","7799","Check numbers satisfying the remainder condition near the bound.

Answer:

7799","33","11","","","","7831"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:382","CP-003","Medium","Bounded Search","QL-010","ES-006","Find the greatest number below 9303 that leaves remainder 19 on division by 39.","9301","Check numbers satisfying the remainder condition near the bound.

Answer:

9301","39","19","","","","9303"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:383","CP-003","Hard","Bounded Search","QL-011","ES-006","Which is the largest number less than 27905 that gives remainder 1 when divided by 83?","27889","Check numbers satisfying the remainder condition near the bound.

Answer:

27889","83","1","","","","27905"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:384","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 12 when divided by 24. Find the greatest such number less than 1624.","1620","Check numbers satisfying the remainder condition near the bound.

Answer:

1620","24","12","","","","1624"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:385","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 4 when divided by 11. Find the greatest such number less than 4518.","4514","Check numbers satisfying the remainder condition near the bound.

Answer:

4514","11","4","","","","4518"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:386","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 6696 that gives remainder 0 when divided by 5?","6695","Use the remainder condition and the given bound.

The required number is:

6695","5","0","","","","6696"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:387","CP-003","Hard","Bounded Search","QL-009","ES-005","A number leaves remainder 9 when divided by 12. Find the greatest such number less than 29390.","29385","Use the remainder condition and the given bound.

The required number is:

29385","12","9","","","","29390"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:388","CP-003","Hard","Bounded Search","QL-009","ES-005","A number leaves remainder 17 when divided by 51. Find the greatest such number less than 25085.","25058","Use the remainder condition and the given bound.

The required number is:

25058","51","17","","","","25085"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:389","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 34678 that leaves remainder 1 on division by 5.","34676","Check numbers satisfying the remainder condition near the bound.

Answer:

34676","5","1","","","","34678"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:390","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 8274 that gives remainder 21 when divided by 36?","8265","Use the remainder condition and the given bound.

The required number is:

8265","36","21","","","","8274"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:391","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 476 that leaves remainder 2 on division by 13.","470","Check numbers satisfying the remainder condition near the bound.

Answer:

470","13","2","","","","476"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:392","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 8890 that gives remainder 2 when divided by 9?","8885","Use the remainder condition and the given bound.

The required number is:

8885","9","2","","","","8890"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:393","CP-003","Hard","Bounded Search","QL-011","ES-005","Which is the largest number less than 33361 that gives remainder 17 when divided by 87?","33338","Use the remainder condition and the given bound.

The required number is:

33338","87","17","","","","33361"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:394","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 109 that leaves remainder 3 on division by 17.","105","Check numbers satisfying the remainder condition near the bound.

Answer:

105","17","3","","","","109"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:395","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 375 that leaves remainder 0 on division by 17.","374","Use the remainder condition and the given bound.

The required number is:

374","17","0","","","","375"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:396","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 3 when divided by 24. Find the greatest such number less than 1002.","987","Check numbers satisfying the remainder condition near the bound.

Answer:

987","24","3","","","","1002"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:397","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 277 that gives remainder 0 when divided by 4?","276","Check numbers satisfying the remainder condition near the bound.

Answer:

276","4","0","","","","277"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:398","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 8 when divided by 9. Find the greatest such number less than 252.","251","Check numbers satisfying the remainder condition near the bound.

Answer:

251","9","8","","","","252"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:399","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 471 that leaves remainder 12 on division by 14.","460","Use the remainder condition and the given bound.

The required number is:

460","14","12","","","","471"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:400","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 350 that gives remainder 5 when divided by 20?","345","Check numbers satisfying the remainder condition near the bound.

Answer:

345","20","5","","","","350"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:401","CP-003","Medium","Bounded Search","QL-010","ES-005","Find the greatest number below 8621 that leaves remainder 29 on division by 35.","8604","Use the remainder condition and the given bound.

The required number is:

8604","35","29","","","","8621"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:402","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 13 when divided by 43. Find the greatest such number less than 5058.","5044","Use the remainder condition and the given bound.

The required number is:

5044","43","13","","","","5058"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:403","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 4 when divided by 20. Find the greatest such number less than 6499.","6484","Use the remainder condition and the given bound.

The required number is:

6484","20","4","","","","6499"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:404","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 25 when divided by 42. Find the greatest such number less than 9362.","9349","Use the remainder condition and the given bound.

The required number is:

9349","42","25","","","","9362"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:405","CP-003","Hard","Bounded Search","QL-011","ES-006","Which is the largest number less than 38568 that gives remainder 64 when divided by 94?","38510","Check numbers satisfying the remainder condition near the bound.

Answer:

38510","94","64","","","","38568"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:406","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 5477 that gives remainder 27 when divided by 44?","5439","Use the remainder condition and the given bound.

The required number is:

5439","44","27","","","","5477"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:407","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 376 that gives remainder 6 when divided by 11?","369","Use the remainder condition and the given bound.

The required number is:

369","11","6","","","","376"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:408","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 392 that leaves remainder 13 on division by 18.","391","Use the remainder condition and the given bound.

The required number is:

391","18","13","","","","392"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:409","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 495 that gives remainder 10 when divided by 19?","485","Check numbers satisfying the remainder condition near the bound.

Answer:

485","19","10","","","","495"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:410","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 407 that leaves remainder 3 on division by 13.","406","Use the remainder condition and the given bound.

The required number is:

406","13","3","","","","407"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:411","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 340 that leaves remainder 0 on division by 3.","339","Use the remainder condition and the given bound.

The required number is:

339","3","0","","","","340"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:412","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 26 when divided by 49. Find the greatest such number less than 8750.","8748","Check numbers satisfying the remainder condition near the bound.

Answer:

8748","49","26","","","","8750"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:413","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 218 that leaves remainder 4 on division by 9.","211","Check numbers satisfying the remainder condition near the bound.

Answer:

211","9","4","","","","218"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:414","CP-003","Hard","Bounded Search","QL-009","ES-005","A number leaves remainder 48 when divided by 88. Find the greatest such number less than 15711.","15624","Use the remainder condition and the given bound.

The required number is:

15624","88","48","","","","15711"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:415","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 459 that gives remainder 3 when divided by 12?","447","Use the remainder condition and the given bound.

The required number is:

447","12","3","","","","459"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:416","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 387 that gives remainder 1 when divided by 7?","386","Check numbers satisfying the remainder condition near the bound.

Answer:

386","7","1","","","","387"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:417","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 253 that gives remainder 9 when divided by 11?","251","Check numbers satisfying the remainder condition near the bound.

Answer:

251","11","9","","","","253"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:418","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 0 when divided by 4. Find the greatest such number less than 271.","268","Use the remainder condition and the given bound.

The required number is:

268","4","0","","","","271"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:419","CP-003","Hard","Bounded Search","QL-009","ES-006","A number leaves remainder 27 when divided by 98. Find the greatest such number less than 20444.","20411","Check numbers satisfying the remainder condition near the bound.

Answer:

20411","98","27","","","","20444"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:420","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 21763 that leaves remainder 26 on division by 47.","21740","Check numbers satisfying the remainder condition near the bound.

Answer:

21740","47","26","","","","21763"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:421","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 6750 that gives remainder 10 when divided by 22?","6742","Check numbers satisfying the remainder condition near the bound.

Answer:

6742","22","10","","","","6750"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:422","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 100 that leaves remainder 16 on division by 17.","84","Check numbers satisfying the remainder condition near the bound.

Answer:

84","17","16","","","","100"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:423","CP-003","Hard","Bounded Search","QL-011","ES-006","Which is the largest number less than 6634 that gives remainder 18 when divided by 22?","6618","Check numbers satisfying the remainder condition near the bound.

Answer:

6618","22","18","","","","6634"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:424","CP-003","Hard","Bounded Search","QL-009","ES-006","A number leaves remainder 0 when divided by 3. Find the greatest such number less than 40591.","40590","Check numbers satisfying the remainder condition near the bound.

Answer:

40590","3","0","","","","40591"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:425","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 7462 that gives remainder 2 when divided by 11?","7460","Check numbers satisfying the remainder condition near the bound.

Answer:

7460","11","2","","","","7462"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:426","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 282 that gives remainder 1 when divided by 2?","281","Use the remainder condition and the given bound.

The required number is:

281","2","1","","","","282"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:427","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 286 that gives remainder 1 when divided by 7?","281","Check numbers satisfying the remainder condition near the bound.

Answer:

281","7","1","","","","286"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:428","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 457 that gives remainder 15 when divided by 20?","455","Check numbers satisfying the remainder condition near the bound.

Answer:

455","20","15","","","","457"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:429","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 46954 that leaves remainder 10 on division by 23.","46953","Check numbers satisfying the remainder condition near the bound.

Answer:

46953","23","10","","","","46954"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:430","CP-003","Hard","Bounded Search","QL-009","ES-006","A number leaves remainder 34 when divided by 73. Find the greatest such number less than 15392.","15364","Check numbers satisfying the remainder condition near the bound.

Answer:

15364","73","34","","","","15392"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:431","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 6703 that gives remainder 29 when divided by 49?","6693","Check numbers satisfying the remainder condition near the bound.

Answer:

6693","49","29","","","","6703"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:432","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 306 that gives remainder 2 when divided by 6?","302","Check numbers satisfying the remainder condition near the bound.

Answer:

302","6","2","","","","306"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:433","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 27 when divided by 45. Find the greatest such number less than 899.","882","Check numbers satisfying the remainder condition near the bound.

Answer:

882","45","27","","","","899"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:434","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 6 when divided by 18. Find the greatest such number less than 246.","240","Use the remainder condition and the given bound.

The required number is:

240","18","6","","","","246"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:435","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 136 that gives remainder 13 when divided by 20?","133","Use the remainder condition and the given bound.

The required number is:

133","20","13","","","","136"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:436","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 348 that leaves remainder 6 on division by 11.","347","Use the remainder condition and the given bound.

The required number is:

347","11","6","","","","348"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:437","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 7 when divided by 32. Find the greatest such number less than 8348.","8327","Check numbers satisfying the remainder condition near the bound.

Answer:

8327","32","7","","","","8348"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:438","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 414 that gives remainder 14 when divided by 16?","398","Use the remainder condition and the given bound.

The required number is:

398","16","14","","","","414"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:439","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 407 that leaves remainder 13 on division by 16.","397","Use the remainder condition and the given bound.

The required number is:

397","16","13","","","","407"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:440","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 19 when divided by 22. Find the greatest such number less than 5769.","5761","Use the remainder condition and the given bound.

The required number is:

5761","22","19","","","","5769"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:441","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 6 when divided by 11. Find the greatest such number less than 446.","435","Use the remainder condition and the given bound.

The required number is:

435","11","6","","","","446"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:442","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 155 that leaves remainder 1 on division by 2.","153","Use the remainder condition and the given bound.

The required number is:

153","2","1","","","","155"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:443","CP-003","Hard","Bounded Search","QL-010","ES-005","Find the greatest number below 35519 that leaves remainder 17 on division by 65.","35507","Use the remainder condition and the given bound.

The required number is:

35507","65","17","","","","35519"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:444","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 53 that gives remainder 1 when divided by 15?","46","Check numbers satisfying the remainder condition near the bound.

Answer:

46","15","1","","","","53"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:445","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 2 when divided by 4. Find the greatest such number less than 9055.","9054","Use the remainder condition and the given bound.

The required number is:

9054","4","2","","","","9055"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:446","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 1 when divided by 10. Find the greatest such number less than 6651.","6641","Use the remainder condition and the given bound.

The required number is:

6641","10","1","","","","6651"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:447","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 16 when divided by 20. Find the greatest such number less than 5936.","5916","Check numbers satisfying the remainder condition near the bound.

Answer:

5916","20","16","","","","5936"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:448","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 1 when divided by 4. Find the greatest such number less than 94.","93","Check numbers satisfying the remainder condition near the bound.

Answer:

93","4","1","","","","94"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:449","CP-003","Hard","Bounded Search","QL-011","ES-005","Which is the largest number less than 23173 that gives remainder 18 when divided by 64?","23122","Use the remainder condition and the given bound.

The required number is:

23122","64","18","","","","23173"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:450","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 15887 that leaves remainder 9 on division by 63.","15885","Check numbers satisfying the remainder condition near the bound.

Answer:

15885","63","9","","","","15887"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:451","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 91 that leaves remainder 3 on division by 4.","87","Use the remainder condition and the given bound.

The required number is:

87","4","3","","","","91"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:452","CP-003","Hard","Bounded Search","QL-011","ES-005","Which is the largest number less than 8359 that gives remainder 77 when divided by 91?","8358","Use the remainder condition and the given bound.

The required number is:

8358","91","77","","","","8359"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:453","CP-003","Medium","Bounded Search","QL-010","ES-006","Find the greatest number below 4074 that leaves remainder 14 on division by 23.","4062","Check numbers satisfying the remainder condition near the bound.

Answer:

4062","23","14","","","","4074"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:454","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 8 when divided by 10. Find the greatest such number less than 98.","88","Use the remainder condition and the given bound.

The required number is:

88","10","8","","","","98"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:455","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 6185 that gives remainder 3 when divided by 10?","6183","Check numbers satisfying the remainder condition near the bound.

Answer:

6183","10","3","","","","6185"
