"Question ID","Canonical Problem","Difficulty","Topology","Question Language ID","Explanation Style ID","Question","Answer","Explanation","Divisor","Remainder","Quotient","Dividend","Lower Bound","Upper Bound"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:99","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 328 that leaves remainder 1 on division by 14.","323","Check numbers satisfying the remainder condition near the bound.

Answer:

323","14","1","","","","328"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:100","CP-003","Hard","Bounded Search","QL-011","ES-005","Which is the largest number less than 8437 that gives remainder 32 when divided by 37?","8431","Use the remainder condition and the given bound.

The required number is:

8431","37","32","","","","8437"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:101","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 287 that leaves remainder 7 on division by 10.","277","Check numbers satisfying the remainder condition near the bound.

Answer:

277","10","7","","","","287"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:102","CP-003","Medium","Bounded Search","QL-010","ES-005","Find the greatest number below 5767 that leaves remainder 0 on division by 40.","5760","Use the remainder condition and the given bound.

The required number is:

5760","40","0","","","","5767"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:103","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 18662 that leaves remainder 2 on division by 11.","18658","Check numbers satisfying the remainder condition near the bound.

Answer:

18658","11","2","","","","18662"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:104","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 226 that gives remainder 2 when divided by 12?","218","Check numbers satisfying the remainder condition near the bound.

Answer:

218","12","2","","","","226"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:105","CP-003","Hard","Bounded Search","QL-010","ES-005","Find the greatest number below 13830 that leaves remainder 3 on division by 15.","13818","Use the remainder condition and the given bound.

The required number is:

13818","15","3","","","","13830"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:106","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 228 that gives remainder 13 when divided by 15?","223","Check numbers satisfying the remainder condition near the bound.

Answer:

223","15","13","","","","228"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:107","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 313 that gives remainder 3 when divided by 10?","303","Check numbers satisfying the remainder condition near the bound.

Answer:

303","10","3","","","","313"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:108","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 2704 that gives remainder 10 when divided by 28?","2698","Check numbers satisfying the remainder condition near the bound.

Answer:

2698","28","10","","","","2704"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:109","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 11 when divided by 19. Find the greatest such number less than 473.","467","Use the remainder condition and the given bound.

The required number is:

467","19","11","","","","473"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:110","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 59 that gives remainder 14 when divided by 15?","44","Check numbers satisfying the remainder condition near the bound.

Answer:

44","15","14","","","","59"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:111","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 197 that gives remainder 0 when divided by 2?","196","Use the remainder condition and the given bound.

The required number is:

196","2","0","","","","197"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:112","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 5 when divided by 32. Find the greatest such number less than 3727.","3717","Check numbers satisfying the remainder condition near the bound.

Answer:

3717","32","5","","","","3727"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:113","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 16 when divided by 29. Find the greatest such number less than 9724.","9702","Use the remainder condition and the given bound.

The required number is:

9702","29","16","","","","9724"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:114","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 68 that gives remainder 7 when divided by 16?","55","Check numbers satisfying the remainder condition near the bound.

Answer:

55","16","7","","","","68"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:115","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 239 that leaves remainder 6 on division by 7.","237","Use the remainder condition and the given bound.

The required number is:

237","7","6","","","","239"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:116","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 478 that gives remainder 9 when divided by 16?","473","Check numbers satisfying the remainder condition near the bound.

Answer:

473","16","9","","","","478"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:117","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 0 when divided by 14. Find the greatest such number less than 174.","168","Check numbers satisfying the remainder condition near the bound.

Answer:

168","14","0","","","","174"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:118","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 9 when divided by 41. Find the greatest such number less than 9005.","8988","Use the remainder condition and the given bound.

The required number is:

8988","41","9","","","","9005"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:119","CP-003","Hard","Bounded Search","QL-009","ES-006","A number leaves remainder 12 when divided by 36. Find the greatest such number less than 33825.","33816","Check numbers satisfying the remainder condition near the bound.

Answer:

33816","36","12","","","","33825"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:120","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 3774 that gives remainder 0 when divided by 5?","3770","Check numbers satisfying the remainder condition near the bound.

Answer:

3770","5","0","","","","3774"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:121","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 1902 that gives remainder 11 when divided by 42?","1901","Use the remainder condition and the given bound.

The required number is:

1901","42","11","","","","1902"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:122","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 2975 that gives remainder 2 when divided by 16?","2962","Check numbers satisfying the remainder condition near the bound.

Answer:

2962","16","2","","","","2975"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:123","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 6 when divided by 13. Find the greatest such number less than 479.","474","Use the remainder condition and the given bound.

The required number is:

474","13","6","","","","479"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:124","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 28 when divided by 43. Find the greatest such number less than 4486.","4457","Use the remainder condition and the given bound.

The required number is:

4457","43","28","","","","4486"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:125","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 6181 that gives remainder 26 when divided by 33?","6164","Use the remainder condition and the given bound.

The required number is:

6164","33","26","","","","6181"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:126","CP-003","Hard","Bounded Search","QL-010","ES-005","Find the greatest number below 37812 that leaves remainder 6 on division by 11.","37802","Use the remainder condition and the given bound.

The required number is:

37802","11","6","","","","37812"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:127","CP-003","Hard","Bounded Search","QL-011","ES-005","Which is the largest number less than 19295 that gives remainder 45 when divided by 80?","19245","Use the remainder condition and the given bound.

The required number is:

19245","80","45","","","","19295"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:128","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 11 when divided by 25. Find the greatest such number less than 7158.","7136","Check numbers satisfying the remainder condition near the bound.

Answer:

7136","25","11","","","","7158"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:129","CP-003","Hard","Bounded Search","QL-011","ES-006","Which is the largest number less than 7854 that gives remainder 17 when divided by 30?","7847","Check numbers satisfying the remainder condition near the bound.

Answer:

7847","30","17","","","","7854"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:130","CP-003","Hard","Bounded Search","QL-011","ES-005","Which is the largest number less than 15493 that gives remainder 3 when divided by 10?","15483","Use the remainder condition and the given bound.

The required number is:

15483","10","3","","","","15493"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:131","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 278 that gives remainder 2 when divided by 16?","274","Check numbers satisfying the remainder condition near the bound.

Answer:

274","16","2","","","","278"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:132","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 387 that gives remainder 7 when divided by 8?","383","Check numbers satisfying the remainder condition near the bound.

Answer:

383","8","7","","","","387"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:133","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 16 when divided by 20. Find the greatest such number less than 8318.","8316","Use the remainder condition and the given bound.

The required number is:

8316","20","16","","","","8318"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:134","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 9210 that leaves remainder 0 on division by 3.","9207","Check numbers satisfying the remainder condition near the bound.

Answer:

9207","3","0","","","","9210"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:135","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 4 when divided by 6. Find the greatest such number less than 387.","382","Check numbers satisfying the remainder condition near the bound.

Answer:

382","6","4","","","","387"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:136","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 268 that leaves remainder 11 on division by 12.","263","Use the remainder condition and the given bound.

The required number is:

263","12","11","","","","268"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:137","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 335 that leaves remainder 2 on division by 3.","332","Use the remainder condition and the given bound.

The required number is:

332","3","2","","","","335"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:138","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 1 when divided by 18. Find the greatest such number less than 308.","307","Check numbers satisfying the remainder condition near the bound.

Answer:

307","18","1","","","","308"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:139","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 2 when divided by 4. Find the greatest such number less than 259.","258","Check numbers satisfying the remainder condition near the bound.

Answer:

258","4","2","","","","259"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:140","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 14 when divided by 16. Find the greatest such number less than 264.","254","Check numbers satisfying the remainder condition near the bound.

Answer:

254","16","14","","","","264"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:141","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 7 when divided by 10. Find the greatest such number less than 278.","277","Check numbers satisfying the remainder condition near the bound.

Answer:

277","10","7","","","","278"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:142","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 57 that leaves remainder 2 on division by 6.","56","Check numbers satisfying the remainder condition near the bound.

Answer:

56","6","2","","","","57"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:143","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 180 that leaves remainder 2 on division by 17.","172","Check numbers satisfying the remainder condition near the bound.

Answer:

172","17","2","","","","180"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:144","CP-003","Medium","Bounded Search","QL-010","ES-006","Find the greatest number below 2666 that leaves remainder 6 on division by 10.","2656","Check numbers satisfying the remainder condition near the bound.

Answer:

2656","10","6","","","","2666"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:145","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 6386 that gives remainder 3 when divided by 25?","6378","Check numbers satisfying the remainder condition near the bound.

Answer:

6378","25","3","","","","6386"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:146","CP-003","Hard","Bounded Search","QL-009","ES-005","A number leaves remainder 33 when divided by 47. Find the greatest such number less than 30818.","30771","Use the remainder condition and the given bound.

The required number is:

30771","47","33","","","","30818"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:147","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 9760 that gives remainder 34 when divided by 37?","9728","Check numbers satisfying the remainder condition near the bound.

Answer:

9728","37","34","","","","9760"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:148","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 9223 that leaves remainder 1 on division by 51.","9181","Check numbers satisfying the remainder condition near the bound.

Answer:

9181","51","1","","","","9223"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:149","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 3 when divided by 29. Find the greatest such number less than 8456.","8442","Check numbers satisfying the remainder condition near the bound.

Answer:

8442","29","3","","","","8456"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:150","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 346 that gives remainder 12 when divided by 19?","335","Use the remainder condition and the given bound.

The required number is:

335","19","12","","","","346"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:151","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 9485 that gives remainder 8 when divided by 31?","9463","Use the remainder condition and the given bound.

The required number is:

9463","31","8","","","","9485"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:152","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 6056 that gives remainder 1 when divided by 12?","6049","Use the remainder condition and the given bound.

The required number is:

6049","12","1","","","","6056"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:153","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 123 that leaves remainder 6 on division by 13.","110","Use the remainder condition and the given bound.

The required number is:

110","13","6","","","","123"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:154","CP-003","Hard","Bounded Search","QL-009","ES-006","A number leaves remainder 3 when divided by 97. Find the greatest such number less than 21762.","21731","Check numbers satisfying the remainder condition near the bound.

Answer:

21731","97","3","","","","21762"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:155","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 4777 that gives remainder 4 when divided by 12?","4768","Check numbers satisfying the remainder condition near the bound.

Answer:

4768","12","4","","","","4777"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:156","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 353 that gives remainder 1 when divided by 2?","351","Use the remainder condition and the given bound.

The required number is:

351","2","1","","","","353"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:157","CP-003","Medium","Bounded Search","QL-010","ES-006","Find the greatest number below 8315 that leaves remainder 20 on division by 46.","8300","Check numbers satisfying the remainder condition near the bound.

Answer:

8300","46","20","","","","8315"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:158","CP-003","Medium","Bounded Search","QL-010","ES-006","Find the greatest number below 7774 that leaves remainder 7 on division by 12.","7771","Check numbers satisfying the remainder condition near the bound.

Answer:

7771","12","7","","","","7774"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:159","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 32 when divided by 38. Find the greatest such number less than 6424.","6416","Check numbers satisfying the remainder condition near the bound.

Answer:

6416","38","32","","","","6424"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:160","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 46244 that leaves remainder 38 on division by 53.","46201","Check numbers satisfying the remainder condition near the bound.

Answer:

46201","53","38","","","","46244"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:161","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 18 when divided by 19. Find the greatest such number less than 5421.","5414","Check numbers satisfying the remainder condition near the bound.

Answer:

5414","19","18","","","","5421"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:162","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 43915 that leaves remainder 2 on division by 4.","43914","Check numbers satisfying the remainder condition near the bound.

Answer:

43914","4","2","","","","43915"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:163","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 285 that leaves remainder 4 on division by 9.","283","Use the remainder condition and the given bound.

The required number is:

283","9","4","","","","285"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:164","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 8293 that gives remainder 31 when divided by 35?","8291","Use the remainder condition and the given bound.

The required number is:

8291","35","31","","","","8293"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:165","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 312 that gives remainder 11 when divided by 14?","305","Check numbers satisfying the remainder condition near the bound.

Answer:

305","14","11","","","","312"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:166","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 27 when divided by 43. Find the greatest such number less than 9962.","9960","Use the remainder condition and the given bound.

The required number is:

9960","43","27","","","","9962"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:167","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 259 that leaves remainder 0 on division by 9.","252","Use the remainder condition and the given bound.

The required number is:

252","9","0","","","","259"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:168","CP-003","Medium","Bounded Search","QL-010","ES-005","Find the greatest number below 5981 that leaves remainder 3 on division by 9.","5979","Use the remainder condition and the given bound.

The required number is:

5979","9","3","","","","5981"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:169","CP-003","Medium","Bounded Search","QL-009","ES-005","A number leaves remainder 14 when divided by 31. Find the greatest such number less than 4795.","4788","Use the remainder condition and the given bound.

The required number is:

4788","31","14","","","","4795"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:170","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 274 that leaves remainder 8 on division by 19.","255","Check numbers satisfying the remainder condition near the bound.

Answer:

255","19","8","","","","274"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:171","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 8291 that gives remainder 3 when divided by 13?","8284","Use the remainder condition and the given bound.

The required number is:

8284","13","3","","","","8291"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:172","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 155 that gives remainder 0 when divided by 5?","150","Check numbers satisfying the remainder condition near the bound.

Answer:

150","5","0","","","","155"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:173","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 0 when divided by 10. Find the greatest such number less than 70.","60","Use the remainder condition and the given bound.

The required number is:

60","10","0","","","","70"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:174","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 129 that gives remainder 4 when divided by 5?","124","Use the remainder condition and the given bound.

The required number is:

124","5","4","","","","129"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:175","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 19169 that leaves remainder 13 on division by 53.","19146","Check numbers satisfying the remainder condition near the bound.

Answer:

19146","53","13","","","","19169"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:176","CP-003","Hard","Bounded Search","QL-009","ES-006","A number leaves remainder 4 when divided by 27. Find the greatest such number less than 29394.","29380","Check numbers satisfying the remainder condition near the bound.

Answer:

29380","27","4","","","","29394"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:177","CP-003","Medium","Bounded Search","QL-010","ES-005","Find the greatest number below 7979 that leaves remainder 10 on division by 17.","7966","Use the remainder condition and the given bound.

The required number is:

7966","17","10","","","","7979"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:178","CP-003","Easy","Bounded Search","QL-009","ES-005","A number leaves remainder 17 when divided by 19. Find the greatest such number less than 93.","74","Use the remainder condition and the given bound.

The required number is:

74","19","17","","","","93"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:179","CP-003","Easy","Bounded Search","QL-011","ES-005","Which is the largest number less than 140 that gives remainder 1 when divided by 9?","136","Use the remainder condition and the given bound.

The required number is:

136","9","1","","","","140"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:180","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 405 that leaves remainder 2 on division by 8.","402","Use the remainder condition and the given bound.

The required number is:

402","8","2","","","","405"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:181","CP-003","Easy","Bounded Search","QL-011","ES-006","Which is the largest number less than 80 that gives remainder 1 when divided by 3?","79","Check numbers satisfying the remainder condition near the bound.

Answer:

79","3","1","","","","80"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:182","CP-003","Medium","Bounded Search","QL-010","ES-006","Find the greatest number below 4457 that leaves remainder 40 on division by 48.","4456","Check numbers satisfying the remainder condition near the bound.

Answer:

4456","48","40","","","","4457"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:183","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 8718 that gives remainder 5 when divided by 10?","8715","Use the remainder condition and the given bound.

The required number is:

8715","10","5","","","","8718"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:184","CP-003","Medium","Bounded Search","QL-010","ES-005","Find the greatest number below 6058 that leaves remainder 5 on division by 21.","6053","Use the remainder condition and the given bound.

The required number is:

6053","21","5","","","","6058"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:185","CP-003","Hard","Bounded Search","QL-010","ES-005","Find the greatest number below 8420 that leaves remainder 57 on division by 100.","8357","Use the remainder condition and the given bound.

The required number is:

8357","100","57","","","","8420"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:186","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 0 when divided by 6. Find the greatest such number less than 1557.","1554","Check numbers satisfying the remainder condition near the bound.

Answer:

1554","6","0","","","","1557"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:187","CP-003","Medium","Bounded Search","QL-011","ES-006","Which is the largest number less than 7630 that gives remainder 15 when divided by 28?","7603","Check numbers satisfying the remainder condition near the bound.

Answer:

7603","28","15","","","","7630"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:188","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 5538 that gives remainder 2 when divided by 40?","5522","Use the remainder condition and the given bound.

The required number is:

5522","40","2","","","","5538"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:189","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 87 that leaves remainder 3 on division by 6.","81","Use the remainder condition and the given bound.

The required number is:

81","6","3","","","","87"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:190","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 5055 that gives remainder 33 when divided by 47?","5015","Use the remainder condition and the given bound.

The required number is:

5015","47","33","","","","5055"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:191","CP-003","Medium","Bounded Search","QL-011","ES-005","Which is the largest number less than 9751 that gives remainder 2 when divided by 18?","9740","Use the remainder condition and the given bound.

The required number is:

9740","18","2","","","","9751"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:192","CP-003","Easy","Bounded Search","QL-010","ES-005","Find the greatest number below 409 that leaves remainder 13 on division by 16.","397","Use the remainder condition and the given bound.

The required number is:

397","16","13","","","","409"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:193","CP-003","Easy","Bounded Search","QL-010","ES-006","Find the greatest number below 456 that leaves remainder 4 on division by 6.","454","Check numbers satisfying the remainder condition near the bound.

Answer:

454","6","4","","","","456"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:194","CP-003","Hard","Bounded Search","QL-009","ES-005","A number leaves remainder 51 when divided by 99. Find the greatest such number less than 23318.","23316","Use the remainder condition and the given bound.

The required number is:

23316","99","51","","","","23318"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:195","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 4 when divided by 28. Find the greatest such number less than 2404.","2384","Check numbers satisfying the remainder condition near the bound.

Answer:

2384","28","4","","","","2404"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:196","CP-003","Hard","Bounded Search","QL-010","ES-006","Find the greatest number below 33759 that leaves remainder 1 on division by 40.","33721","Check numbers satisfying the remainder condition near the bound.

Answer:

33721","40","1","","","","33759"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:197","CP-003","Medium","Bounded Search","QL-009","ES-006","A number leaves remainder 0 when divided by 2. Find the greatest such number less than 9993.","9992","Check numbers satisfying the remainder condition near the bound.

Answer:

9992","2","0","","","","9993"
"NS-REM-002:CP-003:NS-REM-002-HUMAN-REVIEW-500:CP-003:198","CP-003","Easy","Bounded Search","QL-009","ES-006","A number leaves remainder 1 when divided by 2. Find the greatest such number less than 434.","433","Check numbers satisfying the remainder condition near the bound.

Answer:

433","2","1","","","","434"
