"Question ID","Canonical Problem","Difficulty","Topology","Question Language ID","Explanation Style ID","Question","Answer","Explanation","Divisor","Remainder","Quotient","Dividend","Lower Bound","Upper Bound"
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:100","CP-002","Easy","Bounded Search","QL-008","ES-006","Which is the smallest number above 139 that gives remainder 2 when divided by 5?","142","Check numbers satisfying the remainder condition near the bound.

Answer:

142","5","2","","","139",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:101","CP-002","Medium","Bounded Search","QL-007","ES-005","Find the least number greater than 1854 that leaves remainder 6 on division by 16.","1862","Use the remainder condition and the given bound.

The required number is:

1862","16","6","","","1854",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:102","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 17 when divided by 22. Find the smallest such number greater than 175.","193","Check numbers satisfying the remainder condition near the bound.

Answer:

193","22","17","","","175",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:103","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 12 when divided by 32. Find the smallest such number greater than 1004.","1036","Check numbers satisfying the remainder condition near the bound.

Answer:

1036","32","12","","","1004",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:104","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 17 when divided by 34. Find the smallest such number greater than 1526.","1547","Check numbers satisfying the remainder condition near the bound.

Answer:

1547","34","17","","","1526",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:105","CP-002","Easy","Bounded Search","QL-007","ES-006","Find the least number greater than 140 that leaves remainder 14 on division by 20.","154","Check numbers satisfying the remainder condition near the bound.

Answer:

154","20","14","","","140",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:106","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 6 when divided by 11. Find the smallest such number greater than 65.","72","Check numbers satisfying the remainder condition near the bound.

Answer:

72","11","6","","","65",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:107","CP-002","Hard","Bounded Search","QL-006","ES-006","A number leaves remainder 8 when divided by 10. Find the smallest such number greater than 1718.","1728","Check numbers satisfying the remainder condition near the bound.

Answer:

1728","10","8","","","1718",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:108","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 1631 that gives remainder 9 when divided by 10?","1639","Check numbers satisfying the remainder condition near the bound.

Answer:

1639","10","9","","","1631",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:109","CP-002","Medium","Bounded Search","QL-007","ES-005","Find the least number greater than 137 that leaves remainder 46 on division by 48.","142","Use the remainder condition and the given bound.

The required number is:

142","48","46","","","137",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:110","CP-002","Easy","Bounded Search","QL-007","ES-006","Find the least number greater than 61 that leaves remainder 14 on division by 19.","71","Check numbers satisfying the remainder condition near the bound.

Answer:

71","19","14","","","61",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:111","CP-002","Medium","Bounded Search","QL-008","ES-005","Which is the smallest number above 1137 that gives remainder 15 when divided by 22?","1159","Use the remainder condition and the given bound.

The required number is:

1159","22","15","","","1137",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:112","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 139 that gives remainder 0 when divided by 5?","140","Use the remainder condition and the given bound.

The required number is:

140","5","0","","","139",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:113","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 349 that gives remainder 1 when divided by 2?","351","Check numbers satisfying the remainder condition near the bound.

Answer:

351","2","1","","","349",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:114","CP-002","Hard","Bounded Search","QL-006","ES-005","A number leaves remainder 0 when divided by 8. Find the smallest such number greater than 8611.","8616","Use the remainder condition and the given bound.

The required number is:

8616","8","0","","","8611",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:115","CP-002","Medium","Bounded Search","QL-008","ES-005","Which is the smallest number above 188 that gives remainder 26 when divided by 45?","206","Use the remainder condition and the given bound.

The required number is:

206","45","26","","","188",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:116","CP-002","Hard","Bounded Search","QL-006","ES-005","A number leaves remainder 22 when divided by 36. Find the smallest such number greater than 7115.","7150","Use the remainder condition and the given bound.

The required number is:

7150","36","22","","","7115",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:117","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 13 when divided by 35. Find the smallest such number greater than 613.","643","Check numbers satisfying the remainder condition near the bound.

Answer:

643","35","13","","","613",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:118","CP-002","Hard","Bounded Search","QL-008","ES-005","Which is the smallest number above 9204 that gives remainder 4 when divided by 80?","9284","Use the remainder condition and the given bound.

The required number is:

9284","80","4","","","9204",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:119","CP-002","Hard","Bounded Search","QL-007","ES-006","Find the least number greater than 7745 that leaves remainder 10 on division by 15.","7750","Check numbers satisfying the remainder condition near the bound.

Answer:

7750","15","10","","","7745",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:120","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 2 when divided by 9. Find the smallest such number greater than 1055.","1064","Check numbers satisfying the remainder condition near the bound.

Answer:

1064","9","2","","","1055",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:121","CP-002","Easy","Bounded Search","QL-008","ES-006","Which is the smallest number above 144 that gives remainder 5 when divided by 9?","149","Check numbers satisfying the remainder condition near the bound.

Answer:

149","9","5","","","144",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:122","CP-002","Hard","Bounded Search","QL-007","ES-005","Find the least number greater than 6426 that leaves remainder 57 on division by 64.","6457","Use the remainder condition and the given bound.

The required number is:

6457","64","57","","","6426",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:123","CP-002","Medium","Bounded Search","QL-008","ES-005","Which is the smallest number above 1441 that gives remainder 36 when divided by 39?","1479","Use the remainder condition and the given bound.

The required number is:

1479","39","36","","","1441",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:124","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 54 that gives remainder 1 when divided by 2?","55","Use the remainder condition and the given bound.

The required number is:

55","2","1","","","54",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:125","CP-002","Hard","Bounded Search","QL-006","ES-005","A number leaves remainder 19 when divided by 61. Find the smallest such number greater than 9808.","9840","Use the remainder condition and the given bound.

The required number is:

9840","61","19","","","9808",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:126","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 1 when divided by 2. Find the smallest such number greater than 1384.","1385","Check numbers satisfying the remainder condition near the bound.

Answer:

1385","2","1","","","1384",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:127","CP-002","Medium","Bounded Search","QL-008","ES-005","Which is the smallest number above 338 that gives remainder 12 when divided by 49?","355","Use the remainder condition and the given bound.

The required number is:

355","49","12","","","338",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:128","CP-002","Easy","Bounded Search","QL-007","ES-006","Find the least number greater than 39 that leaves remainder 3 on division by 20.","43","Check numbers satisfying the remainder condition near the bound.

Answer:

43","20","3","","","39",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:129","CP-002","Medium","Bounded Search","QL-006","ES-005","A number leaves remainder 9 when divided by 41. Find the smallest such number greater than 883.","911","Use the remainder condition and the given bound.

The required number is:

911","41","9","","","883",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:130","CP-002","Medium","Bounded Search","QL-008","ES-005","Which is the smallest number above 617 that gives remainder 4 when divided by 21?","634","Use the remainder condition and the given bound.

The required number is:

634","21","4","","","617",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:131","CP-002","Easy","Bounded Search","QL-006","ES-005","A number leaves remainder 9 when divided by 15. Find the smallest such number greater than 160.","174","Use the remainder condition and the given bound.

The required number is:

174","15","9","","","160",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:132","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 371 that gives remainder 4 when divided by 6?","376","Check numbers satisfying the remainder condition near the bound.

Answer:

376","6","4","","","371",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:133","CP-002","Medium","Bounded Search","QL-008","ES-005","Which is the smallest number above 1794 that gives remainder 18 when divided by 29?","1816","Use the remainder condition and the given bound.

The required number is:

1816","29","18","","","1794",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:134","CP-002","Hard","Bounded Search","QL-007","ES-005","Find the least number greater than 7598 that leaves remainder 6 on division by 23.","7619","Use the remainder condition and the given bound.

The required number is:

7619","23","6","","","7598",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:135","CP-002","Medium","Bounded Search","QL-007","ES-006","Find the least number greater than 549 that leaves remainder 21 on division by 28.","553","Check numbers satisfying the remainder condition near the bound.

Answer:

553","28","21","","","549",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:136","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 31 that gives remainder 2 when divided by 6?","32","Use the remainder condition and the given bound.

The required number is:

32","6","2","","","31",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:137","CP-002","Medium","Bounded Search","QL-008","ES-005","Which is the smallest number above 1116 that gives remainder 9 when divided by 30?","1119","Use the remainder condition and the given bound.

The required number is:

1119","30","9","","","1116",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:138","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 0 when divided by 14. Find the smallest such number greater than 151.","154","Check numbers satisfying the remainder condition near the bound.

Answer:

154","14","0","","","151",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:139","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 31 that gives remainder 7 when divided by 13?","33","Use the remainder condition and the given bound.

The required number is:

33","13","7","","","31",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:140","CP-002","Easy","Bounded Search","QL-006","ES-005","A number leaves remainder 3 when divided by 6. Find the smallest such number greater than 11.","15","Use the remainder condition and the given bound.

The required number is:

15","6","3","","","11",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:141","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 0 when divided by 2. Find the smallest such number greater than 78.","80","Check numbers satisfying the remainder condition near the bound.

Answer:

80","2","0","","","78",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:142","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 148 that gives remainder 0 when divided by 7?","154","Use the remainder condition and the given bound.

The required number is:

154","7","0","","","148",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:143","CP-002","Hard","Bounded Search","QL-008","ES-006","Which is the smallest number above 3066 that gives remainder 9 when divided by 17?","3069","Check numbers satisfying the remainder condition near the bound.

Answer:

3069","17","9","","","3066",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:144","CP-002","Easy","Bounded Search","QL-006","ES-005","A number leaves remainder 1 when divided by 4. Find the smallest such number greater than 122.","125","Use the remainder condition and the given bound.

The required number is:

125","4","1","","","122",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:145","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 22 when divided by 35. Find the smallest such number greater than 1558.","1562","Check numbers satisfying the remainder condition near the bound.

Answer:

1562","35","22","","","1558",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:146","CP-002","Medium","Bounded Search","QL-008","ES-005","Which is the smallest number above 699 that gives remainder 11 when divided by 23?","701","Use the remainder condition and the given bound.

The required number is:

701","23","11","","","699",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:147","CP-002","Medium","Bounded Search","QL-006","ES-005","A number leaves remainder 11 when divided by 33. Find the smallest such number greater than 819.","836","Use the remainder condition and the given bound.

The required number is:

836","33","11","","","819",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:148","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 830 that gives remainder 7 when divided by 30?","847","Check numbers satisfying the remainder condition near the bound.

Answer:

847","30","7","","","830",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:149","CP-002","Medium","Bounded Search","QL-006","ES-005","A number leaves remainder 2 when divided by 5. Find the smallest such number greater than 761.","762","Use the remainder condition and the given bound.

The required number is:

762","5","2","","","761",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:150","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 0 when divided by 8. Find the smallest such number greater than 108.","112","Check numbers satisfying the remainder condition near the bound.

Answer:

112","8","0","","","108",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:151","CP-002","Hard","Bounded Search","QL-007","ES-006","Find the least number greater than 4122 that leaves remainder 46 on division by 75.","4171","Check numbers satisfying the remainder condition near the bound.

Answer:

4171","75","46","","","4122",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:152","CP-002","Hard","Bounded Search","QL-007","ES-005","Find the least number greater than 9953 that leaves remainder 4 on division by 50.","9954","Use the remainder condition and the given bound.

The required number is:

9954","50","4","","","9953",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:153","CP-002","Easy","Bounded Search","QL-008","ES-006","Which is the smallest number above 58 that gives remainder 9 when divided by 12?","69","Check numbers satisfying the remainder condition near the bound.

Answer:

69","12","9","","","58",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:154","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 901 that gives remainder 18 when divided by 46?","938","Check numbers satisfying the remainder condition near the bound.

Answer:

938","46","18","","","901",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:155","CP-002","Hard","Bounded Search","QL-007","ES-006","Find the least number greater than 3733 that leaves remainder 12 on division by 31.","3763","Check numbers satisfying the remainder condition near the bound.

Answer:

3763","31","12","","","3733",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:156","CP-002","Easy","Bounded Search","QL-007","ES-005","Find the least number greater than 92 that leaves remainder 0 on division by 2.","94","Use the remainder condition and the given bound.

The required number is:

94","2","0","","","92",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:157","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 13 when divided by 16. Find the smallest such number greater than 29.","45","Check numbers satisfying the remainder condition near the bound.

Answer:

45","16","13","","","29",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:158","CP-002","Hard","Bounded Search","QL-008","ES-005","Which is the smallest number above 3059 that gives remainder 47 when divided by 51?","3107","Use the remainder condition and the given bound.

The required number is:

3107","51","47","","","3059",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:159","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 108 that gives remainder 13 when divided by 15?","118","Use the remainder condition and the given bound.

The required number is:

118","15","13","","","108",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:160","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 594 that gives remainder 1 when divided by 31?","621","Check numbers satisfying the remainder condition near the bound.

Answer:

621","31","1","","","594",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:161","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 16 when divided by 20. Find the smallest such number greater than 191.","196","Check numbers satisfying the remainder condition near the bound.

Answer:

196","20","16","","","191",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:162","CP-002","Medium","Bounded Search","QL-006","ES-005","A number leaves remainder 4 when divided by 35. Find the smallest such number greater than 868.","879","Use the remainder condition and the given bound.

The required number is:

879","35","4","","","868",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:163","CP-002","Hard","Bounded Search","QL-006","ES-006","A number leaves remainder 0 when divided by 2. Find the smallest such number greater than 7703.","7704","Check numbers satisfying the remainder condition near the bound.

Answer:

7704","2","0","","","7703",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:164","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 271 that gives remainder 11 when divided by 18?","281","Check numbers satisfying the remainder condition near the bound.

Answer:

281","18","11","","","271",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:165","CP-002","Medium","Bounded Search","QL-007","ES-006","Find the least number greater than 1392 that leaves remainder 34 on division by 50.","1434","Check numbers satisfying the remainder condition near the bound.

Answer:

1434","50","34","","","1392",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:166","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 20 that gives remainder 7 when divided by 15?","22","Use the remainder condition and the given bound.

The required number is:

22","15","7","","","20",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:167","CP-002","Easy","Bounded Search","QL-007","ES-006","Find the least number greater than 148 that leaves remainder 7 on division by 13.","150","Check numbers satisfying the remainder condition near the bound.

Answer:

150","13","7","","","148",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:168","CP-002","Hard","Bounded Search","QL-006","ES-006","A number leaves remainder 0 when divided by 3. Find the smallest such number greater than 6266.","6267","Check numbers satisfying the remainder condition near the bound.

Answer:

6267","3","0","","","6266",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:169","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 4 when divided by 8. Find the smallest such number greater than 151.","156","Check numbers satisfying the remainder condition near the bound.

Answer:

156","8","4","","","151",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:170","CP-002","Easy","Bounded Search","QL-008","ES-006","Which is the smallest number above 196 that gives remainder 2 when divided by 6?","200","Check numbers satisfying the remainder condition near the bound.

Answer:

200","6","2","","","196",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:171","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 1 when divided by 8. Find the smallest such number greater than 1155.","1161","Check numbers satisfying the remainder condition near the bound.

Answer:

1161","8","1","","","1155",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:172","CP-002","Hard","Bounded Search","QL-007","ES-005","Find the least number greater than 4977 that leaves remainder 73 on division by 93.","5002","Use the remainder condition and the given bound.

The required number is:

5002","93","73","","","4977",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:173","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 7 when divided by 16. Find the smallest such number greater than 121.","135","Check numbers satisfying the remainder condition near the bound.

Answer:

135","16","7","","","121",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:174","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 1483 that gives remainder 16 when divided by 39?","1498","Check numbers satisfying the remainder condition near the bound.

Answer:

1498","39","16","","","1483",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:175","CP-002","Easy","Bounded Search","QL-007","ES-006","Find the least number greater than 151 that leaves remainder 9 on division by 10.","159","Check numbers satisfying the remainder condition near the bound.

Answer:

159","10","9","","","151",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:176","CP-002","Medium","Bounded Search","QL-007","ES-006","Find the least number greater than 657 that leaves remainder 0 on division by 6.","660","Check numbers satisfying the remainder condition near the bound.

Answer:

660","6","0","","","657",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:177","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 15 when divided by 35. Find the smallest such number greater than 1729.","1730","Check numbers satisfying the remainder condition near the bound.

Answer:

1730","35","15","","","1729",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:178","CP-002","Hard","Bounded Search","QL-008","ES-005","Which is the smallest number above 1982 that gives remainder 26 when divided by 92?","2050","Use the remainder condition and the given bound.

The required number is:

2050","92","26","","","1982",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:179","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 164 that gives remainder 5 when divided by 18?","167","Use the remainder condition and the given bound.

The required number is:

167","18","5","","","164",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:180","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 5 when divided by 8. Find the smallest such number greater than 65.","69","Check numbers satisfying the remainder condition near the bound.

Answer:

69","8","5","","","65",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:181","CP-002","Hard","Bounded Search","QL-008","ES-006","Which is the smallest number above 8668 that gives remainder 2 when divided by 52?","8686","Check numbers satisfying the remainder condition near the bound.

Answer:

8686","52","2","","","8668",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:182","CP-002","Medium","Bounded Search","QL-008","ES-006","Which is the smallest number above 1445 that gives remainder 3 when divided by 8?","1451","Check numbers satisfying the remainder condition near the bound.

Answer:

1451","8","3","","","1445",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:183","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 26 when divided by 35. Find the smallest such number greater than 1072.","1076","Check numbers satisfying the remainder condition near the bound.

Answer:

1076","35","26","","","1072",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:184","CP-002","Medium","Bounded Search","QL-007","ES-005","Find the least number greater than 1838 that leaves remainder 17 on division by 28.","1865","Use the remainder condition and the given bound.

The required number is:

1865","28","17","","","1838",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:185","CP-002","Easy","Bounded Search","QL-006","ES-005","A number leaves remainder 0 when divided by 2. Find the smallest such number greater than 51.","52","Use the remainder condition and the given bound.

The required number is:

52","2","0","","","51",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:186","CP-002","Hard","Bounded Search","QL-007","ES-006","Find the least number greater than 6776 that leaves remainder 31 on division by 52.","6791","Check numbers satisfying the remainder condition near the bound.

Answer:

6791","52","31","","","6776",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:187","CP-002","Easy","Bounded Search","QL-008","ES-005","Which is the smallest number above 64 that gives remainder 4 when divided by 13?","69","Use the remainder condition and the given bound.

The required number is:

69","13","4","","","64",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:188","CP-002","Medium","Bounded Search","QL-007","ES-005","Find the least number greater than 1903 that leaves remainder 22 on division by 25.","1922","Use the remainder condition and the given bound.

The required number is:

1922","25","22","","","1903",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:189","CP-002","Easy","Bounded Search","QL-007","ES-006","Find the least number greater than 195 that leaves remainder 6 on division by 16.","198","Check numbers satisfying the remainder condition near the bound.

Answer:

198","16","6","","","195",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:190","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 4 when divided by 8. Find the smallest such number greater than 199.","204","Check numbers satisfying the remainder condition near the bound.

Answer:

204","8","4","","","199",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:191","CP-002","Hard","Bounded Search","QL-008","ES-006","Which is the smallest number above 7899 that gives remainder 3 when divided by 4?","7903","Check numbers satisfying the remainder condition near the bound.

Answer:

7903","4","3","","","7899",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:192","CP-002","Easy","Bounded Search","QL-007","ES-006","Find the least number greater than 181 that leaves remainder 7 on division by 17.","194","Check numbers satisfying the remainder condition near the bound.

Answer:

194","17","7","","","181",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:193","CP-002","Hard","Bounded Search","QL-008","ES-006","Which is the smallest number above 5052 that gives remainder 5 when divided by 12?","5057","Check numbers satisfying the remainder condition near the bound.

Answer:

5057","12","5","","","5052",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:194","CP-002","Medium","Bounded Search","QL-007","ES-005","Find the least number greater than 512 that leaves remainder 10 on division by 15.","520","Use the remainder condition and the given bound.

The required number is:

520","15","10","","","512",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:195","CP-002","Easy","Bounded Search","QL-006","ES-005","A number leaves remainder 3 when divided by 6. Find the smallest such number greater than 51.","57","Use the remainder condition and the given bound.

The required number is:

57","6","3","","","51",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:196","CP-002","Medium","Bounded Search","QL-007","ES-006","Find the least number greater than 1892 that leaves remainder 18 on division by 32.","1906","Check numbers satisfying the remainder condition near the bound.

Answer:

1906","32","18","","","1892",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:197","CP-002","Easy","Bounded Search","QL-007","ES-006","Find the least number greater than 71 that leaves remainder 0 on division by 3.","72","Check numbers satisfying the remainder condition near the bound.

Answer:

72","3","0","","","71",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:198","CP-002","Medium","Bounded Search","QL-006","ES-006","A number leaves remainder 0 when divided by 38. Find the smallest such number greater than 1212.","1216","Check numbers satisfying the remainder condition near the bound.

Answer:

1216","38","0","","","1212",""
"NS-REM-002:CP-002:NS-REM-002-HUMAN-REVIEW-500:CP-002:199","CP-002","Easy","Bounded Search","QL-006","ES-006","A number leaves remainder 2 when divided by 7. Find the smallest such number greater than 66.","72","Check numbers satisfying the remainder condition near the bound.

Answer:

72","7","2","","","66",""
