"packageId","cpId","qlId","taskKind","primaryQuestionId","primarySeed","primaryFingerprint","primaryStem","variantQuestionId","variantSeed","variantFingerprint","variantStem","sameStem"
"RAP-003","RAP-CP-014","RAP-QL-924","agePastSumAndPresentRatio","RAP-CP-014:RAP-QL-924:rap-003:human-review:RAP-QL-924:0:RAP-CP-014:0","rap-003:human-review:RAP-QL-924:0:RAP-CP-014:0","fnv1a-5a72d0bb","The present ages of Aman and Bhavna are in the ratio 3:2. 3 years ago, their total age was 19 years. Find Bhavna's present age.","RAP-CP-014:RAP-QL-924:rap-003:same-ql-diversity:RAP-QL-924:7:RAP-CP-014:0","rap-003:same-ql-diversity:RAP-QL-924:7:RAP-CP-014:0","fnv1a-c28168d9","The present ages of Sahil and Ritika are in the ratio 3:2. 10 years ago, their total age was 40 years. Find Ritika's present age.","false"
"RAP-003","RAP-CP-014","RAP-QL-925","ageFutureRatioFromPresent","RAP-CP-014:RAP-QL-925:rap-003:human-review:RAP-QL-925:0:RAP-CP-014:0","rap-003:human-review:RAP-QL-925:0:RAP-CP-014:0","fnv1a-b5b8c526","Aman is 42 years old and Bhavna is 14 years old. Find their age ratio after 7 years.","RAP-CP-014:RAP-QL-925:rap-003:same-ql-diversity:RAP-QL-925:7:RAP-CP-014:0","rap-003:same-ql-diversity:RAP-QL-925:7:RAP-CP-014:0","fnv1a-d33f19c2","Sahil is 91 years old and Ritika is 35 years old. Find their age ratio after 15 years.","false"
"RAP-003","RAP-CP-014","RAP-QL-926","agePastRatioFromPresent","RAP-CP-014:RAP-QL-926:rap-003:human-review:RAP-QL-926:0:RAP-CP-014:0","rap-003:human-review:RAP-QL-926:0:RAP-CP-014:0","fnv1a-b5b8c526","Aman is 42 years old and Bhavna is 14 years old. Find their age ratio 7 years ago.","RAP-CP-014:RAP-QL-926:rap-003:same-ql-diversity:RAP-QL-926:7:RAP-CP-014:0","rap-003:same-ql-diversity:RAP-QL-926:7:RAP-CP-014:0","fnv1a-d33f19c2","Sahil is 91 years old and Ritika is 35 years old. Find their age ratio 15 years ago.","false"
"RAP-003","RAP-CP-014","RAP-QL-927","ageDoubleHalfWording","RAP-CP-014:RAP-QL-927:rap-003:human-review:RAP-QL-927:0:RAP-CP-014:0","rap-003:human-review:RAP-QL-927:0:RAP-CP-014:0","fnv1a-79b5dda1","The present ages of Aman and Bhavna are in the ratio 5:2. After 5 years, Aman will be 2 times as old as Bhavna. Find the present age of Bhavna.","RAP-CP-014:RAP-QL-927:rap-003:same-ql-diversity:RAP-QL-927:7:RAP-CP-014:0","rap-003:same-ql-diversity:RAP-QL-927:7:RAP-CP-014:0","fnv1a-31b31cdb","The present ages of Sahil and Ritika are in the ratio 5:2. After 12 years, Sahil will be 2 times as old as Ritika. Find the present age of Ritika.","false"
"RAP-003","RAP-CP-014","RAP-QL-928","agePresentFromFutureRatio","RAP-CP-014:RAP-QL-928:rap-003:human-review:RAP-QL-928:0:RAP-CP-014:0","rap-003:human-review:RAP-QL-928:0:RAP-CP-014:0","fnv1a-58cdbfe8","The present ages of Aman and Bhavna are in the ratio 5:2. After 5 years, their ratio will be 2:1. Find the present age of Bhavna.","RAP-CP-014:RAP-QL-928:rap-003:same-ql-diversity:RAP-QL-928:7:RAP-CP-014:0","rap-003:same-ql-diversity:RAP-QL-928:7:RAP-CP-014:0","fnv1a-ca55df10","The present ages of Sahil and Ritika are in the ratio 5:2. After 12 years, their ratio will be 2:1. Find the present age of Ritika.","false"
"RAP-003","RAP-CP-014","RAP-QL-929","agePresentFromPastRatio","RAP-CP-014:RAP-QL-929:rap-003:human-review:RAP-QL-929:0:RAP-CP-014:0","rap-003:human-review:RAP-QL-929:0:RAP-CP-014:0","fnv1a-9525747c","The present ages of Aman and Bhavna are in the ratio 3:1. 3 years ago, their ratio was 5:1. Find the present age of Bhavna.","RAP-CP-014:RAP-QL-929:rap-003:same-ql-diversity:RAP-QL-929:7:RAP-CP-014:0","rap-003:same-ql-diversity:RAP-QL-929:7:RAP-CP-014:0","fnv1a-62e0c21a","The present ages of Sahil and Ritika are in the ratio 3:1. 10 years ago, their ratio was 5:1. Find the present age of Ritika.","false"
"RAP-003","RAP-CP-014","RAP-QL-930","agePresentFromFutureRatio","RAP-CP-014:RAP-QL-930:rap-003:human-review:RAP-QL-930:0:RAP-CP-014:0","rap-003:human-review:RAP-QL-930:0:RAP-CP-014:0","fnv1a-070cdf74","Aman and Bhavna have present ages in the ratio 4:2. After 4 years, their ratio will be 5:3. Find the present age of Aman.","RAP-CP-014:RAP-QL-930:rap-003:same-ql-diversity:RAP-QL-930:7:RAP-CP-014:0","rap-003:same-ql-diversity:RAP-QL-930:7:RAP-CP-014:0","fnv1a-e24812a2","Sahil and Ritika have present ages in the ratio 4:2. After 11 years, their ratio will be 5:3. Find the present age of Sahil.","false"
"RAP-003","RAP-CP-015","RAP-QL-951","incomeExpenditureSavingsRatio","RAP-CP-015:RAP-QL-951:rap-003:human-review:RAP-QL-951:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-951:0:RAP-CP-015:0","fnv1a-f46da442","The incomes of Aman and Bhavna are in the ratio 5:4, and their expenditures are in the ratio 3:2. If the income unit is Rs. 6000 and the expenditure unit is Rs. 7000, find the ratio of their savings.","RAP-CP-015:RAP-QL-951:rap-003:same-ql-diversity:RAP-QL-951:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-951:7:RAP-CP-015:0","fnv1a-5088d645","The incomes of Person A and Person B are in the ratio 9:8, and their expenditures are in the ratio 5:4. If the income unit is Rs. 32000 and the expenditure unit is Rs. 56000, find the ratio of their savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-952","incomeExpenditureEqualSavings","RAP-CP-015:RAP-QL-952:rap-003:human-review:RAP-QL-952:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-952:0:RAP-CP-015:0","fnv1a-16685efd","The incomes of Aman and Bhavna are in the ratio 3:4, and their expenditures are in the ratio 2:3. Their savings are equal. If Aman's income is Rs. 30000, find Bhavna's savings.","RAP-CP-015:RAP-QL-952:rap-003:same-ql-diversity:RAP-QL-952:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-952:7:RAP-CP-015:0","fnv1a-c266c16f","The incomes of Ravi and Sunita are in the ratio 5:6, and their expenditures are in the ratio 3:4. Their savings are equal. If Ravi's income is Rs. 400000, find Ravi's savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-953","incomeFromSavingsRatio","RAP-CP-015:RAP-QL-953:rap-003:human-review:RAP-QL-953:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-953:0:RAP-CP-015:0","fnv1a-3b5c9d8c","The incomes of Person A and Person B are in the ratio 7:8, their expenditures are in the ratio 4:5, and their savings are in the ratio 3:3. If Person B's expenditure is Rs. 25000, find Person A's income.","RAP-CP-015:RAP-QL-953:rap-003:same-ql-diversity:RAP-QL-953:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-953:7:RAP-CP-015:0","fnv1a-168a2514","The incomes of Person A and Person B are in the ratio 7:8, their expenditures are in the ratio 4:5, and their savings are in the ratio 3:3. If Person B's expenditure is Rs. 200000, find Person B's income.","false"
"RAP-003","RAP-CP-015","RAP-QL-954","expenditureFromSavingsRatio","RAP-CP-015:RAP-QL-954:rap-003:human-review:RAP-QL-954:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-954:0:RAP-CP-015:0","fnv1a-d162dfad","The incomes of Ravi and Sunita are in the ratio 4:5, their expenditures are in the ratio 2:3, and their savings are in the ratio 2:2. If Ravi's income is Rs. 24000, find Sunita's expenditure.","RAP-CP-015:RAP-QL-954:rap-003:same-ql-diversity:RAP-QL-954:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-954:7:RAP-CP-015:0","fnv1a-5355ffbf","The incomes of Ravi and Sunita are in the ratio 4:5, their expenditures are in the ratio 2:3, and their savings are in the ratio 2:2. If Ravi's income is Rs. 192000, find Ravi's expenditure.","false"
"RAP-003","RAP-CP-015","RAP-QL-955","incomeExpenditureSavingsRatio","RAP-CP-015:RAP-QL-955:rap-003:human-review:RAP-QL-955:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-955:0:RAP-CP-015:0","fnv1a-e95c8174","Ravi and Sunita have incomes in the ratio 7:5. Their expenditures are in the ratio 4:3. With income unit Rs. 5000 and expenditure unit Rs. 6000, find the ratio of their savings.","RAP-CP-015:RAP-QL-955:rap-003:same-ql-diversity:RAP-QL-955:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-955:7:RAP-CP-015:0","fnv1a-5088d645","Person A and Person B have incomes in the ratio 9:8. Their expenditures are in the ratio 5:4. With income unit Rs. 32000 and expenditure unit Rs. 56000, find the ratio of their savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-957","incomeExpenditureEqualSavings","RAP-CP-015:RAP-QL-957:rap-003:human-review:RAP-QL-957:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-957:0:RAP-CP-015:0","fnv1a-a2c956a4","The incomes of Ravi and Sunita are in the ratio 4:5, and their expenditures are in the ratio 3:4. Their savings are equal. If Sunita's expenditure is Rs. 24000, find Ravi's savings.","RAP-CP-015:RAP-QL-957:rap-003:same-ql-diversity:RAP-QL-957:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-957:7:RAP-CP-015:0","fnv1a-70029376","The incomes of Ravi and Sunita are in the ratio 32:40, and their expenditures are in the ratio 24:32. Their savings are equal. If Sunita's expenditure is Rs. 192000, find Ravi's savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-958","incomeFromSavingsRatio","RAP-CP-015:RAP-QL-958:rap-003:human-review:RAP-QL-958:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-958:0:RAP-CP-015:0","fnv1a-eefd8294","The expenditures of Aman and Bhavna are in the ratio 3:4, and their savings are in the ratio 2:3. If expenditure units are Rs. 5000 and savings units are Rs. 4000, find their income ratio.","RAP-CP-015:RAP-QL-958:rap-003:same-ql-diversity:RAP-QL-958:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-958:7:RAP-CP-015:0","fnv1a-92698ad4","The expenditures of Aman and Bhavna are in the ratio 24:32, and their savings are in the ratio 16:24. If expenditure units are Rs. 40000 and savings units are Rs. 32000, find their income ratio.","false"
"RAP-003","RAP-CP-015","RAP-QL-959","expenditureFromSavingsRatio","RAP-CP-015:RAP-QL-959:rap-003:human-review:RAP-QL-959:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-959:0:RAP-CP-015:0","fnv1a-e1796595","The incomes of Aman and Bhavna are in the ratio 5:7, and their savings are in the ratio 2:3. If income units are Rs. 6000 and savings units are Rs. 5000, find their expenditure ratio.","RAP-CP-015:RAP-QL-959:rap-003:same-ql-diversity:RAP-QL-959:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-959:7:RAP-CP-015:0","fnv1a-1b735961","The incomes of Aman and Bhavna are in the ratio 40:56, and their savings are in the ratio 16:24. If income units are Rs. 48000 and savings units are Rs. 40000, find their expenditure ratio.","false"
"RAP-003","RAP-CP-015","RAP-QL-960","incomeExpenseDifferenceSavings","RAP-CP-015:RAP-QL-960:rap-003:human-review:RAP-QL-960:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-960:0:RAP-CP-015:0","fnv1a-a7710169","Use the same common unit for both ratios. The incomes of Aman and Bhavna are in the ratio 9:7, while their expenditures are in the ratio 5:2. If the difference between their savings is Rs. 4000, find Aman's income.","RAP-CP-015:RAP-QL-960:rap-003:same-ql-diversity:RAP-QL-960:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-960:7:RAP-CP-015:0","fnv1a-cdd9afa2","Use the same common unit for both ratios. The incomes of Aman and Bhavna are in the ratio 72:56, while their expenditures are in the ratio 40:16. If the difference between their savings is Rs. 32000, find Aman's income.","false"
"RAP-003","RAP-CP-015","RAP-QL-961","incomeExpenseSumSavings","RAP-CP-015:RAP-QL-961:rap-003:human-review:RAP-QL-961:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-961:0:RAP-CP-015:0","fnv1a-b804ec8f","Use the same common unit for both ratios. The incomes of Ravi and Sunita are in the ratio 8:7, and expenditures are in the ratio 5:3. If their total savings are Rs. 28000, find Sunita's expenditure.","RAP-CP-015:RAP-QL-961:rap-003:same-ql-diversity:RAP-QL-961:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-961:7:RAP-CP-015:0","fnv1a-cf548901","Use the same common unit for both ratios. The incomes of Ravi and Sunita are in the ratio 64:56, and expenditures are in the ratio 40:24. If their total savings are Rs. 224000, find Sunita's expenditure.","false"
"RAP-003","RAP-CP-015","RAP-QL-962","incomeExpenseOneSavesPercent","RAP-CP-015:RAP-QL-962:rap-003:human-review:RAP-QL-962:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-962:0:RAP-CP-015:0","fnv1a-d911e2e7","The incomes of Aman and Bhavna are in the ratio 4:5. Aman saves 25% of income and Bhavna saves 20% of income. Find the ratio of their savings.","RAP-CP-015:RAP-QL-962:rap-003:same-ql-diversity:RAP-QL-962:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-962:7:RAP-CP-015:0","fnv1a-12bb43d5","The incomes of Aman and Bhavna are in the ratio 32:40. Aman saves 25% of income and Bhavna saves 20% of income. Find the ratio of their savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-963","incomeExpenseFindSavingsPercent","RAP-CP-015:RAP-QL-963:rap-003:human-review:RAP-QL-963:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-963:0:RAP-CP-015:0","fnv1a-b5f7647a","The incomes of Aman and Bhavna are in the ratio 5:6, and their expenditures are in the ratio 3:4. If income unit is Rs. 10000 and expenditure unit is Rs. 9000, find Aman's saving as a percentage of income.","RAP-CP-015:RAP-QL-963:rap-003:same-ql-diversity:RAP-QL-963:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-963:7:RAP-CP-015:0","fnv1a-418a0af2","The incomes of Aman and Bhavna are in the ratio 40:48, and their expenditures are in the ratio 24:32. If income unit is Rs. 80000 and expenditure unit is Rs. 72000, find Aman's saving as a percentage of income.","false"
"RAP-003","RAP-CP-015","RAP-QL-964","familyIncomeExpenditure","RAP-CP-015:RAP-QL-964:rap-003:human-review:RAP-QL-964:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-964:0:RAP-CP-015:0","fnv1a-8558a027","Two families, Family A and Family B, have incomes in the ratio 5:7 and expenditures in the ratio 3:5. If income unit is Rs. 12000 and expenditure unit is Rs. 10000, find their combined savings.","RAP-CP-015:RAP-QL-964:rap-003:same-ql-diversity:RAP-QL-964:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-964:7:RAP-CP-015:0","fnv1a-96275717","Two families, Family A and Family B, have incomes in the ratio 40:56 and expenditures in the ratio 24:40. If income unit is Rs. 96000 and expenditure unit is Rs. 80000, find their combined savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-965","salarySpendingSavings","RAP-CP-015:RAP-QL-965:rap-003:human-review:RAP-QL-965:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-965:0:RAP-CP-015:0","fnv1a-8cf91057","The salaries of Aman and Bhavna are in the ratio 6:5, and their spending is in the ratio 4:2. The same common unit for both ratios is Rs. 8000. Find the difference between their savings.","RAP-CP-015:RAP-QL-965:rap-003:same-ql-diversity:RAP-QL-965:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-965:7:RAP-CP-015:0","fnv1a-261b9b92","The salaries of Aman and Bhavna are in the ratio 48:40, and their spending is in the ratio 32:16. The same common unit for both ratios is Rs. 64000. Find the difference between their savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-966","shopRevenueCostProfit","RAP-CP-015:RAP-QL-966:rap-003:human-review:RAP-QL-966:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-966:0:RAP-CP-015:0","fnv1a-899e1640","The revenues of Shop A and Shop B are in the ratio 7:8, and their costs are in the ratio 5:6. If revenue unit is Rs. 10000 and cost unit is Rs. 9000, find their profit ratio.","RAP-CP-015:RAP-QL-966:rap-003:same-ql-diversity:RAP-QL-966:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-966:7:RAP-CP-015:0","fnv1a-29de05ad","The revenues of Shop A and Shop B are in the ratio 56:64, and their costs are in the ratio 40:48. If revenue unit is Rs. 10000 and cost unit is Rs. 9000, find their profit ratio.","false"
"RAP-003","RAP-CP-015","RAP-QL-967","equalIncomeDifferentExpense","RAP-CP-015:RAP-QL-967:rap-003:human-review:RAP-QL-967:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-967:0:RAP-CP-015:0","fnv1a-b5b45d1d","Aman and Bhavna have equal incomes of Rs. 50000. Their expenditures are in the ratio 3:4, with each expenditure unit equal to Rs. 8000. Find the ratio of their savings.","RAP-CP-015:RAP-QL-967:rap-003:same-ql-diversity:RAP-QL-967:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-967:7:RAP-CP-015:0","fnv1a-2fc424f2","Aman and Bhavna have equal incomes of Rs. 400000. Their expenditures are in the ratio 3:4, with each expenditure unit equal to Rs. 64000. Find the ratio of their savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-968","equalExpenseDifferentIncome","RAP-CP-015:RAP-QL-968:rap-003:human-review:RAP-QL-968:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-968:0:RAP-CP-015:0","fnv1a-6c18f15b","Aman and Bhavna have equal expenditures of Rs. 24000. Their incomes are in the ratio 5:6, with each income unit equal to Rs. 8000. Find the ratio of their savings.","RAP-CP-015:RAP-QL-968:rap-003:same-ql-diversity:RAP-QL-968:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-968:7:RAP-CP-015:0","fnv1a-88d0ac4e","Aman and Bhavna have equal expenditures of Rs. 192000. Their incomes are in the ratio 40:48, with each income unit equal to Rs. 64000. Find the ratio of their savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-969","pocketMoneySpending","RAP-CP-015:RAP-QL-969:rap-003:human-review:RAP-QL-969:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-969:0:RAP-CP-015:0","fnv1a-0b6b0625","The pocket money of Student A and Student B is in the ratio 5:4, and their spending is in the ratio 3:2. If income and spending units are Rs. 1000 and Rs. 1000, find their savings ratio.","RAP-CP-015:RAP-QL-969:rap-003:same-ql-diversity:RAP-QL-969:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-969:7:RAP-CP-015:0","fnv1a-29439927","The pocket money of Student A and Student B is in the ratio 40:32, and their spending is in the ratio 24:16. If income and spending units are Rs. 8000 and Rs. 8000, find their savings ratio.","false"
"RAP-003","RAP-CP-015","RAP-QL-970","givenOneSavesMore","RAP-CP-015:RAP-QL-970:rap-003:human-review:RAP-QL-970:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-970:0:RAP-CP-015:0","fnv1a-36a6e5e8","The incomes of Aman and Bhavna are in the ratio 9:7, and their expenditures are in the ratio 5:2. The same common unit is used for both ratios. If one saves Rs. 4000 more than the other, find Bhavna's income.","RAP-CP-015:RAP-QL-970:rap-003:same-ql-diversity:RAP-QL-970:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-970:7:RAP-CP-015:0","fnv1a-92682cdb","The incomes of Aman and Bhavna are in the ratio 72:56, and their expenditures are in the ratio 40:16. The same common unit is used for both ratios. If one saves Rs. 32000 more than the other, find Bhavna's income.","false"
"RAP-003","RAP-CP-015","RAP-QL-971","givenOneSpendsMore","RAP-CP-015:RAP-QL-971:rap-003:human-review:RAP-QL-971:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-971:0:RAP-CP-015:0","fnv1a-a346f3fa","Use the same common unit for both ratios. The incomes of Aman and Bhavna are in the ratio 8:7, and their expenditures are in the ratio 3:5. If the difference in expenditure is Rs. 6000, find Aman's savings.","RAP-CP-015:RAP-QL-971:rap-003:same-ql-diversity:RAP-QL-971:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-971:7:RAP-CP-015:0","fnv1a-5bf5d18e","Use the same common unit for both ratios. The incomes of Aman and Bhavna are in the ratio 64:56, and their expenditures are in the ratio 24:40. If the difference in expenditure is Rs. 6000, find Aman's savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-972","incomeExpenseTotalIncome","RAP-CP-015:RAP-QL-972:rap-003:human-review:RAP-QL-972:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-972:0:RAP-CP-015:0","fnv1a-7079ae0d","The incomes of Aman and Bhavna are in the ratio 5:7. Their total income is Rs. 72000, and expenditures are in the ratio 3:4 with unit Rs. 6000. Find their combined savings.","RAP-CP-015:RAP-QL-972:rap-003:same-ql-diversity:RAP-QL-972:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-972:7:RAP-CP-015:0","fnv1a-3e9efad8","The incomes of Aman and Bhavna are in the ratio 5:7. Their total income is Rs. 576000, and expenditures are in the ratio 3:4 with unit Rs. 48000. Find their combined savings.","false"
"RAP-003","RAP-CP-015","RAP-QL-973","incomeExpenseTotalExpense","RAP-CP-015:RAP-QL-973:rap-003:human-review:RAP-QL-973:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-973:0:RAP-CP-015:0","fnv1a-4b82646d","The expenditures of Aman and Bhavna are in the ratio 3:4. Their total expenditure is Rs. 42000, and incomes are in the ratio 5:6 with unit Rs. 10000. Find their combined income.","RAP-CP-015:RAP-QL-973:rap-003:same-ql-diversity:RAP-QL-973:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-973:7:RAP-CP-015:0","fnv1a-a53c1fa7","The expenditures of Aman and Bhavna are in the ratio 24:32. Their total expenditure is Rs. 336000, and incomes are in the ratio 40:48 with unit Rs. 80000. Find their combined income.","false"
"RAP-003","RAP-CP-015","RAP-QL-974","incomeExpenseSavingsComparison","RAP-CP-015:RAP-QL-974:rap-003:human-review:RAP-QL-974:0:RAP-CP-015:0","rap-003:human-review:RAP-QL-974:0:RAP-CP-015:0","fnv1a-014f31af","The incomes of Aman and Bhavna are in the ratio 7:6, and expenditures are in the ratio 4:3. If income unit is Rs. 10000 and expenditure unit is Rs. 9000, find the ratio of their savings.","RAP-CP-015:RAP-QL-974:rap-003:same-ql-diversity:RAP-QL-974:7:RAP-CP-015:0","rap-003:same-ql-diversity:RAP-QL-974:7:RAP-CP-015:0","fnv1a-2d8cf034","The incomes of Aman and Bhavna are in the ratio 56:48, and expenditures are in the ratio 32:24. If income unit is Rs. 80000 and expenditure unit is Rs. 72000, find the ratio of their savings.","false"
"RAP-003","RAP-CP-016","RAP-QL-1001","alloyMixingRatioFromTarget","RAP-CP-016:RAP-QL-1001:rap-003:human-review:RAP-QL-1001:0:RAP-CP-016:0","rap-003:human-review:RAP-QL-1001:0:RAP-CP-016:0","fnv1a-6c0f7004","Alloy A contains 40% gold and Alloy B contains 20% gold. In what ratio should they be mixed to obtain a mixture containing 30% gold?","RAP-CP-016:RAP-QL-1001:rap-003:same-ql-diversity:RAP-QL-1001:7:RAP-CP-016:0","rap-003:same-ql-diversity:RAP-QL-1001:7:RAP-CP-016:0","fnv1a-c4c66bf3","Alloy A contains 47% gold and Alloy B contains 27% gold. In what ratio should they be mixed to obtain a mixture containing 37% gold?","false"
"RAP-003","RAP-CP-016","RAP-QL-1002","alloyTargetComponentFromMix","RAP-CP-016:RAP-QL-1002:rap-003:human-review:RAP-QL-1002:0:RAP-CP-016:0","rap-003:human-review:RAP-QL-1002:0:RAP-CP-016:0","fnv1a-fcdd96ad","24 litres of Milk mixture A, containing 75% milk, is mixed with 36 litres of Milk mixture B, containing 50% milk. What percentage of milk is in the final mixture?","RAP-CP-016:RAP-QL-1002:rap-003:same-ql-diversity:RAP-QL-1002:7:RAP-CP-016:0","rap-003:same-ql-diversity:RAP-QL-1002:7:RAP-CP-016:0","fnv1a-317dcd72","31 litres of Milk mixture A, containing 82% milk, is mixed with 43 litres of Milk mixture B, containing 57% milk. What percentage of milk is in the final mixture? Give your answer correct to two decimal places.","false"
"RAP-003","RAP-CP-016","RAP-QL-1003","alloyThreeSourceEqualMix","RAP-CP-016:RAP-QL-1003:rap-003:human-review:RAP-QL-1003:0:RAP-CP-016:0","rap-003:human-review:RAP-QL-1003:0:RAP-CP-016:0","fnv1a-788ea408","Equal quantities of Alloy A, Alloy B, and Alloy C are mixed. Their gold:other ratios are 2:3, 3:7, and 1:4. Find the gold:other ratio in the final mixture.","RAP-CP-016:RAP-QL-1003:rap-003:same-ql-diversity:RAP-QL-1003:7:RAP-CP-016:0","rap-003:same-ql-diversity:RAP-QL-1003:7:RAP-CP-016:0","fnv1a-4643db7b","Equal quantities of Milk mix A, Milk mix B, and Milk mix C are mixed. Their milk:other ratios are 10:9, 11:8, and 8:8. Find the milk:other ratio in the final mixture.","false"
"RAP-003","RAP-CP-016","RAP-QL-1004","alloyMixingRatioFromTarget","RAP-CP-016:RAP-QL-1004:rap-003:human-review:RAP-QL-1004:0:RAP-CP-016:0","rap-003:human-review:RAP-QL-1004:0:RAP-CP-016:0","fnv1a-6c0f7004","Two mixtures contain gold at 40% and 20%. Find the mixing ratio of Alloy A:Alloy B needed to get 30% gold.","RAP-CP-016:RAP-QL-1004:rap-003:same-ql-diversity:RAP-QL-1004:7:RAP-CP-016:0","rap-003:same-ql-diversity:RAP-QL-1004:7:RAP-CP-016:0","fnv1a-ab4dc198","Two mixtures contain milk at 87% and 57%. Find the mixing ratio of Milk mixture A:Milk mixture B needed to get 67% milk.","false"
"RAP-003","RAP-CP-016","RAP-QL-1005","alloyTargetComponentFromMix","RAP-CP-016:RAP-QL-1005:rap-003:human-review:RAP-QL-1005:0:RAP-CP-016:0","rap-003:human-review:RAP-QL-1005:0:RAP-CP-016:0","fnv1a-49411090","20 litres of Solution A with 60% acid is combined with 40 litres of Solution B with 30% acid. Find the percentage of acid in the final mixture.","RAP-CP-016:RAP-QL-1005:rap-003:same-ql-diversity:RAP-QL-1005:7:RAP-CP-016:0","rap-003:same-ql-diversity:RAP-QL-1005:7:RAP-CP-016:0","fnv1a-edd6d0fa","27 litres of Solution A with 67% acid is combined with 47 litres of Solution B with 37% acid. Find the percentage of acid in the final mixture. Give your answer correct to two decimal places.","false"
"RAP-003","RAP-CP-016","RAP-QL-1006","alloyMixingRatioFromTarget","RAP-CP-016:RAP-QL-1006:rap-003:human-review:RAP-QL-1006:0:RAP-CP-016:0","rap-003:human-review:RAP-QL-1006:0:RAP-CP-016:0","fnv1a-0b6fa00c","Acid solution A has 70% acid and acid solution B has 40% acid. Find the mixing ratio needed for 50% acid.","RAP-CP-016:RAP-QL-1006:rap-003:same-ql-diversity:RAP-QL-1006:7:RAP-CP-016:0","rap-003:same-ql-diversity:RAP-QL-1006:7:RAP-CP-016:0","fnv1a-b15e23a7","Acid solution A has 77% acid and acid solution B has 47% acid. Find the mixing ratio needed for 57% acid.","false"
"RAP-003","RAP-CP-016","RAP-QL-1007","alloyMixingRatioFromTarget","RAP-CP-016:RAP-QL-1007:rap-003:human-review:RAP-QL-1007:0:RAP-CP-016:0","rap-003:human-review:RAP-QL-1007:0:RAP-CP-016:0","fnv1a-84824e93","Milk mixture A contains 80% milk and milk mixture B contains 50% milk. Find the ratio for a 60% milk mixture.","RAP-CP-016:RAP-QL-1007:rap-003:same-ql-diversity:RAP-QL-1007:7:RAP-CP-016:0","rap-003:same-ql-diversity:RAP-QL-1007:7:RAP-CP-016:0","fnv1a-ab4dc198","Milk mixture A contains 87% milk and milk mixture B contains 57% milk. Find the ratio for a 67% milk mixture.","false"
