question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Hard,QL-009,ES-002,CP-002
The numbers 12 and 30 are said to have HCF 8 and LCM 30. Verify the statement.,Invalid,Hard,QL-010,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Medium,QL-006,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Hard,QL-007,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Hard,QL-007,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Medium,QL-006,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Easy,QL-006,ES-002,CP-002
The numbers 10 and 36 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
The numbers 12 and 30 are said to have HCF 8 and LCM 30. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Hard,QL-009,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Medium,QL-009,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Medium,QL-007,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Medium,QL-007,ES-003,CP-002
The numbers 12 and 24 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Medium,QL-010,ES-003,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Medium,QL-009,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Medium,QL-006,ES-002,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Medium,QL-010,ES-002,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Easy,QL-008,ES-002,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Medium,QL-008,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Easy,QL-009,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Easy,QL-006,ES-002,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Easy,QL-008,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Easy,QL-006,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Medium,QL-009,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Medium,QL-008,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Easy,QL-007,ES-003,CP-002
The numbers 12 and 24 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Medium,QL-010,ES-003,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Medium,QL-008,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Easy,QL-009,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Easy,QL-007,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Easy,QL-008,ES-002,CP-002
The numbers 10 and 36 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
The numbers 12 and 24 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Hard,QL-007,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Easy,QL-007,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Hard,QL-009,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Medium,QL-009,ES-002,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Medium,QL-010,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Medium,QL-007,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Medium,QL-008,ES-002,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Easy,QL-008,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Easy,QL-008,ES-002,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Hard,QL-008,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Medium,QL-009,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Easy,QL-009,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Hard,QL-009,ES-002,CP-002
The numbers 12 and 30 are said to have HCF 8 and LCM 30. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Easy,QL-009,ES-002,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Easy,QL-006,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Medium,QL-007,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Hard,QL-007,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Hard,QL-009,ES-003,CP-002
The numbers 12 and 24 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Easy,QL-008,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Medium,QL-007,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Medium,QL-007,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Easy,QL-006,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Hard,QL-006,ES-003,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Hard,QL-009,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Medium,QL-008,ES-002,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Easy,QL-008,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Easy,QL-007,ES-002,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Medium,QL-008,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Medium,QL-006,ES-002,CP-002
The numbers 10 and 36 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Medium,QL-010,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Easy,QL-008,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Medium,QL-007,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Easy,QL-006,ES-002,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Medium,QL-010,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Easy,QL-009,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Medium,QL-009,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Medium,QL-006,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Medium,QL-007,ES-002,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Hard,QL-008,ES-003,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Easy,QL-010,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Medium,QL-006,ES-003,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Easy,QL-010,ES-002,CP-002
The numbers 12 and 30 are said to have HCF 8 and LCM 30. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Medium,QL-008,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Easy,QL-007,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Hard,QL-006,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Medium,QL-006,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Hard,QL-009,ES-003,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Easy,QL-010,ES-002,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Medium,QL-008,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Easy,QL-008,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Medium,QL-006,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Medium,QL-006,ES-002,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Medium,QL-009,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Hard,QL-007,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Easy,QL-009,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Medium,QL-009,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Medium,QL-008,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Medium,QL-006,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Easy,QL-007,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Easy,QL-007,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Easy,QL-008,ES-002,CP-002
The numbers 12 and 30 are said to have HCF 8 and LCM 30. Verify the statement.,Invalid,Medium,QL-010,ES-003,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Easy,QL-010,ES-002,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Easy,QL-009,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Medium,QL-006,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Hard,QL-007,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Hard,QL-009,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Easy,QL-009,ES-002,CP-002
The numbers 12 and 30 are said to have HCF 8 and LCM 30. Verify the statement.,Invalid,Medium,QL-010,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Medium,QL-006,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Hard,QL-006,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Hard,QL-008,ES-002,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Medium,QL-008,ES-002,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Medium,QL-009,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Easy,QL-009,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Medium,QL-007,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Easy,QL-006,ES-002,CP-002
The numbers 10 and 36 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Hard,QL-010,ES-003,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Easy,QL-010,ES-002,CP-002
The numbers 10 and 36 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
The numbers 12 and 30 are said to have HCF 6 and LCM 60. Verify the statement.,Valid,Hard,QL-010,ES-002,CP-002
The numbers 10 and 36 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
Two numbers are claimed to have HCF 8 and LCM 30. Check whether the claim is valid.,Invalid,Hard,QL-009,ES-003,CP-002
Can two numbers have HCF 6 and LCM 60?,Valid,Easy,QL-006,ES-002,CP-002
Is it possible for two numbers to have HCF 8 and LCM 30? Give a valid/invalid decision.,Invalid,Medium,QL-008,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Hard,QL-008,ES-002,CP-002
The numbers 10 and 36 are said to have HCF 6 and LCM 60. Verify the statement.,Invalid,Easy,QL-010,ES-003,CP-002
Determine whether HCF = 6 and LCM = 60 is possible.,Valid,Easy,QL-007,ES-002,CP-002
Determine whether HCF = 8 and LCM = 30 is possible.,Invalid,Medium,QL-007,ES-003,CP-002
Two numbers are claimed to have HCF 6 and LCM 60. Check whether the claim is valid.,Valid,Hard,QL-009,ES-002,CP-002
Can two numbers have HCF 8 and LCM 30?,Invalid,Medium,QL-006,ES-003,CP-002
Is it possible for two numbers to have HCF 6 and LCM 60? Give a valid/invalid decision.,Valid,Easy,QL-008,ES-002,CP-002
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Easy,QL-011,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Easy,QL-012,ES-004,CP-003
One of two numbers is 40. Their HCF and LCM are 8 and 120. Determine the other number.,24,Easy,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Hard,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 12 and 420. One number is 84. Find the other number.,60,Medium,QL-011,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Hard,QL-012,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Hard,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Easy,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Medium,QL-011,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Medium,QL-012,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Easy,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Easy,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Easy,QL-014,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Easy,QL-013,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Easy,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Easy,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 12, LCM = 420, and one number is 84, find the missing number.",60,Medium,QL-014,ES-004,CP-003
One of two numbers is 40. Their HCF and LCM are 8 and 120. Determine the other number.,24,Medium,QL-013,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Easy,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Medium,QL-011,ES-004,CP-003
The HCF and LCM of two numbers are 12 and 420. One number is 84. Find the other number.,60,Hard,QL-011,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Medium,QL-012,ES-004,CP-003
One of two numbers is 40. Their HCF and LCM are 8 and 120. Determine the other number.,24,Medium,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Easy,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 12 and 420. One number is 84. Find the other number.,60,Easy,QL-011,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Medium,QL-012,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Medium,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 12, LCM = 420, and one number is 84, find the missing number.",60,Medium,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 12 and 420. One number is 84. Find the other number.,60,Medium,QL-011,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Hard,QL-012,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Medium,QL-014,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Medium,QL-013,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Easy,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Easy,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 12, LCM = 420, and one number is 84, find the missing number.",60,Easy,QL-014,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Medium,QL-013,ES-004,CP-003
"If the HCF of two numbers is 6, their LCM is 60, and one number is 12, find the second number.",30,Easy,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Hard,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Easy,QL-014,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Easy,QL-013,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Medium,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Easy,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Hard,QL-011,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Easy,QL-012,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Easy,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Medium,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Easy,QL-011,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Easy,QL-012,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Easy,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Easy,QL-014,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Hard,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Easy,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Medium,QL-014,ES-004,CP-003
One of two numbers is 40. Their HCF and LCM are 8 and 120. Determine the other number.,24,Hard,QL-013,ES-004,CP-003
"If the HCF of two numbers is 6, their LCM is 60, and one number is 12, find the second number.",30,Easy,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 12 and 420. One number is 84. Find the other number.,60,Easy,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Medium,QL-014,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Medium,QL-013,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Medium,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Medium,QL-011,ES-004,CP-003
The HCF and LCM of two numbers are 12 and 420. One number is 84. Find the other number.,60,Medium,QL-011,ES-004,CP-003
"If the HCF of two numbers is 6, their LCM is 60, and one number is 12, find the second number.",30,Medium,QL-012,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Easy,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Hard,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Medium,QL-011,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Medium,QL-012,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Easy,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Medium,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Medium,QL-011,ES-004,CP-003
"If the HCF of two numbers is 6, their LCM is 60, and one number is 12, find the second number.",30,Easy,QL-012,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 12, LCM = 420, and one number is 84, find the missing number.",60,Easy,QL-014,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Easy,QL-013,ES-004,CP-003
"If the HCF of two numbers is 6, their LCM is 60, and one number is 12, find the second number.",30,Medium,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Hard,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 12, LCM = 420, and one number is 84, find the missing number.",60,Hard,QL-014,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Medium,QL-013,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Medium,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Medium,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 12, LCM = 420, and one number is 84, find the missing number.",60,Easy,QL-014,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Medium,QL-013,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Medium,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Medium,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Hard,QL-011,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Easy,QL-012,ES-004,CP-003
One of two numbers is 40. Their HCF and LCM are 8 and 120. Determine the other number.,24,Medium,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Hard,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Hard,QL-011,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Medium,QL-012,ES-004,CP-003
One of two numbers is 40. Their HCF and LCM are 8 and 120. Determine the other number.,24,Easy,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Easy,QL-014,ES-004,CP-003
"If the HCF of two numbers is 6, their LCM is 60, and one number is 12, find the second number.",30,Hard,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Medium,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 12, LCM = 420, and one number is 84, find the missing number.",60,Hard,QL-014,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Medium,QL-013,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Medium,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Medium,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Easy,QL-014,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Easy,QL-013,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Hard,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Medium,QL-011,ES-004,CP-003
"If the HCF of two numbers is 6, their LCM is 60, and one number is 12, find the second number.",30,Medium,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Easy,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Medium,QL-014,ES-004,CP-003
One of two numbers is 84. Their HCF and LCM are 12 and 420. Determine the other number.,60,Hard,QL-013,ES-004,CP-003
"If the HCF of two numbers is 12, their LCM is 420, and one number is 84, find the second number.",60,Medium,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Easy,QL-011,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 6, LCM = 60, and one number is 12, find the missing number.",30,Easy,QL-014,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Easy,QL-013,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Hard,QL-012,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Easy,QL-011,ES-004,CP-003
One of two numbers is 12. Their HCF and LCM are 6 and 60. Determine the other number.,30,Easy,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Medium,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 6 and 60. One number is 12. Find the other number.,30,Hard,QL-011,ES-004,CP-003
"If the HCF of two numbers is 8, their LCM is 120, and one number is 40, find the second number.",24,Easy,QL-012,ES-004,CP-003
One of two numbers is 40. Their HCF and LCM are 8 and 120. Determine the other number.,24,Medium,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 8, LCM = 120, and one number is 40, find the missing number.",24,Easy,QL-014,ES-004,CP-003
The HCF and LCM of two numbers are 8 and 120. One number is 40. Find the other number.,24,Medium,QL-011,ES-004,CP-003
"If the HCF of two numbers is 6, their LCM is 60, and one number is 12, find the second number.",30,Medium,QL-012,ES-004,CP-003
One of two numbers is 40. Their HCF and LCM are 8 and 120. Determine the other number.,24,Hard,QL-013,ES-004,CP-003
"The product relation between two numbers is known. If HCF = 12, LCM = 420, and one number is 84, find the missing number.",60,Easy,QL-014,ES-004,CP-003
