"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"en","RAP-CP-005","RAP-QL-022","RAP-ES-005","Hard","coinCounting","COUNT","A bag has coins of 1, 2, and 5 in the ratio 4:5:6. If the total value is Rs. 132, how many coins of 1 are in the bag?","12","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(total value = k(r_1d_1 + r_2d_2 + r_3d_3)\)$$ | Inserting the given numbers: | $$\(12\)$$ | Solving it yields the final answer. | The computed result is 12.","PASS"
"en","RAP-CP-005","RAP-QL-023","RAP-ES-005","Hard","multiDenominationMapping","COUNT","A box contains 18 coins of 1, 2, 5, and 10. If their values are in the ratio 7:16:5:20, what is the number of 5 coins?","1","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(count ratio = value ratio / denomination\)$$ | Substitute the values: | $$\(1\)$$ | Simplify the expression to get the result. | Thus, the answer is 1.","PASS"
"en","RAP-CP-005","RAP-QL-024","RAP-ES-005","Hard","weightedMapping","ABSOLUTE","The weights of Rs. 1 coin, Rs. 2 coin, and Rs. 5 coin are in the ratio 7:8:1. If the total weight of 1 Rs. 1 coin, 2 Rs. 2 coin, and 3 Rs. 5 coin is 156 kg, find the weight of one Rs. 1 coin.","42","Our objective is to find the required quantity. | We apply the standard rule: | $$\(total = unit(c_1r_1 + c_2r_2 + c_3r_3)\)$$ | Plugging in the parameters: | $$\(42\)$$ | Calculating the final value. | Therefore, we get 42.","PASS"
"en","RAP-CP-005","RAP-QL-026","RAP-ES-005","Hard","weightedMarks","ABSOLUTE","In an exam, the marks for Science, English, and History are in the ratio 3:4:5. If the weights for these subjects are 1, 2, and 3 and the total weighted score is 312, how many marks were obtained in Science?","36","Our objective is to find the required quantity. | We apply the standard rule: | $$\(weighted total = unit(r_1w_1 + r_2w_2 + r_3w_3)\)$$ | Plugging in the parameters: | $$\(36\)$$ | Calculating the final value. | Therefore, we get 36.","PASS"
"en","RAP-CP-005","RAP-QL-022","RAP-ES-005","Hard","coinCounting","COUNT","A bag has coins of 1, 2, and 5 in the ratio 5:6:1. If the total value is Rs. 176, how many coins of 2 are in the bag?","48","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(total value = k(r_1d_1 + r_2d_2 + r_3d_3)\)$$ | Inserting the given numbers: | $$\(48\)$$ | Solving it yields the final answer. | The computed result is 48.","PASS"
"en","RAP-CP-005","RAP-QL-023","RAP-ES-005","Hard","multiDenominationMapping","COUNT","A box contains 18 coins of 1, 2, 5, and 10. If their values are in the ratio 3:8:25:60, what is the number of 5 coins?","5","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(count ratio = value ratio / denomination\)$$ | Substitute the values: | $$\(5\)$$ | Simplify the expression to get the result. | Thus, the answer is 5.","PASS"
"en","RAP-CP-005","RAP-QL-024","RAP-ES-005","Hard","weightedMapping","ABSOLUTE","The weights of Rs. 1 coin, Rs. 2 coin, and Rs. 5 coin are in the ratio 3:4:5. If the total weight of 5 Rs. 1 coin, 1 Rs. 2 coin, and 2 Rs. 5 coin is 290 kg, find the weight of one Rs. 1 coin.","30","Our objective is to find the required quantity. | We apply the standard rule: | $$\(total = unit(c_1r_1 + c_2r_2 + c_3r_3)\)$$ | Plugging in the parameters: | $$\(30\)$$ | Calculating the final value. | Therefore, we get 30.","PASS"
"en","RAP-CP-005","RAP-QL-026","RAP-ES-005","Hard","weightedMarks","ABSOLUTE","In an exam, the marks for History, Science, and Mathematics are in the ratio 7:8:1. If the weights for these subjects are 1, 2, and 3 and the total weighted score is 130, how many marks were obtained in History?","35","Our objective is to find the required quantity. | We apply the standard rule: | $$\(weighted total = unit(r_1w_1 + r_2w_2 + r_3w_3)\)$$ | Plugging in the parameters: | $$\(35\)$$ | Calculating the final value. | Therefore, we get 35.","PASS"
"en","RAP-CP-005","RAP-QL-022","RAP-ES-005","Hard","coinCounting","COUNT","A bag has coins of 1, 2, and 5 in the ratio 1:2:3. If the total value is Rs. 40, how many coins of 1 are in the bag?","2","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(total value = k(r_1d_1 + r_2d_2 + r_3d_3)\)$$ | Inserting the given numbers: | $$\(2\)$$ | Solving it yields the final answer. | The computed result is 2.","PASS"
"en","RAP-CP-005","RAP-QL-024","RAP-ES-005","Hard","weightedMapping","ABSOLUTE","The weights of Rs. 1 coin, Rs. 2 coin, and Rs. 5 coin are in the ratio 7:8:1. If the total weight of 3 Rs. 1 coin, 4 Rs. 2 coin, and 5 Rs. 5 coin is 232 kg, find the weight of one Rs. 1 coin.","28","Our objective is to find the required quantity. | We apply the standard rule: | $$\(total = unit(c_1r_1 + c_2r_2 + c_3r_3)\)$$ | Plugging in the parameters: | $$\(28\)$$ | Calculating the final value. | Therefore, we get 28.","PASS"
"en","RAP-CP-006","RAP-QL-027","RAP-ES-006","Medium","binaryMixture","ABSOLUTE","A mixture contains milk and juice in the ratio 5:6. If 12 litres of milk are added, the ratio becomes 7:6. What was the initial quantity of juice?","36","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{r_1x + a}{r_2x} = \frac{f_1}{f_2}\)$$ | Plugging in the parameters: | $$\(36\)$$ | Calculating the final value. | Therefore, we get 36.","PASS"
"en","RAP-CP-006","RAP-QL-028","RAP-ES-006","Medium","mixtureComponentFinding","ABSOLUTE","In 36 litres of a mixture, the ratio of water to milk is 4:5. How many litres of milk should be added to make the ratio 16:25?","5","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(\frac{A}{B+x} = \frac{f_1}{f_2}\)$$ | Substitute the values: | $$\(5\)$$ | Simplify the expression to get the result. | Thus, the answer is 5.","PASS"
"en","RAP-CP-006","RAP-QL-029","RAP-ES-006","Medium","threeComponentMixture","ABSOLUTE","A solution has water, milk, and juice in the ratio 1:2:3. After adding 14 litres of milk, the new ratio becomes 3:13:9. Find the starting volume.","36","Our objective is to find the required quantity. | We apply the standard rule: | $$\(use unchanged components as pivot\)$$ | Plugging in the parameters: | $$\(36.00000000000001\)$$ | Calculating the final value. | Therefore, we get 36.","PASS"
"en","RAP-CP-006","RAP-QL-030","RAP-ES-006","Easy","variableReplacementRatio","RATIO","From 90 litres of water, 30 litres are replaced with milk, and then 5 litres are again replaced with milk. What is the final ratio of water to milk?","19:11","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(A_{final} = A_0\left(1-\frac{r_1}{V}\right)\left(1-\frac{r_2}{V}\right)\)$$ | Substitute the values: | $$\(19:11\)$$ | Simplify the expression to get the result. | Thus, the answer is 19:11.","PASS"
"en","RAP-CP-006","RAP-QL-032","RAP-ES-006","Easy","acidConcentration","PERCENT","A solution contains 25 litres of acid and 45 litres of water. What is the percentage of acid in the solution?","35.7143%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(acid\% = \frac{acid}{acid + water} \times 100\)$$ | Inserting the given numbers: | $$\(35.714285714285715\)$$ | Solving it yields the final answer. | The computed result is 35.7143%.","PASS"
"en","RAP-CP-006","RAP-QL-027","RAP-ES-006","Hard","binaryMixture","ABSOLUTE","A mixture contains juice and water in the ratio 8:1. If 13 litres of juice are added, the ratio becomes 53:5. What was the initial quantity of water?","5","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{r_1x + a}{r_2x} = \frac{f_1}{f_2}\)$$ | Plugging in the parameters: | $$\(5\)$$ | Calculating the final value. | Therefore, we get 5.","PASS"
"en","RAP-CP-006","RAP-QL-028","RAP-ES-006","Hard","mixtureComponentFinding","ABSOLUTE","In 45 litres of a mixture, the ratio of milk to juice is 7:8. How many litres of juice should be added to make the ratio 21:38?","14","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(\frac{A}{B+x} = \frac{f_1}{f_2}\)$$ | Substitute the values: | $$\(14\)$$ | Simplify the expression to get the result. | Thus, the answer is 14.","PASS"
"en","RAP-CP-006","RAP-QL-029","RAP-ES-006","Hard","threeComponentMixture","ABSOLUTE","A solution has milk, water, and juice in the ratio 4:5:6. After adding 19 litres of water, the new ratio becomes 6:17:9. Find the starting volume.","45","Our objective is to find the required quantity. | We apply the standard rule: | $$\(use unchanged components as pivot\)$$ | Plugging in the parameters: | $$\(44.99999999999999\)$$ | Calculating the final value. | Therefore, we get 45.","PASS"
"en","RAP-CP-006","RAP-QL-030","RAP-ES-006","Hard","variableReplacementRatio","RATIO","From 140 litres of water, 10 litres are replaced with milk, and then 15 litres are again replaced with milk. What is the final ratio of water to milk?","29:6","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A_{final} = A_0\left(1-\frac{r_1}{V}\right)\left(1-\frac{r_2}{V}\right)\)$$ | Plugging in the parameters: | $$\(29:6\)$$ | Calculating the final value. | Therefore, we get 29:6.","PASS"
"en","RAP-CP-006","RAP-QL-032","RAP-ES-006","Medium","acidConcentration","PERCENT","A solution contains 50 litres of acid and 50 litres of water. What is the percentage of acid in the solution?","50%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(acid\% = \frac{acid}{acid + water} \times 100\)$$ | Plugging in the parameters: | $$\(50\)$$ | Calculating the final value. | Therefore, we get 50%.","PASS"
"en","RAP-CP-006","RAP-QL-027","RAP-ES-006","Hard","binaryMixture","ABSOLUTE","A mixture contains water and juice in the ratio 6:7. If 3 litres of water are added, the ratio becomes 45:49. What was the initial quantity of juice?","49","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{r_1x + a}{r_2x} = \frac{f_1}{f_2}\)$$ | Plugging in the parameters: | $$\(49\)$$ | Calculating the final value. | Therefore, we get 49.","PASS"
"en","RAP-CP-006","RAP-QL-028","RAP-ES-006","Hard","mixtureComponentFinding","ABSOLUTE","In 55 litres of a mixture, the ratio of juice to milk is 5:6. How many litres of milk should be added to make the ratio 1:2?","20","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(\frac{A}{B+x} = \frac{f_1}{f_2}\)$$ | Inserting the given numbers: | $$\(20\)$$ | Solving it yields the final answer. | The computed result is 20.","PASS"
"en","RAP-CP-006","RAP-QL-029","RAP-ES-006","Medium","threeComponentMixture","ABSOLUTE","A solution has juice, milk, and water in the ratio 2:3:4. After adding 9 litres of milk, the new ratio becomes 7:15:14. Find the starting volume.","63","Our objective is to find the required quantity. | We apply the standard rule: | $$\(use unchanged components as pivot\)$$ | Plugging in the parameters: | $$\(63.00000000000001\)$$ | Calculating the final value. | Therefore, we get 63.","PASS"
"en","RAP-CP-006","RAP-QL-030","RAP-ES-006","Medium","variableReplacementRatio","RATIO","From 80 litres of milk, 10 litres are replaced with water, and then 15 litres are again replaced with water. What is the final ratio of milk to water?","57:23","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A_{final} = A_0\left(1-\frac{r_1}{V}\right)\left(1-\frac{r_2}{V}\right)\)$$ | Plugging in the parameters: | $$\(57:23\)$$ | Calculating the final value. | Therefore, we get 57:23.","PASS"
"en","RAP-CP-006","RAP-QL-032","RAP-ES-006","Medium","acidConcentration","PERCENT","A solution contains 40 litres of acid and 100 litres of water. What is the percentage of acid in the solution?","28.5714%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(acid\% = \frac{acid}{acid + water} \times 100\)$$ | Inserting the given numbers: | $$\(28.571428571428573\)$$ | Solving it yields the final answer. | The computed result is 28.5714%.","PASS"
"en","RAP-CP-006","RAP-QL-027","RAP-ES-006","Medium","binaryMixture","ABSOLUTE","A mixture contains water and juice in the ratio 1:2. If 8 litres of water are added, the ratio becomes 7:6. What was the initial quantity of juice?","12","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{r_1x + a}{r_2x} = \frac{f_1}{f_2}\)$$ | Plugging in the parameters: | $$\(12\)$$ | Calculating the final value. | Therefore, we get 12.","PASS"
"en","RAP-CP-006","RAP-QL-028","RAP-ES-006","Easy","mixtureComponentFinding","ABSOLUTE","In 36 litres of a mixture, the ratio of water to milk is 8:1. How many litres of milk should be added to make the ratio 32:13?","9","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(\frac{A}{B+x} = \frac{f_1}{f_2}\)$$ | Substitute the values: | $$\(9\)$$ | Simplify the expression to get the result. | Thus, the answer is 9.","PASS"
"en","RAP-CP-006","RAP-QL-029","RAP-ES-006","Easy","threeComponentMixture","ABSOLUTE","A solution has water, milk, and juice in the ratio 5:6:7. After adding 14 litres of milk, the new ratio becomes 10:19:14. Find the starting volume.","72","Our objective is to find the required quantity. | We apply the standard rule: | $$\(use unchanged components as pivot\)$$ | Plugging in the parameters: | $$\(72\)$$ | Calculating the final value. | Therefore, we get 72.","PASS"
"en","RAP-CP-006","RAP-QL-030","RAP-ES-006","Hard","variableReplacementRatio","RATIO","From 130 litres of milk, 40 litres are replaced with water, and then 5 litres are again replaced with water. What is the final ratio of milk to water?","87:43","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(A_{final} = A_0\left(1-\frac{r_1}{V}\right)\left(1-\frac{r_2}{V}\right)\)$$ | Inserting the given numbers: | $$\(87:43\)$$ | Solving it yields the final answer. | The computed result is 87:43.","PASS"
"en","RAP-CP-006","RAP-QL-032","RAP-ES-006","Hard","acidConcentration","PERCENT","A solution contains 15 litres of acid and 25 litres of water. What is the percentage of acid in the solution?","37.5%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(acid\% = \frac{acid}{acid + water} \times 100\)$$ | Substitute the values: | $$\(37.5\)$$ | Simplify the expression to get the result. | Thus, the answer is 37.5%.","PASS"
"en","RAP-CP-001","RAP-QL-001","RAP-ES-001","Hard","simpleLinkage","RATIO","If the ratio girls:students is 4:5 and students:boys is 5:6, what will be the combined ratio girls:students:boys?","4:5:6","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A:B = a:b, B:C = m:n\)$$ | Plugging in the parameters: | $$\(4:5:6\)$$ | Calculating the final value. | Therefore, we get 4:5:6.","PASS"
"en","RAP-CP-001","RAP-QL-003","RAP-ES-001","Medium","ratioTreeLinkage","RATIO","Given that girls:students = 1:2, students:boys = 2:3, and boys:teachers = 3:4, what is the ratio between girls and teachers?","1:4","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{A}{B} \times \frac{B}{C} \times \frac{C}{D} = \frac{A}{D}\)$$ | Plugging in the parameters: | $$\(1:4\)$$ | Calculating the final value. | Therefore, we get 1:4.","PASS"
"en","RAP-CP-001","RAP-QL-004","RAP-ES-001","Medium","scalingByComponent","COUNT","In a girls, the ratio of boys to teachers is 3:4. If there are 21 boys, how many teachers are there?","28","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A:B = a:b\)$$ | Plugging in the parameters: | $$\(21 \times 4 / 3 = 28\)$$ | Calculating the final value. | Therefore, we get 28.","PASS"
"en","RAP-CP-001","RAP-QL-006","RAP-ES-001","Hard","decimalNormalization","RATIO","What is the simplest whole-number ratio equal to 1.8 : 1.5?","6:5","Our objective is to find the required quantity. | We apply the standard rule: | $$\(scale decimals to whole numbers\)$$ | Plugging in the parameters: | $$\(6:5\)$$ | Calculating the final value. | Therefore, we get 6:5.","PASS"
"en","RAP-CP-001","RAP-QL-001","RAP-ES-001","Hard","simpleLinkage","RATIO","If the ratio boys:students is 1:2 and students:girls is 2:3, what will be the combined ratio boys:students:girls?","1:2:3","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A:B = a:b, B:C = m:n\)$$ | Plugging in the parameters: | $$\(1:2:3\)$$ | Calculating the final value. | Therefore, we get 1:2:3.","PASS"
"en","RAP-CP-001","RAP-QL-002","RAP-ES-001","Medium","ratioNormalization","RATIO","Convert the fractional ratio 9/3 : 2/2 into a simple integer ratio.","3:1","We need to convert the given fractional ratio into a simpler integer ratio. | To normalize a ratio of fractions $\frac{a}{b} : \frac{c}{d}$, we cross-multiply or multiply by the LCM of the denominators. | $$\frac{a}{b} : \frac{c}{d} = (a \times d) : (b \times c)$$ | Substitute the given fractions into the relation: | $$\frac{9}{3} : \frac{2}{2} = (9 \times 2) : (3 \times 2)$$ | Perform the multiplication and simplify the resulting integers if possible. | $$(9 \times 2) : (3 \times 2) = 3 : 1$$ | Hence, the simplified integer ratio is 3:1.","PASS"
"en","RAP-CP-001","RAP-QL-003","RAP-ES-001","Medium","ratioTreeLinkage","RATIO","Given that teachers:girls = 4:5, girls:boys = 5:6, and boys:students = 6:7, what is the ratio between teachers and students?","4:7","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{A}{B} \times \frac{B}{C} \times \frac{C}{D} = \frac{A}{D}\)$$ | Plugging in the parameters: | $$\(4:7\)$$ | Calculating the final value. | Therefore, we get 4:7.","PASS"
"en","RAP-CP-001","RAP-QL-004","RAP-ES-001","Medium","scalingByComponent","COUNT","In a boys, the ratio of girls to students is 8:1. If there are 72 girls, how many students are there?","9","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A:B = a:b\)$$ | Plugging in the parameters: | $$\(72 \times 1 / 8 = 9\)$$ | Calculating the final value. | Therefore, we get 9.","PASS"
"en","RAP-CP-001","RAP-QL-006","RAP-ES-001","Medium","decimalNormalization","RATIO","What is the simplest whole-number ratio equal to 2.3 : 0.4?","23:4","Our objective is to find the required quantity. | We apply the standard rule: | $$\(scale decimals to whole numbers\)$$ | Plugging in the parameters: | $$\(23:4\)$$ | Calculating the final value. | Therefore, we get 23:4.","PASS"
"en","RAP-CP-001","RAP-QL-001","RAP-ES-001","Easy","simpleLinkage","RATIO","If the ratio girls:students is 3:4 and students:boys is 4:5, what will be the combined ratio girls:students:boys?","3:4:5","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A:B = a:b, B:C = m:n\)$$ | Plugging in the parameters: | $$\(3:4:5\)$$ | Calculating the final value. | Therefore, we get 3:4:5.","PASS"
"en","RAP-CP-001","RAP-QL-003","RAP-ES-001","Hard","ratioTreeLinkage","RATIO","Given that girls:students = 2:3, students:boys = 3:4, and boys:teachers = 4:5, what is the ratio between girls and teachers?","2:5","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{A}{B} \times \frac{B}{C} \times \frac{C}{D} = \frac{A}{D}\)$$ | Plugging in the parameters: | $$\(2:5\)$$ | Calculating the final value. | Therefore, we get 2:5.","PASS"
"en","RAP-CP-001","RAP-QL-004","RAP-ES-001","Hard","scalingByComponent","COUNT","In a girls, the ratio of students to boys is 2:3. If there are 16 students, how many boys are there?","24","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A:B = a:b\)$$ | Plugging in the parameters: | $$\(16 \times 3 / 2 = 24\)$$ | Calculating the final value. | Therefore, we get 24.","PASS"
"en","RAP-CP-001","RAP-QL-006","RAP-ES-001","Hard","decimalNormalization","RATIO","What is the simplest whole-number ratio equal to 1.9 : 2.4?","19:24","Our objective is to find the required quantity. | We apply the standard rule: | $$\(scale decimals to whole numbers\)$$ | Plugging in the parameters: | $$\(19:24\)$$ | Calculating the final value. | Therefore, we get 19:24.","PASS"
"en","RAP-CP-002","RAP-QL-011","RAP-ES-002","Medium","salaryDistribution","ABSOLUTE","The ratio of girls's monthly expenses to savings is 2:2. If the total salary is Rs. 13200, how much does girls save every month?","6600","Our objective is to find the required quantity. | We apply the standard rule: | $$\(salary parts = expense + saving\)$$ | Plugging in the parameters: | $$\(6600\)$$ | Calculating the final value. | Therefore, we get 6600.","PASS"
"en","RAP-CP-002","RAP-QL-008","RAP-ES-002","Hard","shareDifference","ABSOLUTE","An amount of Rs. 2470 is distributed between boys, students, and girls in the ratio 7:6:6. How much more money does boys get than girls?","130","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\((A-C) \times unit\)$$ | Inserting the given numbers: | $$\(130\)$$ | Solving it yields the final answer. | The computed result is 130.","PASS"
"en","RAP-CP-002","RAP-QL-009","RAP-ES-002","Hard","reversePartition","ABSOLUTE","The shares of teachers, girls, and boys are in the ratio 4:3:3. If teachers gets Rs. 20 more than boys, how much was the total amount distributed?","200","Our objective is to find the required quantity. | We apply the standard rule: | $$\(difference = (A-C) \times unit\)$$ | Plugging in the parameters: | $$\(200\)$$ | Calculating the final value. | Therefore, we get 200.","PASS"
"en","RAP-CP-002","RAP-QL-011","RAP-ES-002","Hard","salaryDistribution","ABSOLUTE","The ratio of girls's monthly expenses to savings is 5:2. If the total salary is Rs. 21000, how much does girls save every month?","6000","Our objective is to find the required quantity. | We apply the standard rule: | $$\(salary parts = expense + saving\)$$ | Plugging in the parameters: | $$\(6000\)$$ | Calculating the final value. | Therefore, we get 6000.","PASS"
"en","RAP-CP-002","RAP-QL-008","RAP-ES-002","Medium","shareDifference","ABSOLUTE","An amount of Rs. 3420 is distributed between students, boys, and teachers in the ratio 8:7:4. How much more money does students get than teachers?","720","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\((A-C) \times unit\)$$ | Substitute the values: | $$\(720\)$$ | Simplify the expression to get the result. | Thus, the answer is 720.","PASS"
"en","RAP-CP-002","RAP-QL-009","RAP-ES-002","Medium","reversePartition","ABSOLUTE","The shares of girls, students, and boys are in the ratio 4:3:3. If girls gets Rs. 40 more than boys, how much was the total amount distributed?","400","Our objective is to find the required quantity. | We apply the standard rule: | $$\(difference = (A-C) \times unit\)$$ | Plugging in the parameters: | $$\(400\)$$ | Calculating the final value. | Therefore, we get 400.","PASS"
"en","RAP-CP-002","RAP-QL-011","RAP-ES-002","Medium","salaryDistribution","ABSOLUTE","The ratio of students's monthly expenses to savings is 5:3. If the total salary is Rs. 37600, how much does students save every month?","14100","Our objective is to find the required quantity. | We apply the standard rule: | $$\(salary parts = expense + saving\)$$ | Plugging in the parameters: | $$\(14100\)$$ | Calculating the final value. | Therefore, we get 14100.","PASS"
"en","RAP-CP-002","RAP-QL-008","RAP-ES-002","Easy","shareDifference","ABSOLUTE","An amount of Rs. 3600 is distributed between girls, students, and boys in the ratio 8:7:3. How much more money does girls get than boys?","1000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\((A-C) \times unit\)$$ | Substitute the values: | $$\(1000\)$$ | Simplify the expression to get the result. | Thus, the answer is 1000.","PASS"
"en","RAP-CP-002","RAP-QL-009","RAP-ES-002","Easy","reversePartition","ABSOLUTE","The shares of boys, students, and girls are in the ratio 5:4:2. If boys gets Rs. 270 more than girls, how much was the total amount distributed?","990","Our objective is to find the required quantity. | We apply the standard rule: | $$\(difference = (A-C) \times unit\)$$ | Plugging in the parameters: | $$\(990\)$$ | Calculating the final value. | Therefore, we get 990.","PASS"
"en","RAP-CP-002","RAP-QL-011","RAP-ES-002","Hard","salaryDistribution","ABSOLUTE","The ratio of students's monthly expenses to savings is 8:3. If the total salary is Rs. 48400, how much does students save every month?","13200","Our objective is to find the required quantity. | We apply the standard rule: | $$\(salary parts = expense + saving\)$$ | Plugging in the parameters: | $$\(13200\)$$ | Calculating the final value. | Therefore, we get 13200.","PASS"
"en","RAP-CP-002","RAP-QL-008","RAP-ES-002","Hard","shareDifference","ABSOLUTE","An amount of Rs. 1140 is distributed between boys, students, and girls in the ratio 7:6:6. How much more money does boys get than girls?","60","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\((A-C) \times unit\)$$ | Substitute the values: | $$\(60\)$$ | Simplify the expression to get the result. | Thus, the answer is 60.","PASS"
"en","RAP-CP-002","RAP-QL-009","RAP-ES-002","Hard","reversePartition","ABSOLUTE","The shares of boys, students, and girls are in the ratio 4:3:3. If boys gets Rs. 140 more than girls, how much was the total amount distributed?","1400","Our objective is to find the required quantity. | We apply the standard rule: | $$\(difference = (A-C) \times unit\)$$ | Plugging in the parameters: | $$\(1400\)$$ | Calculating the final value. | Therefore, we get 1400.","PASS"
"en","RAP-CP-002","RAP-QL-011","RAP-ES-002","Hard","salaryDistribution","ABSOLUTE","The ratio of students's monthly expenses to savings is 4:3. If the total salary is Rs. 28700, how much does students save every month?","12300","Our objective is to find the required quantity. | We apply the standard rule: | $$\(salary parts = expense + saving\)$$ | Plugging in the parameters: | $$\(12300\)$$ | Calculating the final value. | Therefore, we get 12300.","PASS"
"en","RAP-CP-002","RAP-QL-008","RAP-ES-002","Medium","shareDifference","ABSOLUTE","An amount of Rs. 2200 is distributed between teachers, girls, and students in the ratio 8:7:5. How much more money does teachers get than students?","330","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\((A-C) \times unit\)$$ | Inserting the given numbers: | $$\(330\)$$ | Solving it yields the final answer. | The computed result is 330.","PASS"
"en","RAP-CP-002","RAP-QL-009","RAP-ES-002","Hard","reversePartition","ABSOLUTE","The shares of students, boys, and teachers are in the ratio 9:2:8. If students gets Rs. 190 more than teachers, how much was the total amount distributed?","3610","Our objective is to find the required quantity. | We apply the standard rule: | $$\(difference = (A-C) \times unit\)$$ | Plugging in the parameters: | $$\(3610\)$$ | Calculating the final value. | Therefore, we get 3610.","PASS"
"en","RAP-CP-002","RAP-QL-011","RAP-ES-002","Hard","salaryDistribution","ABSOLUTE","The ratio of students's monthly expenses to savings is 4:4. If the total salary is Rs. 16800, how much does students save every month?","8400","Our objective is to find the required quantity. | We apply the standard rule: | $$\(salary parts = expense + saving\)$$ | Plugging in the parameters: | $$\(8400\)$$ | Calculating the final value. | Therefore, we get 8400.","PASS"
"en","RAP-CP-002","RAP-QL-008","RAP-ES-002","Medium","shareDifference","ABSOLUTE","An amount of Rs. 1330 is distributed between girls, students, and boys in the ratio 8:7:4. How much more money does girls get than boys?","280","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\((A-C) \times unit\)$$ | Inserting the given numbers: | $$\(280\)$$ | Solving it yields the final answer. | The computed result is 280.","PASS"
"en","RAP-CP-002","RAP-QL-009","RAP-ES-002","Medium","reversePartition","ABSOLUTE","The shares of girls, students, and boys are in the ratio 5:4:4. If girls gets Rs. 150 more than boys, how much was the total amount distributed?","1950","Our objective is to find the required quantity. | We apply the standard rule: | $$\(difference = (A-C) \times unit\)$$ | Plugging in the parameters: | $$\(1950\)$$ | Calculating the final value. | Therefore, we get 1950.","PASS"
"en","RAP-CP-002","RAP-QL-011","RAP-ES-002","Medium","salaryDistribution","ABSOLUTE","The ratio of students's monthly expenses to savings is 4:5. If the total salary is Rs. 16200, how much does students save every month?","9000","Our objective is to find the required quantity. | We apply the standard rule: | $$\(salary parts = expense + saving\)$$ | Plugging in the parameters: | $$\(9000\)$$ | Calculating the final value. | Therefore, we get 9000.","PASS"
"en","RAP-CP-002","RAP-QL-008","RAP-ES-002","Medium","shareDifference","ABSOLUTE","An amount of Rs. 2040 is distributed between boys, students, and girls in the ratio 9:2:6. How much more money does boys get than girls?","360","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\((A-C) \times unit\)$$ | Substitute the values: | $$\(360\)$$ | Simplify the expression to get the result. | Thus, the answer is 360.","PASS"
"en","RAP-CP-003","RAP-QL-012","RAP-ES-003","Hard","twoStateAddition","COUNT","In a boys, the ratio of girls to students is 1:3. If 5 more girls join, the ratio becomes 4:7. How many girls were there at the beginning?","7","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{ax+p}{bx} = \frac{c}{d}\)$$ | Plugging in the parameters: | $$\(7\)$$ | Calculating the final value. | Therefore, we get 7.","PASS"
"en","RAP-CP-003","RAP-QL-013","RAP-ES-003","Hard","twoStateSubtraction","COUNT","The ratio of boys to teachers in a girls is 5:4. After 2 boys leave, the ratio changes to 6:5. What was the total number of people at the start?","90","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{ax-p}{bx} = \frac{c}{d}\)$$ | Plugging in the parameters: | $$\(90\)$$ | Calculating the final value. | Therefore, we get 90.","PASS"
"en","RAP-CP-003","RAP-QL-014","RAP-ES-003","Hard","twoStateTransfer","COUNT","Two numbers are in the ratio 5:10. If 6 is added to each, the ratio becomes 7:12. What is the value of the larger number?","30","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\frac{ax+p}{bx+p} = \frac{c}{d}\)$$ | Plugging in the parameters: | $$\(30\)$$ | Calculating the final value. | Therefore, we get 30.","PASS"
